항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,01:05,00:59,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y515,BNA(내슈빌),00:35,03:14,03:08,화물,지연,항공기 연결(도착지연),NaN
내셔널 항공,N8810,HAN(노이바이(하노이)),01:10,20:40,20:35,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8689,BHM(버밍햄 셔틀스워스 국제공항),01:25,21:25,:,NaN,취소,기타(지연코드 외),NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,02:25,02:20,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8835,IND(인디애나폴리스),02:10,12:23,12:14,화물,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO224,CVG(신시내티),03:35,23:35,:,화물,취소,기타(지연코드 외),NaN
아틀라스화물항공,5Y8837,XMN(샤먼 가오치 국제공항),03:55,04:18,04:11,NaN,지연,NaN,NaN
제주항공,7C2306,MNL(마닐라),04:20,04:37,04:32,여객,지연,NaN,NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,04:56,04:49,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE624,MNL(마닐라),04:35,05:06,04:58,여객,지연,NaN,NaN
내셔널 항공,N8813,ANC(앵커리지),04:40,:,:,화물,취소,항공기 정비(계획되지 않은 정비),NaN
아시아나항공,OZ324,TFU(청두 티안푸국제공항),04:50,05:32,05:22,여객,지연,NaN,NaN
비엣젯항공,VJ880,DAD(다낭),05:00,06:04,05:59,여객,지연,항공기 연결(도착지연),NaN
미얀마 항공,UB8301,RGN(양곤),05:20,05:38,05:31,여객,지연,NaN,NaN
비엣젯항공,VJ962,HAN(노이바이(하노이)),05:30,05:49,05:40,여객,지연,"공항, 관제 사유 접속 지연",NaN
에어서울,RS532,KLO(칼리보),05:40,08:03,07:55,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:14,06:08,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:33,06:26,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8853,ORD(시카고),05:50,06:53,06:43,화물,지연,항공기 연결(도착지연),NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:59,06:53,여객,지연,항공기 연결(도착지연),NaN
베트남항공,VN416,HAN(노이바이(하노이)),05:50,06:28,06:21,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),06:00,06:24,06:18,여객,지연,NaN,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,07:48,07:42,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ926,HPH(카트비),06:15,08:52,08:44,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ722,MFM(마카오),06:30,06:54,06:45,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE263F,GMP(김포),06:30,06:48,06:41,NaN,지연,ATFM(항공로 공표 수용능력 저하),NaN
진에어,LJ038,CRK(클라크 국제공항),06:30,07:47,07:35,여객,지연,"공항, 관제 사유 접속 지연",NaN
타이항공,TG658,BKK(수안나폼(방콕)),06:35,06:56,06:49,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW176,CEB(세부),06:35,07:16,07:09,여객,지연,항공기 연결(도착지연),NaN
베트남항공,VN408,SGN(호찌민),06:40,07:38,07:30,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아시아나항공,OZ752,SIN(싱가포르),06:40,06:57,06:47,여객,지연,NaN,NaN
베트남항공,VN430,DAD(다낭),06:40,07:15,07:07,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE594,DAD(다낭),06:55,07:34,07:27,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE690,PNH(프놈펜),07:00,07:23,07:13,여객,지연,파업(관제 제외),NaN
진에어,LJ006,HKT(푸껫),07:00,07:28,07:18,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE672,KUL(쿠알라룸푸르),07:00,07:25,07:15,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,08:06,07:58,여객,지연,NaN,NaN
대한항공,KE628,CGK(자카르타(수카르노 하타) 국제 공항),07:05,07:34,07:26,여객,지연,NaN,NaN
말레이시아항공,MH066,KUL(쿠알라룸푸르),07:10,08:26,08:18,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ736,SGN(호찌민),07:10,07:57,07:49,여객,지연,NaN,NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,08:04,07:59,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:20,07:54,07:44,여객,지연,NaN,NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:25,08:19,08:11,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:30,08:45,08:33,여객,지연,"공항, 관제 사유 접속 지연",NaN
제주항공,7C2408,CEB(세부),07:40,08:13,08:06,여객,지연,NaN,NaN
아시아나항공,OZ794,FRA(프랑크푸르트),07:40,13:10,13:04,화물,지연,정비 사유 접속 지연,NaN
아시아나항공,OZ710,CEB(세부),07:45,08:08,08:02,여객,지연,NaN,NaN
칼리타항공,K4925,TAO(청도),07:45,18:26,18:16,NaN,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ798,MXP(밀라노),07:50,08:49,08:37,화물,지연,"공항, 관제 사유 접속 지연",NaN
유피에스화물항공,5X196,ANC(앵커리지),07:55,08:24,08:09,화물,지연,화물 연결,NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,09:14,09:07,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:35,08:23,여객,지연,"공항, 관제 사유 접속 지연",NaN
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,10:40,10:32,여객,지연,항공기 결함,NaN
진에어,LJ082,DAD(다낭),08:00,09:11,09:02,여객,지연,"공항, 관제 사유 접속 지연",NaN
제주항공,7C2904,DAD(다낭),08:05,09:35,09:29,여객,지연,NaN,NaN
페덱스화물항공,FX5926,MEM(멤피스),08:15,08:37,08:21,화물,지연,기타(접속 관련),NaN
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:46,08:35,여객,지연,NaN,NaN
진에어,LJ002,BKK(수안나폼(방콕)),08:25,09:00,08:48,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE320,CAN(광저우),08:25,08:37,08:25,화물,지연,"운항통제(항로변경, 회항, 항공기 교체)",NaN
티웨이항공,TW128,DAD(다낭),08:35,09:46,09:38,여객,지연,NaN,NaN
제주항공,7C3403,SPN(사이판),08:35,08:51,08:42,여객,지연,NaN,NaN
아시아나항공,OZ742,BKK(수안나폼(방콕)),08:50,09:06,08:59,여객,지연,NaN,NaN
티웨이항공,TW102,BKK(수안나폼(방콕)),08:55,09:13,09:05,여객,지연,NaN,NaN
에어부산,BX788,CXR(깜라인(나트랑)),09:15,09:35,09:27,여객,지연,NaN,NaN
폴라에어카고,PO947R,CVG(신시내티),09:20,11:57,11:50,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C2206,BKK(수안나폼(방콕)),09:20,09:40,09:33,여객,지연,NaN,NaN
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:35,09:51,09:41,여객,지연,[기상]항공로 또는 대체공항,NaN
비엣젯항공,VJ862,SGN(호찌민),09:40,11:21,11:13,여객,지연,항공기 연결(도착지연),NaN
에어인천,KJ512,HAN(노이바이(하노이)),09:50,10:38,10:22,화물,지연,[기상]출발공항 지상조업(악기상),NaN
싱가폴항공,SQ612,SIN(싱가포르),09:50,10:16,10:09,여객,지연,항공기 연결(도착지연),NaN
독일항공,LH712,FRA(프랑크푸르트),09:55,10:11,10:04,여객,지연,항공기 연결(도착지연),NaN
독일항공,LH718,MUC(뮌헨),09:55,11:35,11:28,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE362,HAN(노이바이(하노이)),10:00,10:09,09:58,화물,지연,NaN,NaN
아틀라스화물항공,5Y9961,MIA(마이애미),10:05,20:05,:,화물,취소,기타(지연코드 외),NaN
제주항공,7C9206,HAN(노이바이(하노이)),10:15,10:42,10:26,화물,지연,"공항, 관제 사유 접속 지연",NaN
천진에어라인,GS7993,TSN(천진),10:30,10:49,10:42,여객,지연,[기상]기타 기상 악화,NaN
에어인천,KJ5144,HAN(노이바이(하노이)),10:35,11:14,11:07,화물,지연,"공항, 관제 사유 접속 지연",NaN
에어인디아,AI312,DEL(델리),10:40,12:10,12:02,여객,지연,항공기 교체(기술적 결함),NaN
진에어,LJ262,FUK(후쿠오카),10:55,11:36,11:30,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE722,KIX(간사이),11:05,11:26,11:16,여객,지연,"운항통제(항로변경, 회항, 항공기 교체)",NaN
원통화물항공,YG9021,NGB(닝보),11:10,11:28,11:20,화물,지연,항공기 연결(도착지연),NaN
중국동방항공,MU5071,HGH(항저우),11:25,12:05,11:57,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
칼리타항공,K4682,LAX(로스앤젤레스),11:30,13:28,13:20,화물,지연,항공기 연결(도착지연),NaN
롱하오 항공,GI4203,WEH(위해),11:35,14:00,13:53,화물,지연,기타(화물 관련),NaN
에어서울,RS728,FUK(후쿠오카),11:35,12:48,12:41,여객,지연,NaN,NaN
에티하드 공항,EY856,AUH(아부다비 국제공항),11:40,12:38,12:31,여객,지연,교통약자 탑승 및 하기 처리,NaN
천진항공화물,HT3843,LYI(린이),11:40,14:46,14:41,화물,지연,NaN,NaN
중국국제항공,CA171,TSN(천진),11:45,12:18,12:12,여객,지연,"공항, 관제 사유 접속 지연",NaN
중국동방항공,MU5041,PVG(푸동),11:55,12:15,12:08,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
