항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,02:40,02:32,여객,지연,기상 사유 접속 지연,NaN
비엣젯항공,VJ838,CXR(깜라인(나트랑)),00:50,01:39,01:31,여객,지연,항공기 연결(도착지연),NaN
에어인천,KJ212,CTU(청두(성도)),01:00,01:27,01:22,화물,지연,"공항, 관제 사유 접속 지연",NaN
실크웨이웨스트항공,7L1121,GYD(헤이다르 알리예프),01:00,09:42,09:23,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9249,MIA(마이애미),03:10,03:31,03:23,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ394,SGN(호찌민),03:55,04:21,04:12,화물,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:20,05:08,05:00,여객,지연,NaN,NaN
제주항공,7C8488,YIH(이창),04:20,04:45,04:32,여객,지연,NaN,NaN
카고룩스 이탈리아,C87736,MXP(밀라노),04:25,12:30,12:18,화물,지연,항공기 연결(도착지연),NaN
유피에스화물항공,5X99,SDF(루이즈빌),04:35,05:05,04:53,화물,지연,"공항, 관제 사유 접속 지연",NaN
카고룩스항공,CV7226,LUX(룩셈부르크 핀델 공항),05:00,09:31,09:12,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ746,HKG(홍콩),05:00,05:17,05:03,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE486,PQC(푸꾸옥),05:05,06:09,06:02,여객,지연,[기상]출발공항 지상조업(악기상),NaN
비엣젯항공,VJ880,DAD(다낭),05:05,06:19,06:07,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE582,PQC(푸꾸옥),05:30,05:52,05:41,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ756,DAD(다낭),05:30,06:15,06:01,여객,지연,NaN,NaN
천진항공화물,HT3819,WHA(ZSWA),05:30,05:52,05:43,화물,지연,NaN,NaN
대한항공,KE462,DAD(다낭),05:35,06:05,05:51,여객,지연,"공항, 관제 사유 접속 지연",NaN
유나이티드항공,UA805,SFO(샌프란시스코),05:40,19:30,19:21,여객,지연,항공기 문제로 돌아옴(RETURN),NaN
유나이티드항공,UA805,SFO(샌프란시스코),05:40,19:30,19:21,여객,지연,NaN,NaN
에어서울,RS582,TAG(팡라로),05:50,12:17,12:05,여객,지연,기타(지연코드 외),NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:39,06:28,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:46,06:35,여객,지연,항공기 연결(도착지연),NaN
아에로멕시코,AM090,MEX(멕시코시티),06:00,08:46,08:37,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW192,DAD(다낭),06:05,06:43,06:34,여객,지연,NaN,NaN
제주항공,7C4104,PQC(푸꾸옥),06:20,06:50,06:38,여객,지연,NaN,NaN
베트남항공,VN408,SGN(호찌민),06:30,06:59,06:51,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
제주항공,7C2108,HKG(홍콩),06:35,07:18,07:06,여객,지연,NaN,NaN
에어프레미아,YP602,BKK(수안나폼(방콕)),06:35,07:01,06:52,여객,지연,[기상]항공로 또는 대체공항,NaN
대한항공,KE476,SGN(호찌민),06:35,07:53,07:45,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아틀라스화물항공,5Y8198,ORD(시카고),06:50,22:54,22:37,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE690,PNH(프놈펜),06:55,07:36,07:24,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),06:55,08:35,08:23,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,09:32,09:21,여객,지연,기상 사유 접속 지연,NaN
대한항공,KE668,CNX(치앙마이),07:05,07:21,07:12,여객,지연,NaN,NaN
아시아나항공,OZ710,CEB(세부),07:10,07:43,07:22,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ006,HKT(푸껫),07:15,07:39,07:32,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE672,KUL(쿠알라룸푸르),07:15,07:57,07:47,여객,지연,NaN,NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),07:20,15:54,15:47,NaN,지연,항공기 연결(도착지연),NaN
베트남항공,VN430,DAD(다낭),07:25,07:38,07:29,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
이스타항공,ZE594,DAD(다낭),07:25,08:12,08:02,여객,지연,항공기 연결(도착지연),NaN
싱가폴항공,SQ608,SIN(싱가포르),07:25,07:45,07:31,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:25,08:45,08:36,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:30,08:27,08:15,여객,지연,NaN,NaN
아시아나항공,OZ988,PVG(푸동),07:30,10:45,10:26,화물,지연,항공기 연결(도착지연),NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:35,08:12,08:07,여객,지연,"공항, 관제 사유 접속 지연",NaN
유피에스화물항공,5X11,SDF(루이즈빌),07:35,08:00,07:48,화물,지연,항공기 연결(도착지연),NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:35,09:01,08:50,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ796,FRA(프랑크푸르트),07:50,08:08,07:56,화물,지연,NaN,NaN
대한항공,KE8316,PVG(푸동),07:50,08:11,08:00,화물,지연,NaN,NaN
