항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8474,JFK(뉴욕),00:15,20:15,:,화물,취소,기타(지연코드 외),NaN
칼리타항공,K4612,CVG(신시내티),02:15,19:29,19:20,화물,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO224,CVG(신시내티),03:35,23:35,:,화물,취소,기타(지연코드 외),NaN
유피에스화물항공,5X33,SDF(루이즈빌),03:45,04:05,03:58,화물,지연,"공항, 관제 사유 접속 지연",NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,06:15,06:08,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ243,SEA(시애틀),04:25,11:04,10:49,화물,지연,정비 사유 접속 지연,NaN
대한항공,KE624,MNL(마닐라),04:35,05:18,05:08,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ322,CSX(창사(장사)),04:45,05:33,05:27,여객,지연,NaN,NaN
비엣젯항공,VJ880,DAD(다낭),05:00,05:21,05:13,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ7385,BKI(코타키나발루),05:15,05:48,05:43,여객,지연,[기상]항공로 또는 대체공항,NaN
대한항공,KE696,KTM(카트만두),05:15,05:40,05:30,여객,지연,NaN,NaN
필리핀항공,PR466,MNL(마닐라),05:20,05:47,05:40,여객,지연,항공기 연결(도착지연),NaN
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),05:30,13:03,12:55,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:21,06:12,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:33,06:27,여객,지연,항공기 연결(도착지연),NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,07:04,06:57,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),06:00,06:25,06:20,여객,지연,NaN,NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:00,06:29,06:20,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,08:13,08:04,여객,지연,항공기 연결(도착지연),NaN
에어부산,BX748,BKK(수안나폼(방콕)),06:05,06:30,06:22,여객,지연,NaN,NaN
폴라에어카고,PO327,CVG(신시내티),06:05,07:37,07:30,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8791,JFK(뉴욕),06:15,16:05,15:57,NaN,지연,항공기 연결(도착지연),NaN
대한항공,KE626,MNL(마닐라),06:15,07:38,07:27,여객,지연,영업 사유 접속 지연,NaN
제주항공,7C4104,PQC(푸꾸옥),06:25,07:14,07:06,여객,지연,NaN,NaN
진에어,LJ702,HKG(홍콩),06:30,07:00,06:50,여객,지연,"공항, 관제 사유 접속 지연",NaN
필리핀항공,PR472,TAG(팡라로),06:30,06:47,06:40,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ090,CXR(깜라인(나트랑)),06:30,07:22,07:15,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE616,CEB(세부),06:30,07:42,07:33,여객,지연,NaN,NaN
티웨이항공,TW192,DAD(다낭),06:35,07:51,07:42,여객,지연,NaN,NaN
아시아나항공,OZ796,FRA(프랑크푸르트),06:35,09:58,09:45,화물,지연,정비 사유 접속 지연,NaN
티웨이항공,TW176,CEB(세부),06:35,07:06,06:59,여객,지연,NaN,NaN
아시아나항공,OZ285,SFO(샌프란시스코),06:50,10:29,10:14,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C2406,CEB(세부),06:55,07:41,07:34,여객,지연,NaN,NaN
대한항공,KE652,BKK(수안나폼(방콕)),06:55,07:24,07:14,여객,지연,NaN,NaN
이스타항공,ZE594,DAD(다낭),06:55,07:40,07:35,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE476,SGN(호찌민),07:00,08:45,08:35,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE690,PNH(프놈펜),07:00,07:27,07:17,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,09:34,09:26,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ736,SGN(호찌민),07:10,08:32,08:24,여객,지연,NaN,NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,08:27,08:20,여객,지연,NaN,NaN
진에어,LJ092,PQC(푸꾸옥),07:20,08:13,08:06,여객,지연,"공항, 관제 사유 접속 지연",NaN
