항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
비엣젯항공,VJ944,DLI(달랏),00:05,01:00,00:46,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y555,JFK(뉴욕),00:05,00:34,00:27,화물,지연,항공기 연결(도착지연),
에어서울,RS704,NRT(도쿄/나리타),00:10,00:30,00:24,여객,지연,,
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,00:56,00:50,여객,지연,항공기 연결(도착지연),
대한항공,KE8242,DFW(댈러스),01:10,04:17,04:10,화물,지연,,
아틀라스화물항공,5Y9133,LSV(넬리스 공군기지),01:30,03:22,03:14,,지연,항공기 연결(도착지연),
아시아나항공,OZ281,LAX(로스앤젤레스),02:45,03:37,03:32,화물,지연,정비 사유 접속 지연,
폴라에어카고,PO224,CVG(신시내티),04:20,21:20,:,화물,취소,기타(지연코드 외),
카고룩스 이탈리아,C87112,MXP(밀라노),04:40,06:29,06:22,화물,지연,항공기 연결(도착지연),
스리랑칸항공,UL470,CMB(반다라나이케),04:55,11:50,11:43,여객,지연,대체 항공기 부족,
대한항공,KE456,HAN(노이바이(하노이)),04:55,05:13,05:05,여객,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ247,ATL(애틀랜타),05:15,07:28,07:22,화물,지연,정비 사유 접속 지연,
비엣젯항공,VJ864,SGN(호찌민),05:25,05:59,05:51,여객,지연,항공기 연결(도착지연),
베트남항공,VN416,HAN(노이바이(하노이)),05:30,05:55,05:47,여객,지연,"운항통제(항로변경, 회항, 항공기 교체)",
아시아나항공,OZ588,BRU(브뤼셀),05:40,11:09,11:04,화물,지연,정비 사유 접속 지연,
아시아나항공,OZ734,HAN(노이바이(하노이)),05:45,06:05,05:56,여객,지연,,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:45,06:38,여객,지연,,
제주항공,7C2108,HKG(홍콩),05:55,06:16,06:10,여객,지연,,
대한항공,KE626,MNL(마닐라),06:00,08:18,08:08,여객,지연,정비 사유 접속 지연,
티웨이항공,TW604,FRU(마나스 국제공항),06:00,06:27,06:20,여객,지연,,
대한항공,KE424,GUM(괌),06:20,06:33,06:25,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
진에어,LJ030,CRK(클라크 국제공항),06:25,06:58,06:50,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
대한항공,KE180,HKG(홍콩),06:35,08:09,07:57,여객,지연,기타(접속 관련),
아시아나항공,OZ6043,MEL(멜버른),06:40,07:39,07:28,여객,지연,,
티웨이항공,TW118,HKG(홍콩),06:40,07:36,07:32,여객,지연,,
진에어,LJ722,MFM(마카오),06:40,06:50,06:45,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아메리제트,M61030,RFD(시카고 록퍼드 국제공항),07:00,:,:,화물,취소,기타(접속 관련),
에어서울,RS512,DAD(다낭),07:05,08:29,08:20,여객,지연,,
폴란드항공,LO97,WAW(바르샤바),07:10,10:08,09:58,여객,지연,항공기 연결(도착지연),
이스타항공,ZE594,DAD(다낭),07:10,07:44,07:37,여객,지연,항공기 연결(도착지연),
페덱스화물항공,FX5926,MEM(멤피스),07:20,07:56,07:47,화물,지연,기타(화물 관련),
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:30,08:23,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ740,PNH(프놈펜),07:30,07:46,07:38,여객,지연,,
아틀라스화물항공,5Y8795,JFK(뉴욕),07:35,08:18,08:11,,지연,항공기 연결(도착지연),
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:38,08:25,화물,지연,,
유피에스화물항공,5X11,SDF(루이즈빌),07:50,09:29,09:14,화물,지연,항공기 연결(도착지연),
대한항공,KE8232,ORD(시카고),07:55,09:29,09:17,화물,지연,,
진에어,LJ070,DAD(다낭),08:05,09:00,08:49,여객,지연,ATFM(항공로 공표 수용능력 저하),
티웨이항공,TW128,DAD(다낭),08:20,08:41,08:32,여객,지연,,
제주항공,7C2904,DAD(다낭),08:25,09:27,09:19,여객,지연,,
에어부산,BX7145,TAG(팡라로),08:25,08:50,08:43,여객,지연,,
티웨이항공,TW122,SGN(호찌민),08:30,09:40,09:32,여객,지연,,
대한항공,KE654,BKK(수안나폼(방콕)),08:30,08:51,08:41,여객,지연,,
대한항공,KE214,LAX(로스앤젤레스),08:35,15:26,15:15,화물,지연,,
대한항공,KE336,PVG(푸동),08:35,10:31,10:17,화물,지연,,
대한항공,KE320,CAN(광저우),08:45,10:51,10:38,화물,지연,,
아메리제트,M6410,YEG(에드몬톤),08:45,10:46,10:29,화물,지연,,
터키항공,TK20,IST(이스탄불),08:55,09:37,09:30,여객,지연,항공기 연결(도착지연),
