항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
카타르항공,QR8982,DOH(도하),00:05,05:47,05:38,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE854,PEK(베이징),01:00,02:02,01:52,여객,지연,기상 사유 접속 지연,
아틀라스화물항공,5Y9159,LAX(로스앤젤레스),01:30,21:00,:,화물,취소,기타(지연코드 외),
중국화물항공,CK257,PVG(푸동),02:20,03:42,03:31,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ3841,SIN(싱가포르),03:40,04:54,04:45,화물,지연,"공항, 관제 사유 접속 지연",
아틀라스화물항공,5Y8350,MIA(마이애미),03:45,21:45,:,화물,취소,기타(지연코드 외),
제주항공,7C2306,MNL(마닐라),04:10,04:45,04:37,여객,지연,,
대한항공,KE624,MNL(마닐라),04:20,05:22,05:14,여객,지연,,
카고룩스항공,CV7226,LUX(룩셈부르크 핀델 공항),04:25,10:29,10:10,화물,지연,항공기 연결(도착지연),
피치항공,MM809,HND(하네다),04:45,05:03,04:55,여객,지연,항공기 연결(도착지연),
대한항공,KE456,HAN(노이바이(하노이)),04:55,06:38,06:28,여객,지연,기상 사유 접속 지연,
아시아나항공,OZ746,HKG(홍콩),05:05,05:29,05:19,여객,지연,,
카고룩스 이탈리아,C87736,MXP(밀라노),05:20,05:38,05:28,화물,지연,항공기 연결(도착지연),
대한항공,KE178,HKG(홍콩),05:20,06:29,06:19,여객,지연,,
아시아나항공,OZ203,LAX(로스앤젤레스),05:20,06:01,05:46,여객,지연,[기상]항공로 또는 대체공항,
에어서울,RS532,KLO(칼리보),05:25,07:55,07:46,여객,지연,정비 사유 접속 지연,
에어프레미아,YP132,EWR(뉴어크 리버티 국제공항),05:30,05:47,05:37,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
아시아나항공,OZ211,SFO(샌프란시스코),05:30,06:04,05:50,여객,지연,[기상]항공로 또는 대체공항,
대한항공,KE616,CEB(세부),05:35,06:20,06:10,여객,지연,,
아시아나항공,OZ756,DAD(다낭),05:40,05:58,05:45,여객,지연,,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,07:02,06:51,여객,지연,,
제주항공,7C2108,HKG(홍콩),05:55,06:37,06:26,여객,지연,,
비엣젯항공,VJ878,DAD(다낭),06:00,07:59,07:48,여객,지연,항공기 연결(도착지연),
티웨이항공,TW308,SPN(사이판),06:10,10:56,10:45,여객,지연,항공기 연결(도착지연),
대한항공,KE668,CNX(치앙마이),06:15,06:48,06:40,여객,지연,,
에어프레미아,YP602,BKK(수안나폼(방콕)),06:15,07:41,07:30,여객,지연,기상 사유 접속 지연,
진에어,LJ030,CRK(클라크 국제공항),06:25,06:54,06:49,여객,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,07:25,07:15,여객,지연,,
대한항공,KE180,HKG(홍콩),06:35,07:09,06:58,여객,지연,,
티웨이항공,TW118,HKG(홍콩),06:40,07:58,07:50,여객,지연,,
진에어,LJ722,MFM(마카오),06:40,07:03,06:53,여객,지연,"공항, 관제 사유 접속 지연",
제주항공,7C3105,GUM(괌),06:40,06:59,06:51,여객,지연,,
유피에스화물항공,5X11,SDF(루이즈빌),06:45,07:45,07:35,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ988,PVG(푸동),06:45,07:31,07:21,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ736,SGN(호찌민),06:55,07:28,07:17,여객,지연,,
에어서울,RS512,DAD(다낭),07:05,08:43,08:32,여객,지연,,
아시아나항공,OZ710,CEB(세부),07:10,07:40,07:31,여객,지연,,
이스타항공,ZE594,DAD(다낭),07:10,08:09,07:59,여객,지연,ATFM(항공로 공표 수용능력 저하),
폴란드항공,LO97,WAW(바르샤바),07:10,:,:,여객,취소,항공기 정비(계획되지 않은 정비),
대한항공,KE690,PNH(프놈펜),07:20,08:21,08:14,여객,지연,,
진에어,LJ122,VTE(비엔티안),07:20,07:42,07:32,여객,지연,"공항, 관제 사유 접속 지연",
진에어,LJ028,CEB(세부),07:20,07:38,07:33,여객,지연,"공항, 관제 사유 접속 지연",
에어서울,RS528,CXR(깜라인(나트랑)),07:25,08:08,07:57,여객,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:30,09:12,09:01,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:51,08:40,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ796,FRA(프랑크푸르트),07:50,08:12,08:03,화물,지연,,
티웨이항공,TW176,CEB(세부),07:50,08:08,07:59,여객,지연,,
티웨이항공,TW624,HAK(하이커우),07:55,08:30,08:20,여객,지연,,
아틀라스화물항공,5Y8390,IND(인디애나폴리스),08:00,10:13,10:05,화물,지연,항공기 연결(도착지연),
진에어,LJ070,DAD(다낭),08:05,09:07,08:57,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
티웨이항공,TW128,DAD(다낭),08:20,08:39,08:28,여객,지연,,
에어서울,RS530,CXR(깜라인(나트랑)),08:20,11:05,10:53,여객,지연,정비 사유 접속 지연,
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,08:44,08:34,여객,지연,,
제주항공,7C2904,DAD(다낭),08:25,09:02,08:51,여객,지연,,
대한항공,KE654,BKK(수안나폼(방콕)),08:30,09:26,09:16,여객,지연,,
티웨이항공,TW622,SYX(산야),08:35,09:33,09:21,여객,지연,,
대한항공,KE320,CAN(광저우),08:45,10:02,09:43,화물,지연,,
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:11,09:03,여객,지연,,
대한항공,KE646,SIN(싱가포르),08:50,09:46,09:36,여객,지연,,
아시아나항공,OZ754,SIN(싱가포르),08:55,09:18,09:06,여객,지연,,
에어인천,KJ252,CGO(정저우),08:55,09:58,09:39,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE1410,PUS(김해),09:05,09:21,09:12,여객,지연,,
대한항공,KE678,DMK(돈므앙(방콕)),09:15,09:37,09:28,여객,지연,,
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:20,10:37,10:22,여객,지연,,
제주항공,7C4704,SGN(호찌민),09:20,09:55,09:45,여객,지연,,
대한항공,KE542,OSL(오슬로),09:20,09:45,09:26,화물,지연,항공기 연결(도착지연),
에어부산,BX788,CXR(깜라인(나트랑)),09:30,10:02,09:50,여객,지연,,
티웨이항공,TW172,SIN(싱가포르),09:50,10:08,09:56,여객,지연,,
비엣젯항공,VJ862,SGN(호찌민),09:50,10:09,09:58,여객,지연,항공기 연결(도착지연),
제주항공,7C2206,BKK(수안나폼(방콕)),10:00,10:48,10:37,여객,지연,,
대한항공,KE234,SEA(시애틀),10:15,10:50,10:32,화물,지연,항공기 연결(도착지연),
에어인디아,AI312,DEL(델리),10:30,11:22,11:12,여객,지연,항공기 정비(계획되지 않은 정비),
대한항공,KE952,DXB(두바이),10:30,11:10,10:58,여객,지연,,
독일항공,LH712,FRA(프랑크푸르트),10:40,11:46,11:36,여객,지연,항공기 연결(도착지연),
티웨이항공,TW3002,GMP(김포),11:10,12:47,12:36,,지연,,
중국동방항공,MU579,NKG(남경),11:15,11:33,11:24,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE744,NGO(나고야),11:25,12:17,12:10,여객,지연,,
에어부산,BX155,FUK(후쿠오카),11:25,11:47,11:38,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE9628,CGK(자카르타(수카르노 하타) 국제 공항),11:30,12:32,12:22,여객,지연,,
제주항공,7C1407,FUK(후쿠오카),11:30,11:55,11:45,여객,지연,,
아시아나항공,OZ107,NRT(도쿄/나리타),11:40,12:24,12:14,여객,지연,,
대한항공,KE143P,GMP(김포),11:40,12:18,12:09,,지연,,
중국국제항공,CA123,PEK(베이징),11:50,12:11,12:01,여객,지연,"공항, 관제 사유 접속 지연",
제주항공,7C1303,KIX(간사이),11:50,12:41,12:29,여객,지연,,
