항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
대한항공,KE9208,LAX(로스앤젤레스),00:10,01:03,00:51,화물,지연,"대체품, 정비장비",NaN
아틀라스화물항공,5Y8472,MIA(마이애미),00:25,02:54,02:35,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ968,HKG(홍콩),00:40,01:59,01:41,화물,지연,정비 사유 접속 지연,
아틀라스화물항공,5Y8948,XMN(샤먼 가오치 국제공항),02:05,03:50,03:40,,지연,,
대한항공,KE828,SZX(선전(심천)),02:35,02:59,02:49,여객,지연,,
아틀라스화물항공,5Y9961,MIA(마이애미),02:50,21:41,21:33,화물,지연,항공기 연결(도착지연),
폴라에어카고,PO224,CVG(신시내티),03:35,20:35,:,화물,취소,기타(지연코드 외),
제주항공,7C2306,MNL(마닐라),04:20,04:44,04:38,여객,지연,,
카고룩스 이탈리아,C87112,MXP(밀라노),04:20,07:46,07:39,화물,지연,항공기 연결(도착지연),
델타항공,DL27,ATL(애틀랜타),04:30,05:00,04:52,여객,지연,항공기 정비(계획되지 않은 정비),
대한항공,KE9696,KTM(카트만두),04:45,05:59,05:51,여객,지연,,
비엣젯항공,VJ880,DAD(다낭),05:00,05:20,05:12,여객,지연,항공기 연결(도착지연),
대한항공,KE8252,JFK(뉴욕),05:20,05:53,05:48,화물,지연,,
라오항공,QV987,VTE(비엔티안),05:50,06:10,06:02,여객,지연,,
티웨이항공,TW176,CEB(세부),06:35,07:07,07:01,여객,지연,,
이스타항공,ZE594,DAD(다낭),06:55,07:34,07:28,여객,지연,ATFM(항공로 공표 수용능력 저하),
제주항공,7C2406,CEB(세부),06:55,07:31,07:23,여객,지연,,
에어서울,RS512,DAD(다낭),07:05,09:15,09:08,여객,지연,기상 사유 접속 지연,
티웨이항공,TW118,HKG(홍콩),07:05,07:25,07:18,여객,지연,,
라오항공,QV923,VTE(비엔티안),07:05,08:10,08:02,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ740,PNH(프놈펜),07:10,07:51,07:43,여객,지연,,
대한항공,KE690,PNH(프놈펜),07:15,09:05,08:53,여객,지연,영업 사유 접속 지연,
진에어,LJ032,CEB(세부),07:25,07:45,07:35,여객,지연,항공기 연결(도착지연),
내셔널 항공,N8668,CAN(광저우),07:25,07:25,:,,취소,항공기 정비(계획되지 않은 정비),
아시아나항공,OZ948,PVG(푸동),07:25,09:10,08:57,화물,지연,정비 사유 접속 지연,
진에어,LJ088,CXR(깜라인(나트랑)),07:30,08:05,07:58,여객,지연,항공기 연결(도착지연),
대한항공,KE314,HKG(홍콩),07:35,07:51,07:46,화물,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ710,CEB(세부),07:45,08:05,07:58,여객,지연,,
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:15,08:07,여객,지연,정비 사유 접속 지연,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,08:17,08:09,여객,지연,ATFM(항공로 공표 수용능력 저하),
유피에스화물항공,5X196,ANC(앵커리지),07:55,09:50,09:31,화물,지연,[기상]기타 기상 악화,
진에어,LJ082,DAD(다낭),08:00,08:43,08:38,여객,지연,ATFM(항공로 공표 수용능력 저하),
제주항공,7C2904,DAD(다낭),08:05,09:40,09:28,여객,지연,,
