항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
칼리타항공,K4614,CVG(신시내티),00:05,00:28,00:19,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE9208,LAX(로스앤젤레스),00:05,00:34,00:23,화물,지연,기타(지연코드 외),
유피에스화물항공,5X37,SDF(루이즈빌),01:20,01:40,01:30,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y561,MIA(마이애미),01:25,02:33,02:26,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ384,SIN(싱가포르),03:10,03:32,03:23,화물,지연,항공기 연결(도착지연),
폴라에어카고,PO224,CVG(신시내티),03:35,20:35,:,화물,취소,기타(지연코드 외),
유나이티드항공,UA805,SFO(샌프란시스코),04:20,05:13,05:02,여객,지연,기타(접속 관련),
카고룩스 이탈리아,C87112,MXP(밀라노),04:20,08:44,08:25,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ203,LAX(로스앤젤레스),04:20,05:34,05:24,여객,지연,,
아시아나항공,OZ211,SFO(샌프란시스코),04:30,04:52,04:43,여객,지연,"출입국, 세관, 검역(CIQ)",
피치항공,MM809,HND(하네다),04:40,06:12,06:04,여객,지연,항공기 연결(도착지연),
대한항공,KE006,LAS(라스베이거스),04:50,05:33,05:26,여객,지연,,
대한항공,KE012,LAX(로스앤젤레스),05:00,05:25,05:20,여객,지연,파업(관제 제외),
대한항공,KE462,DAD(다낭),05:30,06:30,06:23,여객,지연,"공항, 관제 사유 접속 지연",
마스에어,M73946,WUX(수난 슈오팡 국제공항),06:00,08:07,07:58,,지연,화물 연결,
대한항공,KE180,HKG(홍콩),06:00,06:16,06:05,여객,지연,항공기 연결(도착지연),
대한항공,KE626,MNL(마닐라),06:15,06:32,06:24,여객,지연,,
대한항공,KE498,DEL(델리),06:20,06:58,06:47,여객,지연,항공기 연결(도착지연),
폴란드항공,LO97,WAW(바르샤바),06:20,06:43,06:34,여객,지연,항공기 정비(정비 스케줄 지연),
진에어,LJ038,CRK(클라크 국제공항),06:30,07:09,07:02,여객,지연,항공기 연결(도착지연),
제주항공,7C2406,CEB(세부),06:55,07:34,07:25,여객,지연,,
폴라에어카고,PO212,LAX(로스앤젤레스),07:00,07:40,07:40,화물,지연,항공기 연결(도착지연),
에어서울,RS512,DAD(다낭),07:05,09:05,08:53,여객,지연,,
에어서울,RS528,CXR(깜라인(나트랑)),07:10,09:40,09:29,여객,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ740,PNH(프놈펜),07:10,07:44,07:35,여객,지연,,
대한항공,KE690,PNH(프놈펜),07:15,07:39,07:32,여객,지연,,
