항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8645,ORD(시카고),00:05,20:05,:,화물,취소,기타(지연코드 외),NaN
카타르항공,QR8982,DOH(도하),00:05,00:32,00:22,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8107,ORD(시카고),00:05,00:27,00:19,화물,지연,항공기 연결(도착지연),NaN
터키항공,TK6544,IST(이스탄불),00:40,12:13,11:57,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8941,ORD(시카고),02:10,11:01,10:45,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,05:07,05:00,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:10,05:04,04:58,여객,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:20,04:36,04:31,여객,지연,NaN,NaN
실크웨이웨스트항공,7L121,GYD(헤이다르 알리예프),04:30,05:10,05:01,화물,지연,항공기 연결(도착지연),NaN
티웨이항공,TW190,KLO(칼리보),04:45,05:13,05:04,여객,지연,NaN,NaN
폴라에어카고,PO915,LAX(로스앤젤레스),05:00,06:02,05:55,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE486,PQC(푸꾸옥),05:05,05:38,05:30,여객,지연,"공항, 관제 사유 접속 지연",NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),05:10,17:41,17:32,NaN,지연,항공기 정비(계획되지 않은 정비),NaN
아시아나항공,OZ398,SIN(싱가포르),05:15,05:43,05:35,화물,지연,NaN,NaN
비엣젯항공,VJ864,SGN(호찌민),05:25,05:57,05:51,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ002,BKK(수안나폼(방콕)),05:40,07:22,07:17,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE644,SIN(싱가포르),05:45,06:04,05:52,여객,지연,NaN,NaN
에어서울,RS582,TAG(팡라로),05:50,06:19,06:12,여객,지연,NaN,NaN
제주항공,7C2108,HKG(홍콩),05:55,06:28,06:21,여객,지연,NaN,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:25,06:17,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE170,MFM(마카오),06:20,06:48,06:43,여객,지연,NaN,NaN
진에어,LJ044,TAG(팡라로),06:25,06:56,06:49,여객,지연,"공항, 관제 사유 접속 지연",NaN
티웨이항공,TW308,SPN(사이판),06:25,07:06,06:59,여객,지연,NaN,NaN
말레이시아항공,MH066,KUL(쿠알라룸푸르),06:30,06:48,06:40,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,06:51,06:46,여객,지연,NaN,NaN
진에어,LJ702,HKG(홍콩),06:35,07:13,07:06,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
진에어,LJ038,CRK(클라크 국제공항),06:40,07:09,07:01,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE690,PNH(프놈펜),06:55,07:36,07:28,여객,지연,NaN,NaN
진에어,LJ722,MFM(마카오),07:05,07:23,07:15,여객,지연,"공항, 관제 사유 접속 지연",NaN
제주항공,7C5304,DPS(덴파사(응우라 라이)),07:10,07:39,07:33,여객,지연,NaN,NaN
아시아나항공,OZ766,CNX(치앙마이),07:10,07:20,07:08,여객,지연,"공항시설(주기장 부족, 혼잡 등)",NaN
제주항공,7C4410,TAG(팡라로),07:10,07:54,07:48,여객,지연,NaN,NaN
진에어,LJ006,HKT(푸껫),07:15,07:45,07:35,여객,지연,"공항, 관제 사유 접속 지연",NaN
베트남항공,VN430,DAD(다낭),07:25,08:15,08:07,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:25,07:49,07:42,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:30,08:12,08:05,여객,지연,NaN,NaN
아시아나항공,OZ948,PVG(푸동),07:30,08:43,08:27,화물,지연,기타(접속 관련),NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:35,07:57,07:50,여객,지연,NaN,NaN
아시아나항공,OZ762,CGK(자카르타(수카르노 하타) 국제 공항),07:40,08:01,07:54,여객,지연,NaN,NaN
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:40,08:42,08:34,여객,지연,NaN,NaN
진에어,LJ032,CEB(세부),07:45,08:13,08:06,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아틀라스화물항공,5Y8196,ORD(시카고),07:45,23:11,23:01,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE634,DPS(덴파사(응우라 라이)),07:45,08:05,08:00,여객,지연,NaN,NaN
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,09:43,09:35,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ283,SFO(샌프란시스코),07:55,20:32,20:27,화물,지연,항공기 결함,NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),08:00,10:40,10:31,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),08:00,08:20,08:12,여객,지연,"공항, 관제 사유 접속 지연",NaN
티웨이항공,TW128,DAD(다낭),08:05,08:43,08:36,여객,지연,NaN,NaN
진에어,LJ082,DAD(다낭),08:15,08:49,08:39,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
제주항공,7C2904,DAD(다낭),08:25,08:56,08:48,여객,지연,NaN,NaN
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,09:07,09:00,여객,지연,NaN,NaN
대한항공,KE654,BKK(수안나폼(방콕)),08:30,08:52,08:43,여객,지연,NaN,NaN
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,09:06,08:55,여객,지연,"탑승(승객 불일치, 승객 수속오류, 수속 완료된 승객 소재불명)",NaN
티웨이항공,TW122,SGN(호찌민),08:30,08:50,08:41,여객,지연,NaN,NaN
제주항공,7C5302,BTH(바탐),08:35,08:53,08:46,여객,지연,NaN,NaN
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),08:40,09:16,09:01,화물,지연,항공기 연결(도착지연),NaN
터키항공,TK20,IST(이스탄불),09:05,10:06,09:59,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:15,09:59,09:47,여객,지연,NaN,NaN
대한항공,KE320,CAN(광저우),09:25,10:40,10:27,화물,지연,NaN,NaN
비엣젯항공,VJ862,SGN(호찌민),09:50,10:48,10:41,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW172,SIN(싱가포르),09:50,10:18,10:10,여객,지연,NaN,NaN
제주항공,7C2206,BKK(수안나폼(방콕)),09:55,10:14,10:07,여객,지연,NaN,NaN
제주항공,7C1402,FUK(후쿠오카),10:30,11:42,11:34,여객,지연,NaN,NaN
아틀라스화물항공,5Y531,LAX(로스앤젤레스),10:30,20:30,:,화물,취소,기타(지연코드 외),NaN
아틀라스화물항공,5Y8192,DFW(댈러스),10:40,11:28,11:14,NaN,지연,항공기 연결(도착지연),NaN
산동항공,SC8001,TNA(지난),10:45,11:33,11:27,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
독일항공,LH712,FRA(프랑크푸르트),10:50,11:15,11:08,여객,지연,항공기 연결(도착지연),NaN
원통화물항공,YG9021,NGB(닝보),10:55,11:13,10:59,화물,지연,NaN,NaN
아시아나항공,OZ390,HAN(노이바이(하노이)),11:00,15:53,15:47,화물,지연,정비 사유 접속 지연,NaN
