항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아시아나항공,OZ988,PVG(푸동),00:00,09:15,08:57,화물,지연,NaN,NaN.1
아시아나항공,OZ2613,LAS(라스베이거스),00:05,00:24,00:14,여객,지연,[기상]항공로 또는 대체공항,
비엣젯항공,VJ954,VCA(껀터 국제공항),00:10,02:02,01:54,여객,지연,항공기 연결(도착지연),
대한항공,KE854,PEK(베이징),01:00,01:22,01:14,여객,지연,"공항, 관제 사유 접속 지연",
에어로로직,3S580,LEJ(라이프치히),01:10,01:26,01:17,화물,지연,,
아틀라스화물항공,5Y4701,JFK(뉴욕),01:35,04:24,04:15,,지연,항공기 연결(도착지연),
유피에스화물항공,5X37,SDF(루이즈빌),03:25,03:41,03:30,화물,지연,화물 연결,
카고룩스 이탈리아,C87112,MXP(밀라노),04:40,05:14,05:04,화물,지연,항공기 연결(도착지연),
로얄에어필리핀,RW668,CRK(클라크 국제공항),05:00,06:18,06:10,여객,지연,문서(오류 등),
아시아나항공,OZ203,LAX(로스앤젤레스),05:20,05:55,05:42,여객,지연,,
에어서울,RS532,KLO(칼리보),05:25,06:19,06:08,여객,지연,,
대한항공,KE462,DAD(다낭),05:35,06:05,05:54,여객,지연,운송(PO) 사유 접속 지연,
진에어,LJ004,BKK(수안나폼(방콕)),05:40,06:00,05:54,여객,지연,항공기 연결(도착지연),
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,07:18,07:09,여객,지연,,
제주항공,7C2108,HKG(홍콩),05:55,06:29,06:17,여객,지연,,
티웨이항공,TW604,FRU(마나스 국제공항),06:00,11:09,10:57,여객,지연,기타(접속 관련),
티웨이항공,TW192,DAD(다낭),06:05,06:41,06:30,여객,지연,,
말린도항공,OD820,KUL(쿠알라룸푸르),06:05,08:06,07:54,여객,지연,항공기 연결(도착지연),
티웨이항공,TW170,BKI(코타키나발루),06:10,07:02,06:51,여객,지연,,
진에어,LJ030,CRK(클라크 국제공항),06:25,07:00,06:55,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,07:04,06:49,여객,지연,,
아시아나항공,OZ6043,MEL(멜버른),06:40,07:39,07:28,여객,지연,,
티웨이항공,TW118,HKG(홍콩),06:40,08:13,08:03,여객,지연,,
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:17,07:06,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ736,SGN(호찌민),06:55,08:08,07:57,여객,지연,,
페덱스화물항공,FX5159,MEM(멤피스),07:00,07:21,07:11,화물,지연,화물 연결,
에어서울,RS512,DAD(다낭),07:05,08:29,08:19,여객,지연,,
비엣젯항공,VJ8626,HUI(푸바이 국제공항),07:05,07:30,07:21,여객,지연,항공기 연결(도착지연),
폴란드항공,LO97,WAW(바르샤바),07:10,08:50,08:40,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ710,CEB(세부),07:10,08:10,07:59,여객,지연,,
이스타항공,ZE594,DAD(다낭),07:10,07:36,07:26,여객,지연,항공기 연결(도착지연),
진에어,LJ006,HKT(푸껫),07:15,08:00,07:48,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아틀라스화물항공,5Y617,HKG(홍콩),07:15,08:37,08:20,화물,지연,항공기 연결(도착지연),
중국센트럴항공,I99821,WEH(위해),07:15,11:24,11:15,화물,지연,화물 연결,
대한항공,KE690,PNH(프놈펜),07:20,08:53,08:42,여객,지연,,
페덱스화물항공,FX5926,MEM(멤피스),07:20,08:03,07:44,화물,지연,화물 연결,
대한항공,KE664,HKT(푸껫),07:25,08:38,08:29,여객,지연,,
아시아나항공,OZ948,PVG(푸동),07:25,09:58,09:42,화물,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:30,08:10,08:01,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,09:03,08:53,여객,지연,항공기 연결(도착지연),
대한항공,KE314,HKG(홍콩),07:40,08:20,08:11,화물,지연,,
유피에스화물항공,5X11,SDF(루이즈빌),07:50,08:05,07:55,화물,지연,항공기 연결(도착지연),
티웨이항공,TW176,CEB(세부),07:50,08:34,08:22,여객,지연,,
에어프레미아,YP5672,DAC(다카),08:10,12:42,12:31,여객,지연,기상 사유 접속 지연,
에어부산,BX7145,TAG(팡라로),08:25,08:45,08:34,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,08:55,08:45,여객,지연,,
대한항공,KE336,PVG(푸동),08:35,09:31,09:13,화물,지연,,
제주항공,7C3403,SPN(사이판),08:35,08:56,08:43,여객,지연,,
비엣젯항공,VJ834,CXR(깜라인(나트랑)),08:40,09:03,08:51,여객,지연,항공기 연결(도착지연),
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,10:10,09:59,여객,지연,,
아시아나항공,OZ754,SIN(싱가포르),08:55,09:13,09:01,여객,지연,,
터키항공,TK20,IST(이스탄불),08:55,09:13,09:03,여객,지연,항공기 연결(도착지연),
대한항공,KE674,BKK(수안나폼(방콕)),08:55,09:41,09:34,여객,지연,,
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:20,09:35,09:22,여객,지연,,
제주항공,7C4704,SGN(호찌민),09:20,09:42,09:31,여객,지연,,
에어부산,BX788,CXR(깜라인(나트랑)),09:30,09:58,09:47,여객,지연,,
아시아나항공,OZ552,IST(이스탄불),09:35,10:00,09:49,여객,지연,기상 사유 접속 지연,
티웨이항공,TW172,SIN(싱가포르),09:50,10:37,10:25,여객,지연,,
제주항공,7C2206,BKK(수안나폼(방콕)),10:00,10:57,10:45,여객,지연,,
에어인천,KJ311,NRT(도쿄/나리타),10:25,11:11,10:51,화물,지연,항공기 연결(도착지연),
원통화물항공,YG9021,NGB(닝보),10:25,11:18,10:59,화물,지연,항공기 연결(도착지연),
페덱스화물항공,FX5434,MEM(멤피스),10:30,11:29,11:10,화물,지연,화물 연결,
제주항공,7C9206,HAN(노이바이(하노이)),10:30,10:52,10:33,화물,지연,,
독일항공,LH712,FRA(프랑크푸르트),10:40,11:04,10:53,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y515,BNA(내슈빌),11:05,14:32,14:24,화물,지연,항공기 연결(도착지연),
에티하드 공항,EY856,AUH(아부다비 국제공항),11:25,11:45,11:35,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ970,HKG(홍콩),11:35,20:34,20:24,화물,지연,정비 사유 접속 지연,
유피에스화물항공,5X64,ANC(앵커리지),11:45,12:47,12:28,화물,지연,[기상]출발공항 제방빙(항공기),
중국동방항공,MU5041,PVG(푸동),11:55,12:27,12:17,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
핀란드항공,AY41,HEL(헬싱키),12:20,12:46,12:34,여객,지연,항공기 연결(도착지연),
칼리타항공,K4931,ANC(앵커리지),12:30,14:45,14:33,화물,지연,항공기 연결(도착지연),
에티오피안항공,ET3640,OSL(오슬로),12:35,13:55,13:46,화물,지연,항공기 연결(도착지연),
전일본공수 주식회사,NH8475,NRT(도쿄/나리타),12:35,12:44,12:24,화물,지연,항공기 연결(도착지연),
중국우정항공,CF223,SJW(석가장),12:40,13:06,12:56,화물,지연,"공항, 관제 사유 접속 지연",
폴라에어카고,PO213,CVG(신시내티),12:45,21:45,:,화물,취소,기타(지연코드 외),
산동항공,SC4611,TAO(청도),12:50,13:11,13:00,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
아시아나항공,OZ318,TAO(청도),12:55,13:15,13:07,여객,지연,[기상]항공로 또는 대체공항,
폴라에어카고,PO916,CVG(신시내티),13:20,21:20,:,화물,취소,기타(지연코드 외),
아시아나항공,OZ952,HAN(노이바이(하노이)),13:35,14:05,13:56,화물,지연,,
