항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,00:37,00:33,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9640,RZE(제슈프 야시온카 국제공항),00:25,00:42,00:37,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8472,JFK(뉴욕),00:25,08:54,08:41,NaN,지연,항공기 연결(도착지연),NaN
중국남방항공,CZ315,PKX(베이징 다싱 국제공항),00:55,02:52,02:46,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,02:02,01:57,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y555,JFK(뉴욕),01:30,02:48,02:42,화물,지연,기타(지연코드 외),NaN
중국국제항공,CA709,PEK(베이징),02:00,02:36,02:31,여객,지연,[기상]기타 기상 악화,NaN
캐세이퍼시픽항공,CX035,HKG(홍콩),02:50,03:32,03:25,화물,지연,화물 연결,NaN
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),NaN
카고룩스 이탈리아,C87112,MXP(밀라노),04:20,12:13,12:00,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE8076,YVR(밴쿠버),04:20,04:48,04:38,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
제주항공,7C2306,MNL(마닐라),04:20,04:41,04:37,여객,지연,NaN,NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,04:53,04:47,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE624,MNL(마닐라),04:35,05:08,04:59,여객,지연,NaN,NaN
대한항공,KE086,JFK(뉴욕),04:45,05:22,05:12,여객,지연,NaN,NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:13,06:04,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:17,06:10,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ734,HAN(노이바이(하노이)),05:50,06:12,06:06,여객,지연,NaN,NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:57,06:49,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),06:00,06:43,06:36,여객,지연,NaN,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:35,06:28,여객,지연,항공기 연결(도착지연),NaN
