항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,09:04,08:47,NaN,지연,항공기 연결(도착지연),NaN
실크웨이항공,ZP4332,GYD(헤이다르 알리예프),03:00,04:43,04:31,화물,지연,항공기 연결(도착지연),NaN
이스타항공,ZE872,PVG(푸동),03:30,04:07,03:59,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ322,CSX(창사(장사)),04:45,05:14,05:03,여객,지연,정비 사유 접속 지연,NaN
아시아나항공,OZ704,MNL(마닐라),04:50,05:08,04:58,여객,지연,보안 사유 접속 지연,NaN
아시아나항공,OZ7385,BKI(코타키나발루),05:15,05:32,05:20,여객,지연,"공항, 관제 사유 접속 지연",NaN
티웨이항공,TW114,HKG(홍콩),05:20,05:40,05:29,여객,지연,NaN,NaN
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),05:30,18:00,17:48,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ358,CAN(광저우),05:45,06:45,06:30,여객,지연,정비 사유 접속 지연,NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:01,05:53,여객,지연,NaN,NaN
아시아나항공,OZ998,TSN(천진),05:50,06:06,05:56,화물,지연,ATFM(항공로 공표 수용능력 저하),NaN
에어서울,RS582,TAG(팡라로),05:50,06:48,06:35,여객,지연,NaN,NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:10,05:59,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C4206,CNX(치앙마이),05:50,06:06,05:57,여객,지연,NaN,NaN
대한항공,KE316,PVG(푸동),05:55,07:55,07:45,화물,지연,기타(접속 관련),NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:00,06:20,06:08,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:26,06:15,여객,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO327,CVG(신시내티),06:05,10:37,10:21,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE490,RGN(양곤),06:20,06:46,06:36,여객,지연,"공항, 관제 사유 접속 지연",NaN
제주항공,7C4104,PQC(푸꾸옥),06:25,06:44,06:33,여객,지연,NaN,NaN
이스타항공,ZE261F,GMP(김포),06:30,06:52,06:44,NaN,지연,ATFM(항공로 공표 수용능력 저하),NaN
에어아시아 엑스,D7504,KUL(쿠알라룸푸르),06:30,06:49,06:40,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ796,FRA(프랑크푸르트),06:35,08:12,08:07,화물,지연,영업 사유 접속 지연,NaN
아시아나항공,OZ752,SIN(싱가포르),06:40,07:26,07:16,여객,지연,NaN,NaN
베트남항공,VN408,SGN(호찌민),06:40,07:20,07:08,여객,지연,기타(지연코드 외),NaN
이스타항공,ZE594,DAD(다낭),06:55,07:37,07:27,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE672,KUL(쿠알라룸푸르),07:00,07:42,07:30,여객,지연,NaN,NaN
진에어,LJ006,HKT(푸껫),07:00,07:59,07:52,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE476,SGN(호찌민),07:00,07:47,07:39,여객,지연,기타(접속 관련),NaN
에어인천,KJ212,CTU(청두(성도)),07:00,07:23,07:12,화물,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE690,PNH(프놈펜),07:00,07:20,07:11,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
에어서울,RS512,DAD(다낭),07:05,09:09,08:57,여객,지연,NaN,NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,08:13,08:02,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:10,08:06,07:56,여객,지연,NaN,NaN
제주항공,7C4304,VTE(비엔티안),07:20,07:42,07:34,여객,지연,NaN,NaN
