항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
루프트한자 독일항공,LH8387,FRA(프랑크푸르트),00:05,00:20,00:03,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,01:50,01:42,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8029,SHJ(샤지),01:00,01:19,01:12,NaN,지연,항공기 연결(도착지연),NaN
에어서울,RS704,NRT(도쿄/나리타),01:15,01:41,01:35,여객,지연,"공항, 관제 사유 접속 지연",NaN
유피에스화물항공,5X35,SDF(루이즈빌),01:20,02:01,01:54,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8415,IND(인디애나폴리스),02:10,18:32,18:24,화물,지연,항공기 연결(도착지연),NaN
에어로로직,3S582,LEJ(라이프치히),02:50,03:09,03:02,화물,지연,NaN,NaN
칼리타항공,K4865,EHU(어저우화후),03:15,11:18,11:04,NaN,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO224,CVG(신시내티),03:35,22:35,:,화물,취소,기타(지연코드 외),NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,05:35,05:29,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE624,MNL(마닐라),04:35,05:24,05:16,여객,지연,NaN,NaN
이스타항공,ZE854,CGO(정저우),04:35,05:03,04:57,여객,지연,항공기 연결(도착지연),NaN
에어프레미아,YP132,EWR(뉴어크 리버티 국제공항),04:55,05:45,05:39,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ223,JFK(뉴욕),05:10,05:42,05:32,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE696,KTM(카트만두),05:15,06:48,06:36,여객,지연,NaN,NaN
티웨이항공,TW114,HKG(홍콩),05:20,05:57,05:51,여객,지연,NaN,NaN
대한항공,KE178,HKG(홍콩),05:25,05:49,05:37,여객,지연,NaN,NaN
대한항공,KE456,HAN(노이바이(하노이)),05:25,06:14,06:08,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:25,06:16,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:20,06:14,여객,지연,항공기 연결(도착지연),NaN
베트남항공,VN416,HAN(노이바이(하노이)),05:50,06:10,06:05,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
