항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,01:06,01:06,여객,지연,항공기 연결(도착지연),NaN
에티오피안항공,ET673,NRT(도쿄/나리타),00:05,00:22,00:13,NaN,지연,항공기 연결(도착지연),NaN
대한항공,KE9232,ORD(시카고),00:05,00:20,00:12,화물,지연,NaN,NaN
제주항공,7C1305,KIX(간사이),00:05,23:55,00:28,여객,지연,기타(접속 관련),NaN
제주항공,7C1281,FSZ(시즈오카),00:05,01:02,00:53,여객,지연,NaN,NaN
제주항공,7C2002,MFM(마카오),00:05,01:06,00:57,여객,지연,NaN,NaN
아시아나항공,OZ241,SEA(시애틀),00:10,00:59,00:47,화물,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE1472,CJU(제주),00:10,00:33,00:24,여객,지연,[기상]기타 기상 악화,NaN
제주항공,7C2902,DAD(다낭),00:10,00:34,00:30,여객,지연,기타(접속 관련),NaN
중국동방항공,MU2043,TAO(청도),00:15,00:45,00:38,여객,지연,[기상]기타 기상 악화,NaN
에어마카오,NX826,MFM(마카오),00:20,00:42,00:32,여객,지연,항공기 연결(도착지연),NaN
청도항공,QW9901,TAO(청도),00:30,01:39,01:31,여객,지연,[기상]기타 기상 악화,NaN
제주항공,7C1103,NRT(도쿄/나리타),00:35,01:15,01:09,여객,지연,NaN,NaN
제주항공,7C3471,SPN(사이판),00:40,01:18,01:12,여객,지연,기타(접속 관련),NaN
아틀라스화물항공,5Y8133,ORD(시카고),00:55,02:32,02:17,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9068,DNA(카데나),01:00,01:47,01:39,NaN,지연,항공기 연결(도착지연),NaN
칼리타항공,K4624,CVG(신시내티),01:00,01:23,01:15,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE872,DLC(대련),01:20,01:43,01:33,여객,지연,NaN,NaN
대한항공,KE872,DLC(대련),01:20,01:43,01:33,여객,지연,NaN,NaN
대한항공,KE872,CJU(제주),01:20,21:53,:,여객,지연,NaN,NaN
대한항공,KE872,CJU(제주),01:20,21:53,:,여객,지연,NaN,NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,03:58,03:53,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8689,BHM(버밍햄 셔틀스워스 국제공항),01:25,03:39,03:34,NaN,지연,항공기 연결(도착지연),NaN
산동항공,SC4611,TAO(청도),01:30,02:37,02:31,여객,지연,NaN,NaN
산동항공,SC4611,TAO(청도),01:30,02:37,02:31,여객,지연,[기상]기타 기상 악화,NaN
산동항공,SC4619,TAO(청도),01:45,03:59,03:51,여객,지연,[기상]기타 기상 악화,NaN
페덱스화물항공,FX5236,MEM(멤피스),02:00,03:03,02:53,화물,지연,[기상]기타 기상 악화,NaN
페덱스화물항공,FX5236,MEM(멤피스),02:00,03:03,02:53,화물,지연,NaN,NaN
페덱스화물항공,FX5236,CJJ(청주),02:15,:,:,화물,지연,NaN,NaN
페덱스화물항공,FX5236,CJJ(청주),02:15,:,:,화물,지연,NaN,NaN
폴라에어카고,PO224,CVG(신시내티),03:35,22:35,:,화물,취소,기타(지연코드 외),NaN
아틀라스화물항공,5Y8837,XMN(샤먼 가오치 국제공항),03:55,13:33,13:26,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,05:24,05:19,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:20,07:31,07:25,여객,지연,NaN,NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,04:58,04:50,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
루프트한자 독일항공,LH8387,FRA(프랑크푸르트),04:30,04:47,04:40,화물,지연,[기상]기타 기상 악화,NaN
루프트한자 독일항공,LH8387,FRA(프랑크푸르트),04:30,04:47,04:40,화물,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:35,06:53,06:43,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
