항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아시아나항공,OZ177,HND(하네다),04:10,05:06,04:56,여객,지연,NaN,NaN.1
아틀라스화물항공,5Y523,MIA(마이애미),04:40,21:40,:,화물,취소,기타(지연코드 외),
피치항공,MM809,HND(하네다),04:45,05:24,05:15,여객,지연,항공기 연결(도착지연),
대한항공,KE456,HAN(노이바이(하노이)),04:55,05:10,04:58,여객,지연,"공항, 관제 사유 접속 지연",
대한항공,KE462,DAD(다낭),05:35,06:07,05:57,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ734,HAN(노이바이(하노이)),05:45,06:32,06:20,여객,지연,,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,07:09,07:02,여객,지연,,
제주항공,7C2108,HKG(홍콩),05:55,07:30,07:22,여객,지연,,
티웨이항공,TW192,DAD(다낭),06:05,06:24,06:14,여객,지연,,
티웨이항공,TW308,SPN(사이판),06:10,06:28,06:19,여객,지연,,
진에어,LJ030,CRK(클라크 국제공항),06:25,06:43,06:35,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,07:11,06:59,여객,지연,,
티웨이항공,TW622,SYX(산야),06:30,06:48,06:37,여객,지연,,
티웨이항공,TW118,HKG(홍콩),06:40,07:37,07:28,여객,지연,,
아시아나항공,OZ736,SGN(호찌민),06:55,07:11,07:05,여객,지연,,
에어서울,RS512,DAD(다낭),07:05,07:33,07:25,여객,지연,,
이스타항공,ZE594,DAD(다낭),07:10,07:55,07:49,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ710,CEB(세부),07:10,08:05,08:00,여객,지연,,
중국센트럴항공,I99821,WEH(위해),07:15,10:33,10:33,화물,지연,항공기 연결(도착지연),
대한항공,KE690,PNH(프놈펜),07:20,07:37,07:29,여객,지연,,
진에어,LJ028,CEB(세부),07:20,07:59,07:47,여객,지연,"공항, 관제 사유 접속 지연",
페덱스화물항공,FX5926,MEM(멤피스),07:20,07:52,07:43,화물,지연,화물 연결,
아시아나항공,OZ740,PNH(프놈펜),07:30,08:17,08:13,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:51,08:43,여객,지연,항공기 연결(도착지연),
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:40,08:02,07:54,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ796,FRA(프랑크푸르트),07:50,09:27,09:15,화물,지연,정비 사유 접속 지연,
유피에스화물항공,5X11,SDF(루이즈빌),07:50,14:55,14:48,화물,지연,항공기 정비(계획되지 않은 정비),
티웨이항공,TW624,HAK(하이커우),07:55,08:50,08:41,여객,지연,,
진에어,LJ070,DAD(다낭),08:05,08:24,08:16,여객,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:44,08:34,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ285,SFO(샌프란시스코),08:15,08:44,08:28,화물,지연,항공기 연결(도착지연),
에어서울,RS530,CXR(깜라인(나트랑)),08:20,10:01,09:53,여객,지연,,
제주항공,7C2904,DAD(다낭),08:25,08:45,08:38,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,09:07,09:00,여객,지연,,
아시아나항공,OZ768,DEL(델리),08:35,09:53,09:45,여객,지연,기타 시스템,
아시아나항공,OZ7443,BKK(수안나폼(방콕)),08:35,08:54,08:46,여객,지연,,
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:25,09:17,여객,지연,,
아시아나항공,OZ754,SIN(싱가포르),08:55,09:36,09:28,여객,지연,,
대한항공,KE674,BKK(수안나폼(방콕)),08:55,09:40,09:31,여객,지연,,
싱가폴항공,SQ826,PVG(푸동),09:00,09:17,09:09,,지연,[기상]목적공항 시정악화,
싱가폴항공,SQ826,PVG(푸동),09:00,09:17,09:09,,지연,,
제주항공,7C4704,SGN(호찌민),09:20,10:27,10:21,여객,지연,,
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:20,09:45,09:33,여객,지연,,
대한항공,KE328,CGO(정저우),09:20,09:39,09:25,화물,지연,,
칼리타항공,K4935,HFE(허페이),09:30,22:08,22:00,,지연,항공기 연결(도착지연),
에티오피안항공,ET3672,OSL(오슬로),09:55,10:54,10:37,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ934,HAN(노이바이(하노이)),10:00,12:25,12:19,화물,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
제주항공,7C2206,BKK(수안나폼(방콕)),10:00,10:17,10:09,여객,지연,,
에어 뉴질랜드,NZ289,PVG(푸동),10:00,10:06,09:59,,도착,,
아틀라스화물항공,5Y8227,MIA(마이애미),10:05,21:05,:,화물,취소,기타(지연코드 외),
원통화물항공,YG9051,WNZ(원저우),10:25,10:45,10:30,화물,지연,항공기 연결(도착지연),
원통화물항공,YG9021,NGB(닝보),10:25,11:20,11:04,화물,지연,항공기 연결(도착지연),
독일항공,LH712,FRA(프랑크푸르트),10:40,11:00,10:51,여객,지연,항공기 연결(도착지연),
중국동방항공,MU2989,WUX(수난 슈오팡 국제공항),10:45,11:28,11:21,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
중국남방항공,CZ313,PVG(푸동),11:00,12:56,12:48,여객,지연,ATFM(항공로 공표 수용능력 저하),
중국동방항공,MU5071,HGH(항저우),11:15,11:44,11:37,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
산동항공,SC4609,TAO(청도),11:20,11:41,11:34,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ368,PVG(푸동),11:20,14:25,14:15,여객,지연,[기상]출발공항 시정 악화(운고 포함),
에어부산,BX155,FUK(후쿠오카),11:25,11:46,11:39,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
유피에스화물항공,5X64,ANC(앵커리지),11:45,12:58,12:51,화물,지연,항공기 연결(도착지연),
제주항공,7C1303,KIX(간사이),11:50,13:13,13:06,여객,지연,,
중국동방항공,MU5041,PVG(푸동),11:55,13:38,13:32,여객,지연,[기상]출발공항 시정 악화(운고 포함),
대한항공,KE896,PVG(푸동),12:00,14:18,14:08,여객,지연,[기상]출발공항 시정 악화(운고 포함),
대한항공,KE788,FUK(후쿠오카),12:00,12:25,12:15,여객,지연,,
폴라에어카고,PO947,CVG(신시내티),12:05,12:20,12:06,화물,지연,,
제주항공,7C8402,TAO(청도),12:20,12:37,12:31,여객,지연,,
핀란드항공,AY41,HEL(헬싱키),12:20,12:46,12:38,여객,지연,[기상]출발공항 지상조업(악기상),
진에어,LJ322,NGO(나고야),12:30,12:51,12:46,여객,지연,"공항, 관제 사유 접속 지연",
아틀라스화물항공,5Y8541,ORD(시카고),12:35,21:35,:,화물,취소,기타(지연코드 외),
폴라에어카고,PO213,CVG(신시내티),12:45,22:45,:,화물,취소,기타(지연코드 외),
아시아나항공,OZ111,KIX(간사이),12:50,13:14,13:09,여객,지연,,
아틀라스화물항공,5Y8126,LAX(로스앤젤레스),13:50,23:50,:,화물,취소,기타(지연코드 외),
아시아나항공,OZ241,SEA(시애틀),13:55,20:00,19:55,화물,지연,정비 사유 접속 지연,
대한항공,KE956,IST(이스탄불),13:55,14:14,14:06,여객,지연,,
제주항공,7C8502,WEH(위해),14:00,14:17,14:11,여객,지연,,
에어서울,RS706,NRT(도쿄/나리타),14:05,14:40,14:36,여객,지연,,
중국동방항공,MU891,YNJ(연길),14:15,17:25,17:17,여객,지연,항공기 연결(도착지연),
대한항공,KE894,PVG(푸동),14:25,15:42,15:34,여객,지연,,
아시아나항공,OZ362,PVG(푸동),14:30,16:02,15:56,여객,지연,,
제주항공,7C9304,YNT(연대),14:55,15:25,15:17,화물,지연,,
중국동방항공,MU5033,PVG(푸동),15:20,17:05,16:58,여객,지연,기상 사유 접속 지연,
싱가폴항공,SQ600,SIN(싱가포르),15:30,17:26,17:19,여객,지연,[기상]기타 기상 악화,
아시아나항공,OZ7163,RMQ(타이중),15:40,16:00,15:53,여객,지연,항공기 연결(도착지연),
에티오피안항공,ET672,ADD(아디스아바바),15:45,16:07,16:00,여객,지연,항공기 연결(도착지연),
에어서울,RS702,NRT(도쿄/나리타),15:45,17:03,16:54,여객,지연,,
대한항공,KE908,LHR(런던히드로),16:05,16:28,16:18,여객,지연,,
대한항공,KE510,AMS(암스테르담),16:20,17:02,16:56,화물,지연,,
춘추항공,9C8559,PVG(푸동),16:40,17:58,17:50,여객,지연,[기상]출발공항 시정 악화(운고 포함),
아시아나항공,OZ702,MNL(마닐라),16:40,17:06,17:01,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
티웨이항공,TW116,HKG(홍콩),16:45,17:20,17:16,여객,지연,,
대한항공,KE812,XIY(시안),16:45,17:04,16:55,여객,지연,,
대한항공,KE870,DLC(대련),16:55,17:12,17:03,여객,지연,,
대한항공,KE898,PVG(푸동),17:05,17:56,17:45,여객,지연,,
티웨이항공,TW272,OKA(오키나와),17:10,17:33,17:24,여객,지연,,
아시아나항공,OZ968,HKG(홍콩),17:10,20:47,20:41,화물,지연,정비 사유 접속 지연,
