항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y517,RFD(시카고 록퍼드 국제공항),00:05,00:50,00:48,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ247,ATL(애틀랜타),00:40,04:35,04:30,화물,지연,항공기 연결(도착지연),
에어서울,RS704,NRT(도쿄/나리타),01:00,01:29,01:24,여객,지연,,
아틀라스화물항공,5Y8476,LAX(로스앤젤레스),01:20,21:20,:,화물,취소,기타(지연코드 외),
아틀라스화물항공,5Y8901,LAX(로스앤젤레스),01:55,03:56,03:46,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ2911,ORD(시카고),02:00,02:50,02:44,화물,지연,,
에어마카오,NX826,MFM(마카오),02:15,02:53,02:48,여객,지연,항공기 연결(도착지연),
카고룩스 이탈리아,C87117,MXP(밀라노),03:20,07:02,06:55,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8628,ORD(시카고),03:25,11:51,11:44,화물,지연,항공기 연결(도착지연),
이스타항공,ZE872,PVG(푸동),03:30,03:55,03:49,여객,지연,"항공서류(승무원 명단, 탑승자 명단 등) 지연 및 오류",
폴라에어카고,PO9698,LAX(로스앤젤레스),04:10,20:10,:,화물,취소,기타(지연코드 외),
내셔널 항공,N8820,TAS(타슈켄트),04:20,07:28,07:20,,지연,항공기 연결(도착지연),
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,05:17,05:09,여객,지연,항공기 연결(도착지연),
베트남항공,VN440,CXR(깜라인(나트랑)),04:30,06:15,06:07,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ322,CSX(창사(장사)),04:45,05:21,05:14,여객,지연,,
비엣젯항공,VJ880,DAD(다낭),05:00,05:49,05:40,여객,지연,항공기 연결(도착지연),
대한항공,KE012,LAX(로스앤젤레스),05:00,05:47,05:38,여객,지연,항공기 연결(도착지연),
실크웨이항공,ZP3312,GYD(헤이다르 알리예프),05:30,23:25,23:17,화물,지연,항공기 연결(도착지연),
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:24,06:17,여객,지연,항공기 연결(도착지연),
대한항공,KE316,PVG(푸동),05:55,07:23,07:17,화물,지연,,
제주항공,7C2108,HKG(홍콩),06:00,06:20,06:14,여객,지연,,
폴라에어카고,PO980,CVG(신시내티),06:20,09:38,09:22,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ776,FRA(프랑크푸르트),06:30,07:37,07:31,화물,지연,,
티웨이항공,TW176,CEB(세부),06:35,08:02,07:56,여객,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ285,SFO(샌프란시스코),06:50,11:21,11:15,화물,지연,항공기 연결(도착지연),
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:26,07:18,여객,지연,항공기 연결(도착지연),
이스타항공,ZE594,DAD(다낭),06:55,07:30,07:21,여객,지연,ATFM(항공로 공표 수용능력 저하),
