항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,00:27,00:17,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4614,CVG(신시내티),00:05,00:52,00:42,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8941,ORD(시카고),00:05,01:36,01:29,화물,지연,항공기 연결(도착지연),NaN
캐세이퍼시픽항공,CX035,HKG(홍콩),00:05,00:50,00:38,화물,지연,항공기 정비(정비 스케줄 지연),NaN
카타르항공,QR8982,DOH(도하),00:35,01:55,01:46,화물,지연,항공기 연결(도착지연),NaN
실크웨이웨스트항공,7L121,GYD(헤이다르 알리예프),01:00,18:54,18:44,화물,지연,항공기 연결(도착지연),NaN
필리핀항공,PR5468,MNL(마닐라),03:15,23:48,03:31,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,07:24,07:15,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:20,06:29,06:18,여객,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y8196,JFK(뉴욕),04:25,11:59,11:52,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,05:19,05:10,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE624,MNL(마닐라),04:35,05:27,05:18,여객,지연,NaN,NaN
아시아나항공,OZ285,SFO(샌프란시스코),04:40,04:53,04:47,화물,지연,항공기 연결(도착지연),NaN
피치항공,MM809,HND(하네다),04:40,05:34,05:22,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ322,CSX(창사(장사)),04:45,05:02,04:50,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ704,MNL(마닐라),04:50,05:46,05:37,여객,지연,NaN,NaN
비엣젯항공,VJ880,DAD(다낭),05:00,06:40,06:28,여객,지연,항공기 연결(도착지연),NaN
필리핀항공,PR466,MNL(마닐라),05:20,05:54,05:45,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,07:33,07:27,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:13,06:03,여객,지연,항공기 연결(도착지연),NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,07:46,07:37,여객,지연,항공기 연결(도착지연),NaN
에어서울,RS582,TAG(팡라로),05:50,06:16,06:07,여객,지연,NaN,NaN
천진항공화물,HT3819,WHA(ZSWA),05:55,15:23,15:07,화물,지연,항공기 결함,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,07:37,07:30,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),06:00,07:09,07:02,여객,지연,NaN,NaN
대한항공,KE626,MNL(마닐라),06:15,06:50,06:41,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ776,FRA(프랑크푸르트),06:30,10:41,10:29,화물,지연,NaN,NaN
진에어,LJ702,HKG(홍콩),06:30,07:15,07:04,여객,지연,"공항, 관제 사유 접속 지연",NaN
에어아시아 엑스,D7504,KUL(쿠알라룸푸르),06:30,07:14,07:08,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE616,CEB(세부),06:30,06:47,06:38,여객,지연,NaN,NaN
필리핀항공,PR472,TAG(팡라로),06:30,07:19,07:11,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8349,HKG(홍콩),06:35,08:30,08:17,화물,지연,항공기 연결(도착지연),NaN
티웨이항공,TW176,CEB(세부),06:35,07:13,07:06,여객,지연,NaN,NaN
베트남항공,VN430,DAD(다낭),06:40,08:24,08:15,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아시아나항공,OZ283,SFO(샌프란시스코),06:50,22:45,22:36,화물,지연,항공기 연결(도착지연),NaN
이스타항공,ZE594,DAD(다낭),06:55,08:45,08:37,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2406,CEB(세부),06:55,07:57,07:53,여객,지연,NaN,NaN
대한항공,KE690,PNH(프놈펜),07:00,07:21,07:10,여객,지연,기타(지연코드 외),NaN
대한항공,KE476,SGN(호찌민),07:00,07:48,07:38,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
에어서울,RS512,DAD(다낭),07:05,08:58,08:50,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:10,07:46,07:40,여객,지연,"공항, 관제 사유 접속 지연",NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,07:57,07:50,여객,지연,NaN,NaN
말레이시아항공,MH066,KUL(쿠알라룸푸르),07:10,07:32,07:22,여객,지연,승무원 교체(운항 또는 승무원 전체),NaN
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:15,08:02,07:54,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ740,PNH(프놈펜),07:20,08:14,08:07,여객,지연,NaN,NaN
아시아나항공,OZ948,PVG(푸동),07:25,17:51,17:42,화물,지연,정비 사유 접속 지연,NaN
진에어,LJ032,CEB(세부),07:25,07:55,07:48,여객,지연,기상 사유 접속 지연,NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:30,08:49,08:42,여객,지연,NaN,NaN
페덱스화물항공,FX31,OAK(오클랜드),07:30,08:15,08:08,NaN,지연,[기상]출발공항 강한 바람,NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:30,08:34,08:23,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE314,HKG(홍콩),07:35,08:05,07:59,화물,지연,NaN,NaN
제주항공,7C2408,CEB(세부),07:40,08:47,08:40,여객,지연,NaN,NaN
아시아나항공,OZ578,ALA(알마티),07:40,08:31,08:21,여객,지연,NaN,NaN
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:39,08:25,화물,지연,NaN,NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,09:01,08:52,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:13,08:03,여객,지연,"공항, 관제 사유 접속 지연",NaN
세부퍼시픽항공,5J186,MNL(마닐라),07:55,08:57,08:48,여객,지연,출발 시스템 오류,NaN
진에어,LJ082,DAD(다낭),08:00,10:26,10:16,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2904,DAD(다낭),08:05,10:40,10:32,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
에어서울,RS530,CXR(깜라인(나트랑)),08:10,09:11,09:03,여객,지연,NaN,NaN
진에어,LJ044,TAG(팡라로),08:15,08:57,08:45,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ002,BKK(수안나폼(방콕)),08:25,09:50,09:38,여객,지연,"공항, 관제 사유 접속 지연",NaN
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,09:06,08:55,여객,지연,기타(접속 관련),NaN
티웨이항공,TW128,DAD(다낭),08:35,09:50,09:42,여객,지연,NaN,NaN
내셔널 항공,N8682,CAN(광저우),08:35,:,:,NaN,취소,[기상]기타 기상 악화,NaN
대한항공,KE336,PVG(푸동),08:35,08:59,08:44,화물,지연,NaN,NaN
제주항공,7C2204,BKK(수안나폼(방콕)),08:40,09:44,09:37,여객,지연,NaN,NaN
터키항공,TK20,IST(이스탄불),08:45,10:02,09:55,여객,지연,항공기 연결(도착지연),NaN
유피에스화물항공,5X11,SDF(루이즈빌),08:55,10:40,10:26,화물,지연,승무원 교체(운항 또는 승무원 전체),NaN
페덱스화물항공,FX5434,MEM(멤피스),08:55,09:21,09:04,화물,지연,[기상]출발공항 강한 바람,NaN
티웨이항공,TW102,BKK(수안나폼(방콕)),08:55,09:58,09:49,여객,지연,NaN,NaN
에어부산,BX788,CXR(깜라인(나트랑)),09:15,10:26,10:18,여객,지연,NaN,NaN
가루다인도네시아,GA870,DPS(덴파사(응우라 라이)),09:15,10:21,09:47,여객,지연,기타(접속 관련),NaN
제주항공,7C2206,BKK(수안나폼(방콕)),09:20,10:45,10:38,여객,지연,NaN,NaN
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:35,10:21,10:12,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
비엣젯항공,VJ862,SGN(호찌민),09:40,11:03,10:54,여객,지연,항공기 연결(도착지연),NaN
에어아스타나항공,KC909,ALA(알마티),09:40,09:57,09:51,여객,지연,NaN,NaN
아시아나항공,OZ241,SEA(시애틀),09:45,10:39,10:27,화물,지연,영업 사유 접속 지연,NaN
아시아나항공,OZ398,SIN(싱가포르),09:55,12:02,11:57,화물,지연,영업 사유 접속 지연,NaN
독일항공,LH718,MUC(뮌헨),09:55,10:10,10:05,여객,지연,항공기 연결(도착지연),NaN
독일항공,LH712,FRA(프랑크푸르트),09:55,10:13,10:06,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ5323,VCE(베니스),10:40,11:15,11:07,여객,지연,NaN,NaN
제주항공,7C4176,PQC(푸꾸옥),10:45,11:07,10:58,여객,지연,NaN,NaN
원통화물항공,YG9051,WNZ(원저우),10:55,16:27,16:17,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ115,KIX(간사이),11:00,11:28,11:16,여객,지연,NaN,NaN
에바항공,BR170,TPE(타이완 타오위안 국제 공항),11:00,11:17,11:10,여객,지연,항공기 연결(도착지연),NaN
중화항공,CI160,TPE(타이완 타오위안 국제 공항),11:10,11:13,11:20,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8185,ORD(시카고),11:10,11:24,11:15,화물,지연,항공기 연결(도착지연),NaN
원통화물항공,YG9021,NGB(닝보),11:10,:,:,화물,취소,항공기 정비(정비 스케줄 지연),NaN
유피에스화물항공,5X64,ANC(앵커리지),11:15,16:34,16:22,화물,지연,항공기 정비(계획되지 않은 정비),NaN
중국동방항공,MU5071,HGH(항저우),11:25,11:55,11:48,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아시아나항공,OZ107,NRT(도쿄/나리타),11:30,11:56,11:50,여객,지연,NaN,NaN
에어서울,RS728,FUK(후쿠오카),11:30,12:43,12:35,여객,지연,NaN,NaN
아시아나항공,OZ368,PVG(푸동),11:30,11:50,11:45,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
중국국제항공,CA123,PEK(베이징),11:35,12:48,12:42,여객,지연,"공항, 관제 사유 접속 지연",NaN
중국남방항공,CZ313,PVG(푸동),11:35,11:47,11:39,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
에티하드 공항,EY856,AUH(아부다비 국제공항),11:40,11:55,11:48,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
폴라에어카고,PO947,CVG(신시내티),11:45,12:17,12:09,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE952,DXB(두바이),11:50,12:09,12:00,여객,지연,NaN,NaN
내셔널 항공,N8852,HKG(홍콩),11:50,:,:,NaN,취소,[기상]기타 기상 악화,NaN
대한항공,KE896,PVG(푸동),11:55,12:18,12:08,여객,지연,NaN,NaN
중국동방항공,MU5041,PVG(푸동),11:55,12:26,12:19,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
중국국제항공,CA139,HGH(항저우),12:05,12:21,12:15,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE642,FUK(후쿠오카),12:20,12:56,12:50,여객,지연,항공기 연결(도착지연),NaN
내셔널 항공,N8530,SIN(싱가포르),12:25,13:22,13:12,NaN,지연,NaN,NaN
아시아나항공,OZ302,DLC(대련),12:40,12:58,12:52,여객,지연,NaN,NaN
아시아나항공,OZ111,KIX(간사이),12:40,12:54,12:46,여객,지연,NaN,NaN
칼리타항공,K4818,ORD(시카고),12:45,19:27,19:17,화물,지연,항공기 연결(도착지연),NaN
이스타항공,ZE612,KIX(간사이),13:00,15:40,15:32,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ328,TSN(천진),13:30,14:09,13:55,여객,지연,NaN,NaN
아틀라스화물항공,5Y8192,DFW(댈러스),13:40,20:40,:,화물,취소,기타(지연코드 외),NaN
대한항공,KE962,BUD(부다페스트),13:40,13:56,13:47,여객,지연,NaN,NaN
홍콩항공,HX628,HKG(홍콩),13:45,14:43,14:32,여객,지연,규정 미 충족(운항승무원),NaN
홍콩익스프레스,UO616,HKG(홍콩),13:45,14:20,14:08,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ332,PEK(베이징),13:50,14:11,13:59,여객,지연,NaN,NaN
이스타항공,ZE882,TPE(타이완 타오위안 국제 공항),13:55,14:30,14:20,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C8502,WEH(위해),14:00,14:22,14:09,여객,지연,NaN,NaN
진에어,LJ732,TPE(타이완 타오위안 국제 공항),14:05,14:30,14:22,여객,지연,"공항, 관제 사유 접속 지연",NaN
에어서울,RS706,NRT(도쿄/나리타),14:10,14:33,14:25,여객,지연,NaN,NaN
캐세이퍼시픽항공,CX410,HKG(홍콩),14:10,14:53,14:43,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE894,PVG(푸동),14:20,16:30,16:19,여객,지연,"공항, 관제 사유 접속 지연",NaN
필리핀항공,PR112,MNL(마닐라),14:25,14:50,14:34,NaN,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ304,CGQ(장춘),14:30,14:52,14:37,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대만구항공,HB760,HKG(홍콩),14:35,15:15,15:03,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE538,FRA(프랑크푸르트),14:40,15:55,15:43,화물,지연,NaN,NaN
