항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아시아나항공,OZ197,NRT(도쿄/나리타),00:30,00:48,00:38,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,01:21,01:12,NaN,지연,항공기 연결(도착지연),NaN
에어서울,RS704,NRT(도쿄/나리타),00:50,01:15,01:07,여객,지연,"공항, 관제 사유 접속 지연",NaN
산동항공,SC4617,TAO(청도),00:53,01:43,01:35,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ191,KIX(간사이),01:55,03:21,03:12,화물,지연,항공기 연결(도착지연),NaN
이스타항공,ZE872,PVG(푸동),03:30,04:45,04:33,여객,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),NaN
제주항공,7C2306,MNL(마닐라),04:20,05:29,05:23,여객,지연,NaN,NaN
델타항공,DL27,ATL(애틀랜타),04:30,06:05,05:57,여객,지연,항공기 정비(계획되지 않은 정비),NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,05:00,04:57,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4684,LAX(로스앤젤레스),04:45,08:54,08:40,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ880,DAD(다낭),05:00,05:15,05:11,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y523,MIA(마이애미),05:10,21:10,:,화물,취소,기타(지연코드 외),NaN
아시아나항공,OZ223,JFK(뉴욕),05:10,05:39,05:31,여객,지연,NaN,NaN
필리핀항공,PR466,MNL(마닐라),05:20,05:37,05:28,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ962,HAN(노이바이(하노이)),05:30,06:47,06:43,여객,지연,항공기 연결(도착지연),NaN
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),05:30,10:31,10:18,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8198,JFK(뉴욕),05:35,12:26,12:12,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:15,06:08,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4612,CVG(신시내티),05:45,07:45,07:38,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:30,06:24,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE316,PVG(푸동),05:55,09:02,08:51,화물,지연,NaN,NaN
제주항공,7C2108,HKG(홍콩),06:00,06:33,06:27,여객,지연,NaN,NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:00,06:32,06:25,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE644,SIN(싱가포르),06:00,06:49,06:39,여객,지연,기타(지연코드 외),NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:20,06:16,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE626,MNL(마닐라),06:15,06:28,06:20,여객,지연,NaN,NaN
아틀라스화물항공,5Y8791,JFK(뉴욕),06:15,18:20,18:12,NaN,지연,항공기 연결(도착지연),NaN
제주항공,7C4104,PQC(푸꾸옥),06:25,06:48,06:41,여객,지연,NaN,NaN
에어아시아 엑스,D7504,KUL(쿠알라룸푸르),06:30,06:52,06:45,여객,지연,"탑승(승객 불일치, 승객 수속오류, 수속 완료된 승객 소재불명)",NaN
티웨이항공,TW170,BKI(코타키나발루),06:30,06:59,06:53,여객,지연,NaN,NaN
진에어,LJ722,MFM(마카오),06:30,07:44,07:32,여객,지연,"공항, 관제 사유 접속 지연",NaN
타이항공,TG658,BKK(수안나폼(방콕)),06:35,07:02,06:55,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW192,DAD(다낭),06:35,08:16,08:07,여객,지연,NaN,NaN
아시아나항공,OZ796,FRA(프랑크푸르트),06:35,07:01,06:56,화물,지연,NaN,NaN
제주항공,7C2508,BKI(코타키나발루),06:45,07:07,07:01,여객,지연,NaN,NaN
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:14,07:06,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
이스타항공,ZE594,DAD(다낭),06:55,07:30,07:24,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE652,BKK(수안나폼(방콕)),06:55,07:59,07:51,여객,지연,NaN,NaN
대한항공,KE476,SGN(호찌민),07:00,07:50,07:40,여객,지연,기타(접속 관련),NaN
진에어,LJ006,HKT(푸껫),07:00,07:42,07:30,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE690,PNH(프놈펜),07:00,07:28,07:20,여객,지연,NaN,NaN
대한항공,KE628,CGK(자카르타(수카르노 하타) 국제 공항),07:05,07:42,07:34,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,09:33,09:27,여객,지연,항공기 연결(도착지연),NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,07:56,07:48,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:10,07:44,07:36,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:20,07:46,07:41,여객,지연,NaN,NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:25,07:56,07:47,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ032,CEB(세부),07:25,07:55,07:43,여객,지연,항공기 연결(도착지연),NaN
내셔널 항공,N8821,CMN(카사블랑카),07:25,:,:,NaN,취소,항공기 정비(계획되지 않은 정비),NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:30,08:50,08:38,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:30,08:06,07:57,여객,지연,NaN,NaN
대한항공,KE634,DPS(덴파사(응우라 라이)),07:35,08:16,08:09,여객,지연,NaN,NaN
제주항공,7C2408,CEB(세부),07:40,08:23,08:15,여객,지연,"환승 수속 오류(승객, 위탁 수화물)",NaN
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:26,08:19,화물,지연,NaN,NaN
싱가폴항공,SQ608,SIN(싱가포르),07:45,08:06,07:58,여객,지연,항공기 연결(도착지연),NaN
유피에스화물항공,5X196,ANC(앵커리지),07:55,08:29,08:22,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:15,08:04,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE488,PQC(푸꾸옥),08:00,08:22,08:12,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
진에어,LJ082,DAD(다낭),08:00,09:05,09:00,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2904,DAD(다낭),08:05,09:18,09:09,여객,지연,NaN,NaN
대한항공,KE214,LAX(로스앤젤레스),08:10,08:43,08:28,화물,지연,NaN,NaN
에어서울,RS530,CXR(깜라인(나트랑)),08:10,08:31,08:23,여객,지연,NaN,NaN
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:34,08:26,여객,지연,NaN,NaN
대한항공,KE320,CAN(광저우),08:25,09:18,09:03,화물,지연,NaN,NaN
폴라에어카고,PO327,LAX(로스앤젤레스),08:30,21:30,:,화물,취소,기타(지연코드 외),NaN
에어인천,KJ212,CTU(청두(성도)),08:35,10:07,09:51,화물,지연,"공항, 관제 사유 접속 지연",NaN
티웨이항공,TW128,DAD(다낭),08:35,08:51,08:42,여객,지연,NaN,NaN
에어부산,BX7145,TAG(팡라로),08:35,08:52,08:45,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,NaN
