항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,00:38,00:29,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8375,MIA(마이애미),00:05,01:34,01:18,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8474,JFK(뉴욕),00:15,20:15,:,화물,취소,기타(지연코드 외),NaN
에어로로직,3S582,LEJ(라이프치히),00:25,00:57,00:38,화물,지연,NaN,NaN
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,00:58,00:41,NaN,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO224,CVG(신시내티),03:35,23:35,:,화물,취소,기타(지연코드 외),NaN
유피에스화물항공,5X33,SDF(루이즈빌),03:45,03:31,04:11,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:20,04:38,04:27,여객,지연,NaN,NaN
델타항공,DL27,ATL(애틀랜타),04:30,05:00,04:53,여객,지연,기타(화물 관련),NaN
이스타항공,ZE854,CGO(정저우),04:35,05:06,04:54,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE624,MNL(마닐라),04:35,05:26,05:20,여객,지연,NaN,NaN
아시아나항공,OZ704,MNL(마닐라),04:50,05:14,05:05,여객,지연,NaN,NaN
대한항공,KE086,JFK(뉴욕),05:10,05:31,05:25,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
진에어,LJ132,BKI(코타키나발루),05:10,05:34,05:27,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
필리핀항공,PR466,MNL(마닐라),05:20,05:40,05:31,여객,지연,항공기 연결(도착지연),NaN
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),05:30,06:27,06:15,화물,지연,항공기 연결(도착지연),NaN
칼리타항공,K4865,EHU(어저우화후),05:30,08:55,08:36,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:15,06:06,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE316,PVG(푸동),05:55,07:26,07:16,화물,지연,NaN,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:21,06:10,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE626,MNL(마닐라),06:15,07:06,06:57,여객,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y8791,JFK(뉴욕),06:15,09:03,08:47,NaN,지연,항공기 연결(도착지연),NaN
에어부산,BX742,VTE(비엔티안),06:20,09:07,08:56,여객,지연,정비 사유 접속 지연,NaN
폴란드항공,LO97,WAW(바르샤바),06:20,06:49,06:38,여객,지연,기타(지연코드 외),NaN
진에어,LJ702,HKG(홍콩),06:30,06:57,06:46,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ796,FRA(프랑크푸르트),06:35,09:28,09:08,화물,지연,항공기 연결(도착지연),NaN
베트남항공,VN408,SGN(호찌민),06:40,07:30,07:18,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2508,BKI(코타키나발루),06:45,07:27,07:15,여객,지연,NaN,NaN
이스타항공,ZE594,DAD(다낭),06:55,07:28,07:20,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2406,CEB(세부),06:55,07:20,07:12,여객,지연,NaN,NaN
칼리타항공,K4961,NGB(닝보),07:00,09:56,09:37,NaN,지연,항공기 연결(도착지연),NaN
에어서울,RS512,DAD(다낭),07:05,08:06,07:55,여객,지연,NaN,NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,07:50,07:38,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:10,08:19,08:11,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:20,07:57,07:45,여객,지연,NaN,NaN
진에어,LJ092,PQC(푸꾸옥),07:20,09:17,09:06,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),07:25,07:55,07:50,NaN,지연,항공기 결함,NaN
진에어,LJ032,CEB(세부),07:25,07:54,07:47,여객,지연,"공항, 관제 사유 접속 지연",NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:25,08:28,08:20,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:30,08:50,08:39,여객,지연,NaN,NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:30,09:09,08:58,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ988,PVG(푸동),07:30,08:24,08:14,화물,지연,항공기 연결(도착지연),NaN
티웨이항공,TW124,SGN(호찌민),07:35,08:43,08:31,여객,지연,NaN,NaN
제주항공,7C2408,CEB(세부),07:40,08:04,07:53,여객,지연,NaN,NaN
아시아나항공,OZ710,CEB(세부),07:45,08:15,08:01,여객,지연,NaN,NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,09:25,09:15,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2904,DAD(다낭),08:05,08:28,08:17,여객,지연,NaN,NaN
