항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,00:25,00:17,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4626,LAX(로스앤젤레스),00:10,01:38,01:30,화물,지연,항공기 연결(도착지연),
말레이시아항공,MH034,KUL(쿠알라룸푸르),00:25,01:45,01:35,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y555,JFK(뉴욕),00:50,01:51,01:44,화물,지연,항공기 연결(도착지연),
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,01:40,01:40,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ241,SEA(시애틀),02:55,04:49,04:40,화물,지연,정비 사유 접속 지연,
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),
폴라에어카고,PO927,LAX(로스앤젤레스),03:35,21:35,:,화물,취소,기타(지연코드 외),
제주항공,7C2306,MNL(마닐라),04:20,04:39,04:31,여객,지연,,
대한항공,KE658,BKK(수안나폼(방콕)),05:05,05:25,05:16,여객,지연,[기상]출발공항 지상조업(악기상),
아틀라스화물항공,5Y8407,MIA(마이애미),05:20,20:20,:,화물,취소,기타(지연코드 외),
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:12,06:12,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ864,SGN(호찌민),05:45,06:32,06:23,여객,지연,항공기 연결(도착지연),
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:44,06:34,여객,지연,항공기 연결(도착지연),
대한항공,KE316,PVG(푸동),05:55,06:15,06:06,화물,지연,,
제주항공,7C2108,HKG(홍콩),06:00,06:48,06:38,여객,지연,,
비엣젯항공,VJ878,DAD(다낭),06:00,07:29,07:18,여객,지연,항공기 연결(도착지연),
에어부산,BX748,BKK(수안나폼(방콕)),06:05,06:54,06:42,여객,지연,,
비엣젯항공,VJ926,HPH(카트비),06:15,07:01,06:51,여객,지연,항공기 연결(도착지연),
제주항공,7C4104,PQC(푸꾸옥),06:25,07:03,06:54,여객,지연,,
타이항공,TG658,BKK(수안나폼(방콕)),06:35,07:25,07:14,여객,지연,항공기 연결(도착지연),
페덱스화물항공,FX5159,MEM(멤피스),06:45,08:09,07:59,화물,지연,항공기 연결(도착지연),
제주항공,7C2406,CEB(세부),06:55,07:27,07:19,여객,지연,,
이스타항공,ZE594,DAD(다낭),06:55,07:13,07:05,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
타이항공,TG656,BKK(수안나폼(방콕)),06:55,08:36,08:24,여객,지연,항공기 연결(도착지연),
대한항공,KE652,BKK(수안나폼(방콕)),06:55,07:59,07:49,여객,지연,기상 사유 접속 지연,
