항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
대한항공,KE8204,LAX(로스앤젤레스),00:30,01:44,01:29,화물,지연,NaN,NaN.1
캐세이퍼시픽항공,CX035,HKG(홍콩),00:50,01:08,00:51,화물,지연,[기상]출발공항 태풍,
실크웨이웨스트항공,7L1121,GYD(헤이다르 알리예프),01:00,12:37,12:30,화물,지연,항공기 연결(도착지연),
중국남방항공,CZ337,CAN(광저우),01:00,02:08,02:01,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
내셔널 항공,N8664,CAN(광저우),01:15,15:15,:,,취소,화물 연결,
아틀라스화물항공,5Y9189,DNA(카데나),02:20,03:06,02:49,,지연,항공기 연결(도착지연),
카고룩스 이탈리아,C87736,MXP(밀라노),04:20,05:14,05:07,화물,지연,항공기 연결(도착지연),
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,04:55,04:46,여객,지연,항공기 연결(도착지연),
중국남방항공,CZ339,HAK(하이커우),04:30,04:07,:,여객,취소,"출발공항 제한사항(관제, 활주로폐쇄 등)",
유피에스화물항공,5X99,SDF(루이즈빌),04:50,05:54,05:47,화물,지연,항공기 연결(도착지연),
필리핀항공,PR466,MNL(마닐라),05:20,06:06,06:00,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,07:08,07:02,여객,지연,항공기 연결(도착지연),
베트남항공,VN416,HAN(노이바이(하노이)),05:50,06:21,06:17,여객,지연,화물 연결,
제주항공,7C2108,HKG(홍콩),06:00,06:27,06:20,여객,지연,,
대한항공,KE180,HKG(홍콩),06:00,06:40,06:29,여객,지연,"공항시설(주기장 부족, 혼잡 등)",
아시아나항공,OZ796,FRA(프랑크푸르트),06:35,08:33,08:21,화물,지연,항공기 연결(도착지연),
대한항공,KE672,KUL(쿠알라룸푸르),06:50,07:05,06:57,여객,지연,,
타이항공,TG656,BKK(수안나폼(방콕)),06:55,09:29,09:22,여객,지연,항공기 연결(도착지연),
제주항공,7C2406,CEB(세부),06:55,07:15,07:07,여객,지연,,
마스에어,M73926,WUX(수난 슈오팡 국제공항),07:00,07:31,07:24,,지연,항공기 연결(도착지연),
에어서울,RS512,DAD(다낭),07:05,08:03,07:55,여객,지연,,
