항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
마스에어,M73228,WUX(수난 슈오팡 국제공항),00:05,00:47,00:30,NaN,지연,항공기 연결(도착지연),NaN
타이에어아시아엑스,XJ702,BKK(수안나폼(방콕)),00:10,03:24,03:16,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE854,PEK(베이징),00:45,01:27,01:17,여객,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y8817,TCM(맥코드공군기지),01:05,02:28,02:15,NaN,지연,항공기 연결(도착지연),NaN
중국남방항공,CZ339,HAK(하이커우),02:00,03:05,02:58,여객,지연,[기상]기타 기상 악화,NaN
칼리타항공,K4614,LAX(로스앤젤레스),02:30,03:47,03:31,화물,지연,항공기 연결(도착지연),NaN
에어로로직,3S634,FRA(프랑크푸르트),03:15,03:31,03:18,화물,지연,NaN,NaN
대한항공,KE164,DYG(장가계),04:05,04:26,04:18,여객,지연,"공항, 관제 사유 접속 지연",NaN
제주항공,7C2306,MNL(마닐라),04:20,05:19,05:12,여객,지연,NaN,NaN
카고룩스 이탈리아,C87112,MXP(밀라노),04:20,07:28,07:21,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8947,ATL(애틀랜타),04:20,05:09,04:59,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,05:24,05:16,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8667,UAM(앤더슨비행장),04:30,07:50,07:42,NaN,지연,항공기 연결(도착지연),NaN
대한항공,KE624,MNL(마닐라),04:35,04:46,04:38,여객,지연,NaN,NaN
아틀라스화물항공,5Y555,JFK(뉴욕),04:40,06:04,05:56,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ880,DAD(다낭),05:00,05:15,05:10,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE658,BKK(수안나폼(방콕)),05:05,05:14,05:04,여객,지연,[기상]출발공항 지상조업(악기상),NaN
진에어,LJ132,BKI(코타키나발루),05:10,05:02,04:51,여객,지연,[기상]기타 기상 악화,NaN
진에어,LJ010,CNX(치앙마이),05:20,04:55,04:45,여객,지연,[기상]기타 기상 악화,NaN
대한항공,KE8252,JFK(뉴욕),05:20,07:19,07:12,화물,지연,기타(지연코드 외),NaN
미얀마 항공,UB8301,RGN(양곤),05:20,05:48,05:42,여객,지연,NaN,NaN
대한항공,KE178,HKG(홍콩),05:25,07:26,07:18,여객,지연,[기상]출발공항 지상조업(악기상),NaN
대한항공,KE456,HAN(노이바이(하노이)),05:25,05:33,05:24,여객,지연,[기상]출발공항 지상조업(악기상),NaN
대한항공,KE462,DAD(다낭),05:30,05:34,05:26,여객,지연,[기상]출발공항 지상조업(악기상),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:09,06:02,여객,지연,항공기 연결(도착지연),NaN
