항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
비엣젯항공,VJ944,DLI(달랏),00:05,00:35,00:32,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4261,CVG(신시내티),00:25,14:20,14:11,화물,지연,항공기 정비(계획되지 않은 정비),
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,01:03,00:55,여객,지연,항공기 연결(도착지연),
칼리타항공,K4969,NGB(닝보),00:35,00:58,00:50,,지연,항공기 연결(도착지연),
아시아나항공,OZ998,TSN(천진),01:00,07:44,07:38,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ243,SEA(시애틀),01:25,09:03,08:50,화물,지연,정비 사유 접속 지연,
대한항공,KE382,SIN(싱가포르),02:05,05:01,04:50,화물,지연,,
아시아나항공,OZ283,SFO(샌프란시스코),03:10,04:07,03:54,화물,지연,정비 사유 접속 지연,
폴라에어카고,PO224,CVG(신시내티),04:20,22:20,:,화물,취소,기타(지연코드 외),
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),04:25,10:29,10:17,화물,지연,항공기 연결(도착지연),
티웨이항공,TW132,VTE(비엔티안),05:00,05:28,05:19,여객,지연,,
아틀라스화물항공,5Y8545,JFK(뉴욕),05:35,11:22,11:12,화물,지연,항공기 연결(도착지연),
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:50,06:43,여객,지연,,
아틀라스화물항공,5Y8791,JFK(뉴욕),06:05,09:12,08:58,,지연,항공기 연결(도착지연),
진에어,LJ030,CRK(클라크 국제공항),06:25,06:55,06:46,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
제주항공,7C3105,GUM(괌),06:40,06:59,06:53,여객,지연,,
티웨이항공,TW118,HKG(홍콩),06:40,07:23,07:17,여객,지연,,
아시아나항공,OZ742,BKK(수안나폼(방콕)),06:55,07:37,07:29,여객,지연,,
에어서울,RS512,DAD(다낭),07:05,07:58,07:52,여객,지연,,
대한항공,KE672,KUL(쿠알라룸푸르),07:15,07:36,07:26,여객,지연,,
진에어,LJ006,HKT(푸껫),07:15,07:39,07:23,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
