항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
폴라에어카고,PO963,CVG(신시내티),00:35,21:35,:,화물,취소,기타(지연코드 외),NaN
말레이시아항공,MH034,KUL(쿠알라룸푸르),00:40,01:29,01:19,여객,지연,항공기 연결(도착지연),NaN
몽골항공,OM309,UBN(칭기즈 칸(신 울란바토르) 국제공항),00:40,01:02,00:52,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE872,PVG(푸동),03:30,03:55,03:47,여객,지연,항공기 연결(도착지연),NaN
카타르항공,QR8980,DOH(도하),03:40,06:09,06:00,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8193,XMN(샤먼 가오치 국제공항),03:55,06:49,06:42,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,05:04,04:56,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ211,SFO(샌프란시스코),04:00,04:15,04:05,여객,지연,NaN,NaN
아시아나항공,OZ177,HND(하네다),04:10,05:14,05:05,여객,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:35,05:09,05:01,여객,지연,NaN,NaN
아시아나항공,OZ704,MNL(마닐라),04:50,05:17,05:02,여객,지연,NaN,NaN
비엣젯항공,VJ880,DAD(다낭),05:00,06:00,05:49,여객,지연,항공기 연결(도착지연),NaN
에어로로직,3S580,LEJ(라이프치히),05:30,13:45,13:37,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,07:15,07:03,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,07:43,07:35,여객,지연,항공기 연결(도착지연),NaN
천진항공화물,HT3819,WHA(ZSWA),05:55,06:18,06:09,화물,지연,화물 연결,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:26,06:16,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW192,DAD(다낭),06:35,06:54,06:46,여객,지연,NaN,NaN
아시아나항공,OZ790,MXP(밀라노),06:35,09:20,09:08,화물,지연,항공기 연결(도착지연),NaN
베트남항공,VN430,DAD(다낭),06:40,07:31,07:25,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
이스타항공,ZE594,DAD(다낭),06:55,08:02,07:56,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE476,SGN(호찌민),07:00,07:56,07:49,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE690,PNH(프놈펜),07:00,07:22,07:14,여객,지연,NaN,NaN
대한항공,KE672,KUL(쿠알라룸푸르),07:00,08:04,07:54,여객,지연,NaN,NaN
말레이시아항공,MH066,KUL(쿠알라룸푸르),07:10,13:29,13:14,여객,지연,항공기 결함,NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,08:14,08:06,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:10,07:34,07:26,여객,지연,[기상]항공로 또는 대체공항,NaN
아시아나항공,OZ740,PNH(프놈펜),07:20,07:56,07:48,여객,지연,NaN,NaN
진에어,LJ092,PQC(푸꾸옥),07:20,07:43,07:31,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ032,CEB(세부),07:25,07:56,07:44,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ988,PVG(푸동),07:25,07:46,07:40,화물,지연,[기상]항공로 또는 대체공항,NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:25,08:20,08:12,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:30,08:10,08:02,여객,지연,NaN,NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:30,08:36,08:24,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE314,HKG(홍콩),07:35,07:49,07:43,화물,지연,기타(지연코드 외),NaN
아시아나항공,OZ247,ATL(애틀랜타),07:40,08:34,08:22,화물,지연,NaN,NaN
아시아나항공,OZ794,FRA(프랑크푸르트),07:40,10:27,10:12,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ766,CNX(치앙마이),07:50,08:05,08:00,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
유피에스화물항공,5X196,ANC(앵커리지),07:55,08:42,08:27,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:31,08:20,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,09:03,08:56,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대한항공,KE488,PQC(푸꾸옥),08:00,08:27,08:17,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ082,DAD(다낭),08:00,09:59,09:50,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2904,DAD(다낭),08:05,10:14,10:08,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
진에어,LJ002,BKK(수안나폼(방콕)),08:25,08:59,08:48,여객,지연,"공항, 관제 사유 접속 지연",NaN
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,08:55,08:44,여객,지연,기타(접속 관련),NaN
티웨이항공,TW128,DAD(다낭),08:35,10:29,10:22,여객,지연,NaN,NaN
제주항공,7C2204,BKK(수안나폼(방콕)),08:40,09:06,09:00,여객,지연,NaN,NaN
스위스 국제항공,LX122,ZRH(취리히),08:40,09:12,09:04,여객,지연,항공기 연결(도착지연),NaN
터키항공,TK20,IST(이스탄불),08:45,12:03,11:53,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ742,BKK(수안나폼(방콕)),08:50,09:36,09:29,여객,지연,NaN,NaN
티웨이항공,TW102,BKK(수안나폼(방콕)),08:55,09:32,09:24,여객,지연,NaN,NaN
칼리타항공,K4963,NGB(닝보),09:00,12:55,12:46,NaN,지연,항공기 연결(도착지연),NaN
페덱스화물항공,FX5926,MEM(멤피스),09:05,09:48,09:31,화물,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE320,CAN(광저우),09:05,09:31,09:16,화물,지연,기타(지연코드 외),NaN
스쿠트타이거,TR842,SIN(싱가포르),09:15,09:35,09:26,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2206,BKK(수안나폼(방콕)),09:20,09:55,09:46,여객,지연,NaN,NaN
대한항공,KE328,CGO(정저우),09:25,10:10,09:59,화물,지연,NaN,NaN
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:35,10:06,09:58,여객,지연,NaN,NaN
비엣젯항공,VJ862,SGN(호찌민),09:40,10:10,10:02,여객,지연,항공기 연결(도착지연),NaN
에어아스타나항공,KC909,ALA(알마티),09:40,10:27,10:19,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW172,SIN(싱가포르),09:55,10:12,10:05,여객,지연,NaN,NaN
독일항공,LH718,MUC(뮌헨),09:55,10:23,10:16,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8464,JFK(뉴욕),10:20,21:20,:,화물,취소,기타(지연코드 외),NaN
유피에스화물항공,5X26,ANC(앵커리지),10:55,11:10,10:56,화물,지연,항공기 연결(도착지연),NaN
에어인디아,AI312,DEL(델리),11:00,13:13,13:04,여객,지연,"항공기 결함(DF, DG) 사유 접속 지연",NaN
원통화물항공,YG9021,NGB(닝보),11:10,11:51,11:41,화물,지연,[기상]출발공항 시정 악화(운고 포함),NaN
중국동방항공,MU5071,HGH(항저우),11:25,12:05,11:57,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아시아나항공,OZ107,NRT(도쿄/나리타),11:30,12:35,12:24,여객,지연,[기상]출발공항 태풍,NaN
아시아나항공,OZ368,PVG(푸동),11:30,12:02,11:50,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아틀라스화물항공,5Y8209,ORD(시카고),11:30,11:53,11:36,화물,지연,NaN,NaN
롱하오 항공,GI4203,WEH(위해),11:35,11:59,11:40,화물,지연,기타(화물 관련),NaN
중국국제항공,CA123,PEK(베이징),11:35,12:09,11:59,여객,지연,"공항, 관제 사유 접속 지연",NaN
에티하드 공항,EY856,AUH(아부다비 국제공항),11:40,11:54,11:43,여객,지연,"공항시설(주기장 부족, 혼잡 등)",NaN
내셔널 항공,N8833,HKG(홍콩),11:40,10:52,:,NaN,취소,화물 연결,NaN
폴라에어카고,PO947,CVG(신시내티),11:45,13:29,13:20,화물,지연,항공기 연결(도착지연),NaN
중국국제항공,CA171,TSN(천진),11:45,12:06,11:57,여객,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y8539,LAX(로스앤젤레스),11:55,23:11,23:04,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE896,PVG(푸동),11:55,12:13,12:01,여객,지연,NaN,NaN
중국동방항공,MU5041,PVG(푸동),11:55,12:31,12:21,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대한항공,KE788,FUK(후쿠오카),12:00,14:04,13:59,여객,지연,기타(접속 관련),NaN
중국국제항공,CA139,HGH(항저우),12:05,12:27,12:15,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE642,FUK(후쿠오카),12:20,13:23,13:15,여객,지연,항공기 연결(도착지연),NaN
