항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
비엣젯항공,VJ974,PQC(푸꾸옥),00:30,01:22,01:14,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9433,BOM(뭄바이),01:00,04:46,04:41,NaN,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ2911,ORD(시카고),01:25,02:49,02:40,화물,지연,항공기 연결(도착지연),NaN
칼리타항공,K4612,CVG(신시내티),02:30,05:17,05:08,화물,지연,항공기 연결(도착지연),NaN
어썸카고,A7902,CGO(정저우),04:00,06:12,06:12,NaN,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:10,04:44,04:30,여객,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:20,04:48,04:38,여객,지연,NaN,NaN
대한항공,KE696,KTM(카트만두),04:30,05:01,04:56,여객,지연,NaN,NaN
아틀라스화물항공,5Y523,MIA(마이애미),04:40,22:40,:,화물,취소,기타(지연코드 외),NaN
대한항공,KE454,HAN(노이바이(하노이)),04:55,05:25,05:15,여객,지연,항공기 연결(도착지연),NaN
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),05:00,08:04,07:54,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE486,PQC(푸꾸옥),05:05,05:51,05:43,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:25,05:48,05:37,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE462,DAD(다낭),05:35,05:59,05:50,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ358,CAN(광저우),05:40,06:05,05:57,여객,지연,NaN,NaN
대한항공,KE644,SIN(싱가포르),05:45,06:20,06:15,여객,지연,NaN,NaN
아시아나항공,OZ734,HAN(노이바이(하노이)),05:45,06:22,06:11,여객,지연,NaN,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:57,06:45,여객,지연,항공기 연결(도착지연),NaN
에어아시아 엑스,D7504,KUL(쿠알라룸푸르),06:20,09:06,08:56,여객,지연,"ATFM(관제, 인접국가 수용능력 저하)",NaN
티웨이항공,TW308,SPN(사이판),06:25,06:59,06:51,여객,지연,NaN,NaN
제주항공,7C2108,HKG(홍콩),06:30,07:32,07:21,여객,지연,NaN,NaN
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,07:35,07:23,여객,지연,NaN,NaN
말레이시아항공,MH066,KUL(쿠알라룸푸르),06:30,06:55,06:41,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW174,SIN(싱가포르),06:35,07:15,07:06,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ702,HKG(홍콩),06:35,07:07,07:01,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ038,CRK(클라크 국제공항),06:40,07:32,07:27,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ752,SIN(싱가포르),06:50,07:21,07:11,여객,지연,NaN,NaN
아시아나항공,OZ742,BKK(수안나폼(방콕)),06:55,07:45,07:35,여객,지연,NaN,NaN
대한항공,KE668,CNX(치앙마이),07:05,07:46,07:37,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,09:32,09:20,여객,지연,"공항, 관제 사유 접속 지연",NaN
라오항공,QV923,VTE(비엔티안),07:05,09:03,08:52,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C4410,TAG(팡라로),07:10,07:38,07:30,여객,지연,NaN,NaN
제주항공,7C5304,DPS(덴파사(응우라 라이)),07:10,07:52,07:41,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:15,08:26,08:16,여객,지연,NaN,NaN
대한항공,KE664,HKT(푸껫),07:15,07:33,07:28,여객,지연,NaN,NaN
베트남항공,VN430,DAD(다낭),07:25,08:47,08:35,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:25,08:12,08:01,여객,지연,NaN,NaN
이스타항공,ZE594,DAD(다낭),07:25,08:13,08:02,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
싱가폴항공,SQ608,SIN(싱가포르),07:25,08:15,08:04,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ740,PNH(프놈펜),07:30,07:59,07:45,여객,지연,NaN,NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:35,07:54,07:49,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:35,08:21,08:10,여객,지연,NaN,NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:40,08:13,08:05,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE634,DPS(덴파사(응우라 라이)),07:45,08:26,08:18,여객,지연,NaN,NaN
진에어,LJ032,CEB(세부),07:45,08:04,07:54,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ796,FRA(프랑크푸르트),07:50,11:54,11:45,화물,지연,정비 사유 접속 지연,NaN
아시아나항공,OZ285,SFO(샌프란시스코),07:55,15:44,15:35,화물,지연,정비 사유 접속 지연,NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),08:00,08:52,08:40,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),08:00,08:31,08:24,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW128,DAD(다낭),08:05,09:11,09:02,여객,지연,NaN,NaN
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:56,08:45,여객,지연,NaN,NaN
진에어,LJ082,DAD(다낭),08:15,09:05,08:54,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
제주항공,7C2904,DAD(다낭),08:25,09:19,09:08,여객,지연,NaN,NaN
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,08:53,08:42,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
티웨이항공,TW122,SGN(호찌민),08:30,09:27,09:16,여객,지연,NaN,NaN
대한항공,KE214,LAX(로스앤젤레스),08:35,12:36,12:26,화물,지연,NaN,NaN
에티오피안항공,ET3672,OSL(오슬로),08:40,10:12,09:53,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE646,SIN(싱가포르),08:50,09:58,09:51,여객,지연,NaN,NaN
대한항공,KE328,CGO(정저우),09:20,10:25,10:08,화물,지연,NaN,NaN
아시아나항공,OZ754,SIN(싱가포르),09:20,09:43,09:34,여객,지연,NaN,NaN
아틀라스화물항공,5Y8791,JFK(뉴욕),09:20,11:43,11:38,NaN,지연,항공기 연결(도착지연),NaN
대한항공,KE320,CAN(광저우),09:25,11:17,11:07,화물,지연,NaN,NaN
에어부산,BX788,CXR(깜라인(나트랑)),09:30,10:06,09:55,여객,지연,NaN,NaN
제주항공,7C2206,BKK(수안나폼(방콕)),09:55,10:10,09:59,여객,지연,NaN,NaN
제주항공,7C4908,CXR(깜라인(나트랑)),10:15,10:33,10:23,여객,지연,NaN,NaN
페덱스화물항공,FX5434,MEM(멤피스),10:40,11:06,10:47,화물,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
원통화물항공,YG9021,NGB(닝보),10:55,:,:,화물,취소,비행 계획 시스템,NaN
진에어,LJ262,FUK(후쿠오카),11:00,11:25,11:14,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ115,KIX(간사이),11:00,11:17,11:03,여객,지연,"출입국, 세관, 검역(CIQ)",NaN
에어서울,RS728,FUK(후쿠오카),11:10,11:32,11:20,여객,지연,NaN,NaN
제주항공,7C1772,MYJ(마쓰야마),11:15,11:39,11:26,여객,지연,NaN,NaN
중화항공,CI160,TPE(타이완 타오위안 국제 공항),11:20,11:26,11:28,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ968,HKG(홍콩),11:25,:,:,화물,취소,항공기 연결(도착지연),NaN
롱하오 항공,GI4203,WEH(위해),11:25,12:05,11:58,화물,지연,기타(접속 관련),NaN
에어부산,BX155,FUK(후쿠오카),11:45,12:05,11:54,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
유피에스화물항공,5X64,ANC(앵커리지),11:45,12:18,12:07,화물,지연,항공기 연결(도착지연),NaN
필리핀에어아시아,Z2884,MNL(마닐라),11:55,12:33,12:22,여객,지연,항공기 연결(도착지연),NaN
에어서울,RS712,KIX(간사이),11:55,12:12,12:01,여객,지연,NaN,NaN
대한항공,KE896,PVG(푸동),12:00,12:06,12:06,여객,지연,미 탑승객 수화물 처리,NaN
대한항공,KE788,FUK(후쿠오카),12:00,12:23,12:13,여객,지연,NaN,NaN
티웨이항공,TW276,KMJ(구마모토),12:05,12:21,12:10,여객,지연,NaN,NaN
제주항공,7C8402,TAO(청도),12:20,13:01,12:49,여객,지연,NaN,NaN
제주항공,7C1612,HIJ(히로시마),12:20,12:52,12:41,여객,지연,NaN,NaN
에어재팬,NQ021,NRT(도쿄/나리타),12:30,12:48,12:36,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
진에어,LJ346,NGO(나고야),12:40,13:42,13:37,여객,지연,"공항, 관제 사유 접속 지연",NaN
카놋샤크항공,HH821,TAS(타슈켄트),12:40,13:02,12:51,여객,지연,NaN,NaN
대한항공,KE776,KMQ(고마쓰),12:50,13:19,13:10,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ111,KIX(간사이),12:50,13:44,13:34,여객,지연,NaN,NaN
아시아나항공,OZ131,FUK(후쿠오카),12:50,13:08,12:53,여객,지연,[기상]항공로 또는 대체공항,NaN
티웨이항공,TW282,KIX(간사이),12:55,13:30,13:23,여객,지연,NaN,NaN
아시아나항공,OZ121,NGO(나고야),13:10,13:40,13:30,여객,지연,[기상]항공로 또는 대체공항,NaN
칼리타항공,K4216,CVG(신시내티),13:15,14:33,14:23,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE786,KOJ(가고시마),13:15,13:34,13:26,여객,지연,NaN,NaN
대한항공,KE846,TAO(청도),13:25,13:53,13:46,여객,지연,NaN,NaN
아시아나항공,OZ328,TSN(천진),13:45,14:09,13:57,여객,지연,NaN,NaN
제주항공,7C1304,KIX(간사이),13:50,14:09,14:01,여객,지연,NaN,NaN
대한항공,KE756,OKA(오키나와),13:55,14:11,14:00,여객,지연,"공항시설(주기장 부족, 혼잡 등)",NaN
아시아나항공,OZ954,HAN(노이바이(하노이)),13:55,14:16,14:04,화물,지연,NaN,NaN
대한항공,KE724,KIX(간사이),14:00,14:26,14:18,여객,지연,NaN,NaN
진에어,LJ234,KIX(간사이),14:00,14:39,14:28,여객,지연,"공항, 관제 사유 접속 지연",NaN
에어서울,RS706,NRT(도쿄/나리타),14:05,14:36,14:25,여객,지연,NaN,NaN
제주항공,7C1404,FUK(후쿠오카),14:20,14:58,14:50,여객,지연,NaN,NaN
