항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8065,ORD(시카고),00:05,00:30,00:26,화물,지연,항공기 연결(도착지연),NaN
에어서울,RS704,NRT(도쿄/나리타),00:10,01:44,01:36,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ247,ATL(애틀랜타),00:15,10:49,10:37,화물,지연,항공기 연결(도착지연),
대한항공,KE552D,NRT(도쿄/나리타),00:15,01:18,01:08,화물,지연,기타(접속 관련),
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,01:38,01:30,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8789,LAX(로스앤젤레스),00:35,00:59,00:49,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y9141,MSJ(미자와),00:40,20:55,20:47,,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8522,ORD(시카고),04:20,04:46,04:35,화물,지연,항공기 연결(도착지연),
대한항공,KE456,HAN(노이바이(하노이)),04:55,05:35,05:27,여객,지연,기타(접속 관련),
아시아나항공,OZ776,FRA(프랑크푸르트),05:15,05:32,05:22,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ203,LAX(로스앤젤레스),05:20,05:52,05:44,여객,지연,,
아시아나항공,OZ211,SFO(샌프란시스코),05:30,06:16,06:11,여객,지연,,
마스에어,M73946,CGO(정저우),05:40,06:13,06:06,,지연,항공기 연결(도착지연),
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:27,06:19,여객,지연,,
제주항공,7C2108,HKG(홍콩),05:55,06:36,06:29,여객,지연,,
티웨이항공,TW308,SPN(사이판),06:10,06:33,06:27,여객,지연,,
아틀라스화물항공,5Y8333,MIA(마이애미),06:10,22:10,:,화물,취소,기타(지연코드 외),
대한항공,KE668,CNX(치앙마이),06:15,06:37,06:26,여객,지연,,
폴라에어카고,PO224,CVG(신시내티),06:15,23:15,:,화물,취소,기타(지연코드 외),
진에어,LJ030,CRK(클라크 국제공항),06:25,06:53,06:47,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
타이항공,TG658,BKK(수안나폼(방콕)),06:35,07:03,06:55,여객,지연,항공기 연결(도착지연),
티웨이항공,TW118,HKG(홍콩),06:40,07:18,07:12,여객,지연,,
진에어,LJ722,MFM(마카오),06:40,07:28,07:19,여객,지연,기상 사유 접속 지연,
아시아나항공,OZ742,BKK(수안나폼(방콕)),06:55,07:17,07:09,여객,지연,,
대한항공,KE316,PVG(푸동),07:00,07:54,07:48,화물,지연,,
에어서울,RS512,DAD(다낭),07:05,07:22,07:15,여객,지연,,
진에어,LJ122,VTE(비엔티안),07:20,07:49,07:40,여객,지연,운송(PO) 사유 접속 지연,
대한항공,KE690,PNH(프놈펜),07:20,07:55,07:46,여객,지연,,
진에어,LJ028,CEB(세부),07:20,07:43,07:35,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
에어서울,RS528,CXR(깜라인(나트랑)),07:25,08:39,08:31,여객,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:30,08:17,08:09,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:04,07:57,여객,지연,항공기 연결(도착지연),
대한항공,KE992,TAS(타슈켄트),07:40,08:14,08:06,여객,지연,,
대한항공,KE314,HKG(홍콩),07:40,10:33,10:22,화물,지연,기타(접속 관련),
아시아나항공,OZ790,MXP(밀라노),07:40,11:43,11:34,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:34,08:25,여객,지연,[기상]항공로 또는 대체공항,
티웨이항공,TW128,DAD(다낭),08:20,09:51,09:43,여객,지연,기타(항공기 정비 관련),
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,09:04,08:58,여객,지연,,
대한항공,KE654,BKK(수안나폼(방콕)),08:30,08:52,08:42,여객,지연,,
제주항공,7C3403,SPN(사이판),08:35,08:56,08:49,여객,지연,,
