항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8941,ORD(시카고),00:05,00:33,00:25,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8107,ORD(시카고),00:55,04:48,04:41,화물,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),NaN
폴라에어카고,PO927,LAX(로스앤젤레스),03:35,21:35,:,화물,취소,기타(지연코드 외),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,04:51,04:43,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:20,04:43,04:37,여객,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:35,04:54,04:44,여객,지연,NaN,NaN
아시아나항공,OZ398,SIN(싱가포르),04:40,08:10,08:03,화물,지연,정비 사유 접속 지연,NaN
아시아나항공,OZ704,MNL(마닐라),04:50,05:17,05:07,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아시아나항공,OZ7385,BKI(코타키나발루),05:15,05:38,05:32,여객,지연,"공항, 관제 사유 접속 지연",NaN
필리핀항공,PR466,MNL(마닐라),05:20,05:41,05:34,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE456,HAN(노이바이(하노이)),05:25,05:50,05:42,여객,지연,항공기 결함,NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:04,05:59,여객,지연,NaN,NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:25,06:20,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C4206,CNX(치앙마이),05:50,06:09,06:02,여객,지연,NaN,NaN
대한항공,KE316,PVG(푸동),05:55,11:37,11:30,화물,지연,기상 사유 접속 지연,NaN
대한항공,KE170,MFM(마카오),06:00,06:46,06:35,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:00,06:52,06:47,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:29,06:23,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),06:00,07:30,07:23,여객,지연,NaN,NaN
대한항공,KE626,MNL(마닐라),06:15,06:58,06:50,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ702,HKG(홍콩),06:30,07:20,07:11,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ722,MFM(마카오),06:30,07:03,06:51,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE616,CEB(세부),06:30,06:49,06:39,여객,지연,NaN,NaN
아시아나항공,OZ776,FRA(프랑크푸르트),06:30,09:12,09:06,화물,지연,정비 사유 접속 지연,NaN
티웨이항공,TW176,CEB(세부),06:35,07:02,06:55,여객,지연,NaN,NaN
타이항공,TG658,BKK(수안나폼(방콕)),06:35,07:11,07:04,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW192,DAD(다낭),06:35,07:17,07:10,여객,지연,NaN,NaN
아시아나항공,OZ752,SIN(싱가포르),06:40,07:02,06:54,여객,지연,NaN,NaN
아시아나항공,OZ283,SFO(샌프란시스코),06:50,15:07,14:59,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE652,BKK(수안나폼(방콕)),06:55,07:14,07:06,여객,지연,NaN,NaN
이스타항공,ZE594,DAD(다낭),06:55,08:14,08:07,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2406,CEB(세부),06:55,07:46,07:38,여객,지연,NaN,NaN
대한항공,KE672,KUL(쿠알라룸푸르),07:00,07:35,07:26,여객,지연,NaN,NaN
대한항공,KE476,SGN(호찌민),07:00,07:50,07:40,여객,지연,운송(PO) 사유 접속 지연,NaN
아메리제트,M61040,RFD(시카고 록퍼드 국제공항),07:00,07:45,07:33,NaN,지연,기타(접속 관련),NaN
진에어,LJ006,HKT(푸껫),07:00,07:22,07:13,여객,지연,항공기 연결(도착지연),NaN
에어서울,RS512,DAD(다낭),07:05,09:00,08:51,여객,지연,NaN,NaN
아시아나항공,OZ762,CGK(자카르타(수카르노 하타) 국제 공항),07:10,07:28,07:20,여객,지연,"공항, 관제 사유 접속 지연",NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,07:26,07:21,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:10,08:20,08:14,여객,지연,NaN,NaN
말레이시아항공,MH066,KUL(쿠알라룸푸르),07:10,07:41,07:30,여객,지연,항공기 결함,NaN
아시아나항공,OZ740,PNH(프놈펜),07:20,08:01,07:53,여객,지연,NaN,NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:30,09:14,09:04,여객,지연,"공항, 관제 사유 접속 지연",NaN
티웨이항공,TW118,HKG(홍콩),07:30,08:46,08:37,여객,지연,NaN,NaN
대한항공,KE314,HKG(홍콩),07:35,08:51,08:44,화물,지연,NaN,NaN
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:55,08:47,화물,지연,NaN,NaN
아시아나항공,OZ710,CEB(세부),07:45,08:06,07:58,여객,지연,NaN,NaN
제주항공,7C4410,TAG(팡라로),07:50,09:05,08:57,여객,지연,NaN,NaN
아시아나항공,OZ766,CNX(치앙마이),07:50,08:07,08:02,여객,지연,[기상]항공로 또는 대체공항,NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,08:33,08:25,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
유피에스화물항공,5X196,ANC(앵커리지),07:55,08:17,08:09,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:15,08:05,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE488,PQC(푸꾸옥),08:00,08:33,08:23,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
진에어,LJ082,DAD(다낭),08:00,09:05,08:56,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8468,JFK(뉴욕),08:05,13:47,13:40,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C2904,DAD(다낭),08:05,09:19,09:12,여객,지연,NaN,NaN
에어서울,RS530,CXR(깜라인(나트랑)),08:10,10:25,10:14,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ044,TAG(팡라로),08:15,09:17,09:08,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ002,BKK(수안나폼(방콕)),08:25,09:22,09:10,여객,지연,"공항, 관제 사유 접속 지연",NaN
칼리타항공,K4917,PVG(푸동),08:30,11:13,11:03,NaN,지연,NaN,NaN
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,08:49,08:33,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
에어부산,BX7145,TAG(팡라로),08:35,09:10,09:02,여객,지연,NaN,NaN
대한항공,KE336,PVG(푸동),08:35,10:41,10:29,화물,지연,기상 사유 접속 지연,NaN
티웨이항공,TW128,DAD(다낭),08:35,10:02,09:53,여객,지연,NaN,NaN
제주항공,7C2204,BKK(수안나폼(방콕)),08:40,09:55,09:47,여객,지연,NaN,NaN
터키항공,TK20,IST(이스탄불),08:45,09:00,08:53,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,NaN
대한항공,KE646,SIN(싱가포르),08:45,10:40,10:31,여객,지연,NaN,NaN
아시아나항공,OZ742,BKK(수안나폼(방콕)),08:50,09:09,09:00,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
유피에스화물항공,5X11,SDF(루이즈빌),08:55,11:17,11:09,화물,지연,[기상]기타 기상 악화,NaN
대한항공,KE320,CAN(광저우),09:05,09:44,09:30,화물,지연,NaN,NaN
대한항공,KE1410,PUS(김해),09:10,09:26,09:17,여객,지연,보안검색(의무),NaN
에어부산,BX788,CXR(깜라인(나트랑)),09:15,09:33,09:25,여객,지연,NaN,NaN
가루다인도네시아,GA870,DPS(덴파사(응우라 라이)),09:15,09:32,09:21,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
이스타항공,ZE5972,DAD(다낭),09:30,10:10,10:02,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:35,10:21,10:05,여객,지연,"공항, 관제 사유 접속 지연",NaN
비엣젯항공,VJ862,SGN(호찌민),09:40,10:27,10:19,여객,지연,NaN,NaN
중국센트럴항공,I98809,YNT(연대),10:05,13:22,13:17,화물,지연,항공기 연결(도착지연),NaN
웨스턴글로벌항공,KD220,HAN(노이바이(하노이)),10:25,20:06,20:01,NaN,지연,항공기 정비(정비 스케줄 지연),NaN
천진에어라인,GS7993,TSN(천진),10:30,11:09,11:02,여객,지연,[기상]항공로 또는 대체공항,NaN
천진항공화물,HT3843,LYI(린이),10:30,11:23,11:17,화물,지연,화물 연결,NaN
원통화물항공,YG9051,WNZ(원저우),10:55,11:35,11:27,화물,지연,항공기 연결(도착지연),NaN
진에어,LJ262,FUK(후쿠오카),11:05,11:33,11:25,여객,지연,항공기 연결(도착지연),NaN
중국동방항공,MU5071,HGH(항저우),11:25,11:45,11:39,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아시아나항공,OZ368,PVG(푸동),11:30,11:55,11:47,여객,지연,NaN,NaN
중국국제항공,CA123,PEK(베이징),11:35,11:57,11:51,여객,지연,"공항, 관제 사유 접속 지연",NaN
중국남방항공,CZ313,PVG(푸동),11:35,14:39,14:31,여객,지연,[기상]기타 기상 악화,NaN
아시아나항공,OZ970,HKG(홍콩),11:40,20:45,20:29,화물,지연,항공기 연결(도착지연),NaN
중국국제항공,CA171,TSN(천진),11:45,12:03,11:57,여객,지연,"공항, 관제 사유 접속 지연",NaN
롱하오 항공,GI4203,WEH(위해),11:50,12:42,12:27,화물,지연,NaN,NaN
중국동방항공,MU5041,PVG(푸동),11:55,12:21,12:14,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
중국동방항공,MU2033,TAO(청도),12:10,12:30,12:23,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
필리핀에어아시아,Z2884,MNL(마닐라),12:10,12:38,12:30,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
이스타항공,ZE642,FUK(후쿠오카),12:20,12:54,12:48,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C1771,MYJ(마쓰야마),12:20,12:45,12:37,여객,지연,NaN,NaN
에바항공,BR154,TPE(타이완 타오위안 국제 공항),12:25,12:44,12:36,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
샤먼항공,MF871,XMN(샤먼 가오치 국제공항),12:30,13:10,13:02,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
진에어,LJ346,NGO(나고야),12:35,13:02,12:52,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ232,KIX(간사이),12:35,13:22,13:11,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ302,DLC(대련),12:40,13:01,12:50,여객,지연,[기상]항공로 또는 대체공항,NaN
아시아나항공,OZ111,KIX(간사이),12:40,12:58,12:52,여객,지연,NaN,NaN
중국국제항공,CA401,TFU(청두 티안푸국제공항),12:55,13:06,13:00,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE612,KIX(간사이),13:00,13:51,13:46,여객,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO213,CVG(신시내티),13:10,:,:,화물,취소,기타(지연코드 외),NaN
티웨이항공,TW282,KIX(간사이),13:15,14:07,14:01,여객,지연,항공기 문제로 돌아옴(RETURN),NaN
에어서울,RS742,TAK(다카마쓰),13:20,14:02,13:54,여객,지연,NaN,NaN
중국동방항공,MU5061,PVG(푸동),13:30,13:50,13:42,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
심천항공,ZH633,SZX(선전(심천)),13:40,15:51,15:44,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE962,BUD(부다페스트),13:40,14:10,14:00,여객,지연,NaN,NaN
아틀라스화물항공,5Y8192,DFW(댈러스),13:45,14:19,14:12,NaN,지연,항공기 연결(도착지연),NaN
대한항공,KE918,ZRH(취리히),13:50,14:18,14:08,여객,지연,NaN,NaN
중국남방항공,CZ337,CAN(광저우),13:55,16:21,16:14,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
이스타항공,ZE882,TPE(타이완 타오위안 국제 공항),13:55,14:37,14:32,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C8502,WEH(위해),14:00,14:36,14:28,여객,지연,NaN,NaN
이스타항공,ZE622,CTS(삿포로),14:10,14:35,14:29,여객,지연,항공기 연결(도착지연),NaN
캐세이퍼시픽항공,CX410,HKG(홍콩),14:10,14:33,14:25,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
중국국제항공,CA131,PEK(베이징),14:15,14:47,14:41,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE894,PVG(푸동),14:20,15:42,15:33,여객,지연,NaN,NaN
칼리타항공,K49657,CVG(신시내티),14:25,18:35,18:30,화물,지연,항공기 연결(도착지연),NaN
산동항공,SC4613,TAO(청도),14:30,18:02,17:56,여객,지연,[기상]기타 기상 악화,NaN
아시아나항공,OZ362,PVG(푸동),14:30,15:00,14:50,여객,지연,NaN,NaN
산동항공,SC4613,TAO(청도),14:30,18:02,17:56,여객,지연,NaN,NaN
아시아나항공,OZ562,FCO(로마),14:40,14:55,14:49,여객,지연,NaN,NaN
중국동방항공,MU2073,PKX(베이징 다싱 국제공항),14:40,15:16,15:10,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
중국동방항공,MU267,YNT(연대),14:55,16:16,16:09,여객,지연,[기상]기타 기상 악화,NaN
진에어,LJ234,KIX(간사이),15:00,16:43,16:34,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
진에어,LJ302,CTS(삿포로),15:10,15:28,15:19,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ151,SDJ(센다이),15:10,15:49,15:38,여객,지연,NaN,NaN
에어프레미아,YP732,NRT(도쿄/나리타),15:10,15:26,15:15,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
제주항공,7C2602,TPE(타이완 타오위안 국제 공항),15:15,15:26,15:20,여객,지연,NaN,NaN
대한항공,KE756,OKA(오키나와),15:20,15:33,15:24,여객,지연,"공항, 관제 사유 접속 지연",NaN
중국동방항공,MU5033,PVG(푸동),15:20,16:17,16:10,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대한항공,KE118,YNJ(연길),15:25,17:43,17:35,여객,지연,정비 사유 접속 지연,NaN
중국남방항공,CZ3061,CAN(광저우),15:25,16:11,16:04,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
타이항공,TG652,BKK(수안나폼(방콕)),15:25,16:04,15:55,여객,지연,화물 연결,NaN
제주항공,7C9304,YNT(연대),15:30,16:09,16:01,화물,지연,NaN,NaN
에어부산,BX157,FUK(후쿠오카),15:35,16:07,15:59,여객,지연,NaN,NaN
심천항공,ZH631,SZX(선전(심천)),15:40,16:58,16:51,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ264,FUK(후쿠오카),15:40,16:13,16:03,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE742,NGO(나고야),15:45,16:21,16:13,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
진에어,LJ206,NRT(도쿄/나리타),15:45,19:03,18:55,여객,지연,정비 사유 접속 지연,NaN
에어서울,RS702,NRT(도쿄/나리타),15:50,18:15,18:09,여객,지연,NaN,NaN
제주항공,7C1601,NGO(나고야),15:50,16:48,16:40,여객,지연,NaN,NaN
아시아나항공,OZ101,NRT(도쿄/나리타),15:50,16:13,16:07,여객,지연,NaN,NaN
춘추항공,9C8559,PVG(푸동),15:55,16:42,16:36,여객,지연,[기상]출발공항 지상조업(악기상),NaN
