항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,00:22,00:15,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8474,JFK(뉴욕),00:15,20:15,:,화물,취소,기타(지연코드 외),
에어로로직,3S582,LEJ(라이프치히),00:25,01:51,01:43,화물,지연,항공기 연결(도착지연),
말레이시아항공,MH034,KUL(쿠알라룸푸르),00:25,04:21,04:09,여객,지연,[기상]출발공항 지상조업(악기상),
칼리타항공,K4624,LAX(로스앤젤레스),02:00,06:11,06:02,화물,지연,항공기 연결(도착지연),
칼리타항공,K4963,NGB(닝보),02:15,04:26,04:17,,지연,항공기 연결(도착지연),
폴라에어카고,PO224,CVG(신시내티),03:35,20:35,:,화물,취소,기타(지연코드 외),
유나이티드항공,UA805,SFO(샌프란시스코),04:20,04:57,04:49,여객,지연,기타(접속 관련),
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,04:57,04:51,여객,지연,항공기 연결(도착지연),
대한항공,KE624,MNL(마닐라),04:35,04:55,04:47,여객,지연,,
대한항공,KE012,LAX(로스앤젤레스),05:00,05:17,05:07,여객,지연,기타(지연코드 외),
필리핀항공,PR466,MNL(마닐라),05:20,05:50,05:44,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ962,HAN(노이바이(하노이)),05:30,05:53,05:47,여객,지연,항공기 연결(도착지연),
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),05:30,11:02,10:49,화물,지연,항공기 연결(도착지연),
웨스턴글로벌항공,KD8363,OST(EBOS),05:40,07:23,07:15,,지연,항공기 정비(정비 스케줄 지연),
제주항공,7C4206,CNX(치앙마이),05:50,06:13,06:05,여객,지연,,
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,07:01,06:53,여객,지연,항공기 연결(도착지연),
대한항공,KE316,PVG(푸동),05:55,07:00,06:54,화물,지연,,
진에어,LJ722,MFM(마카오),06:25,06:42,06:36,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
