항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,02:07,02:02,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8193,XMN(샤먼 가오치 국제공항),00:05,00:15,00:08,NaN,지연,항공기 연결(도착지연),NaN
실크웨이웨스트항공,7L121,GYD(헤이다르 알리예프),01:00,17:48,17:37,화물,지연,항공기 연결(도착지연),NaN
에어서울,RS716,KIX(간사이),01:10,01:42,01:37,여객,지연,정비 사유 접속 지연,NaN
아틀라스화물항공,5Y555,JFK(뉴욕),01:30,02:43,02:32,화물,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),NaN
폴라에어카고,PO927,LAX(로스앤젤레스),03:35,21:35,:,화물,취소,기타(지연코드 외),NaN
폴라에어카고,PO947,CVG(신시내티),03:55,05:08,05:01,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9029,SHJ(샤지),04:50,16:25,16:06,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8196,MIA(마이애미),04:55,05:57,05:49,NaN,지연,항공기 연결(도착지연),NaN
에어프레미아,YP132,EWR(뉴어크 리버티 국제공항),04:55,05:21,05:11,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE658,BKK(수안나폼(방콕)),05:05,05:59,05:50,여객,지연,NaN,NaN
진에어,LJ132,BKI(코타키나발루),05:10,07:02,06:56,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ010,CNX(치앙마이),05:20,06:33,06:21,여객,지연,"공항, 관제 사유 접속 지연",NaN
티웨이항공,TW114,HKG(홍콩),05:20,06:06,05:55,여객,지연,NaN,NaN
에어서울,RS582,TAG(팡라로),05:50,07:01,06:50,여객,지연,NaN,NaN
아시아나항공,OZ756,DAD(다낭),05:55,06:21,06:09,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),06:00,07:12,07:02,여객,지연,NaN,NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:00,07:15,07:05,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE170,MFM(마카오),06:00,06:25,06:15,여객,지연,"공항, 관제 사유 접속 지연",NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:59,06:47,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE644,SIN(싱가포르),06:00,06:19,06:12,여객,지연,NaN,NaN
티웨이항공,TW122,SGN(호찌민),06:05,06:31,06:23,여객,지연,NaN,NaN
아틀라스화물항공,5Y8945,ONT(온타리오),06:25,07:37,07:32,NaN,지연,항공기 연결(도착지연),NaN
티웨이항공,TW170,BKI(코타키나발루),06:30,07:19,07:11,여객,지연,NaN,NaN
에어아시아 엑스,D7504,KUL(쿠알라룸푸르),06:30,08:21,08:09,여객,지연,항공기 결함,NaN
타이항공,TG658,BKK(수안나폼(방콕)),06:35,07:19,07:08,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
티웨이항공,TW176,CEB(세부),06:35,07:02,06:52,여객,지연,NaN,NaN
아시아나항공,OZ752,SIN(싱가포르),06:40,07:13,07:04,여객,지연,NaN,NaN
폴라에어카고,PO325,CVG(신시내티),06:45,21:45,:,화물,취소,기타(지연코드 외),NaN
제주항공,7C2508,BKI(코타키나발루),06:45,07:46,07:35,여객,지연,NaN,NaN
이스타항공,ZE594,DAD(다낭),06:55,07:14,07:06,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2406,CEB(세부),06:55,07:11,07:01,여객,지연,NaN,NaN
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:27,07:15,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대한항공,KE690,PNH(프놈펜),07:00,07:35,07:24,여객,지연,NaN,NaN
대한항공,KE672,KUL(쿠알라룸푸르),07:00,07:40,07:31,여객,지연,NaN,NaN
대한항공,KE476,SGN(호찌민),07:00,07:32,07:22,여객,지연,영업 사유 접속 지연,NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),07:00,20:07,19:58,NaN,지연,항공기 정비(계획되지 않은 정비),NaN
진에어,LJ006,HKT(푸껫),07:00,07:26,07:19,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
에어서울,RS512,DAD(다낭),07:05,10:02,09:55,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ708,CRK(클라크 국제공항),07:05,07:36,07:28,여객,지연,NaN,NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,10:04,09:53,여객,지연,정비 사유 접속 지연,NaN
진에어,LJ092,PQC(푸꾸옥),07:20,08:28,08:17,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ032,CEB(세부),07:25,08:04,07:52,여객,지연,"공항, 관제 사유 접속 지연",NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:30,07:58,07:46,여객,지연,NaN,NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:30,10:10,10:04,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE634,DPS(덴파사(응우라 라이)),07:35,08:02,07:55,여객,지연,NaN,NaN
제주항공,7C2408,CEB(세부),07:40,08:29,08:22,여객,지연,NaN,NaN
아시아나항공,OZ398,SIN(싱가포르),07:45,11:06,10:56,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE145P,GMP(김포),07:45,08:10,08:03,NaN,지연,NaN,NaN
제주항공,7C4410,TAG(팡라로),07:50,08:10,08:00,여객,지연,NaN,NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,10:18,10:08,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:18,08:10,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ736,SGN(호찌민),08:00,09:20,09:10,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE488,PQC(푸꾸옥),08:00,08:36,08:28,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ082,DAD(다낭),08:00,08:35,08:30,여객,지연,"공항, 관제 사유 접속 지연",NaN
칼리타항공,K4967,NGB(닝보),08:05,13:15,13:07,NaN,지연,항공기 연결(도착지연),NaN
제주항공,7C2904,DAD(다낭),08:05,09:11,09:01,여객,지연,NaN,NaN
대한항공,KE214,LAX(로스앤젤레스),08:10,13:14,13:04,화물,지연,기타(지연코드 외),NaN
진에어,LJ044,TAG(팡라로),08:15,09:14,09:04,여객,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y9801,MIA(마이애미),08:25,23:25,:,화물,취소,기타(지연코드 외),NaN
에어부산,BX7145,TAG(팡라로),08:35,09:07,08:59,여객,지연,NaN,NaN
진에어,LJ002,BKK(수안나폼(방콕)),08:35,09:26,09:14,여객,지연,"공항, 관제 사유 접속 지연",NaN
제주항공,7C2312,DLI(달랏),08:35,09:22,09:11,여객,지연,NaN,NaN
제주항공,7C3403,SPN(사이판),08:35,09:25,09:14,여객,지연,NaN,NaN
대한항공,KE646,SIN(싱가포르),08:45,09:29,09:18,여객,지연,NaN,NaN
티웨이항공,TW102,BKK(수안나폼(방콕)),08:55,10:09,10:01,여객,지연,NaN,NaN
유피에스화물항공,5X11,SDF(루이즈빌),08:55,10:09,09:57,화물,지연,"공항, 관제 사유 접속 지연",NaN
칼리타항공,K4867,EHU(어저우화후),09:05,09:45,09:36,NaN,지연,NaN,NaN
가루다인도네시아,GA870,DPS(덴파사(응우라 라이)),09:15,09:51,09:07,여객,지연,"공항, 관제 사유 접속 지연",NaN
제주항공,7C2206,BKK(수안나폼(방콕)),09:20,10:15,10:03,여객,지연,NaN,NaN
티웨이항공,TW172,SIN(싱가포르),09:55,10:22,10:11,여객,지연,NaN,NaN
천진항공화물,HT3843,LYI(린이),10:30,11:26,11:15,화물,지연,화물 연결,NaN
진에어,LJ350,KKJ(기타규슈),10:55,11:35,11:27,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ262,FUK(후쿠오카),10:55,12:33,12:27,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
중화항공,CI3164,KHH(가오슝),11:00,12:06,11:55,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8468,JFK(뉴욕),11:00,13:50,13:41,화물,지연,항공기 연결(도착지연),NaN
원통화물항공,YG9021,NGB(닝보),11:10,:,:,화물,취소,비행 계획 시스템,NaN
아틀라스화물항공,5Y8185,ORD(시카고),11:10,12:48,12:40,화물,지연,항공기 연결(도착지연),NaN
중화항공,CI160,TPE(타이완 타오위안 국제 공항),11:10,11:33,11:21,여객,지연,항공기 연결(도착지연),NaN
유피에스화물항공,5X64,ANC(앵커리지),11:15,11:52,11:41,화물,지연,"공항, 관제 사유 접속 지연",NaN
중국동방항공,MU5071,HGH(항저우),11:25,11:44,11:35,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
집에어,ZG41,NRT(도쿄/나리타),11:30,11:17,11:18,여객,지연,목적공항 제한사항(ATFM 외),NaN
폴라에어카고,PO947,CVG(신시내티),11:45,12:41,12:34,화물,지연,항공기 연결(도착지연),NaN
중국동방항공,MU5041,PVG(푸동),11:55,12:15,11:47,여객,지연,"공항시설(주기장 부족, 혼잡 등)",NaN
칼리타항공,K49701,CVG(신시내티),12:00,13:01,12:56,화물,지연,항공기 연결(도착지연),NaN
중국동방항공,MU2033,TAO(청도),12:10,12:28,12:19,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
제주항공,7C1771,MYJ(마쓰야마),12:20,12:53,12:44,여객,지연,NaN,NaN
이스타항공,ZE642,FUK(후쿠오카),12:20,12:49,12:36,여객,지연,항공기 연결(도착지연),NaN
에바항공,BR154,TPE(타이완 타오위안 국제 공항),12:25,13:00,12:50,여객,지연,화물 연결,NaN
에어재팬,NQ021,NRT(도쿄/나리타),12:25,12:50,12:42,여객,지연,"운항통제(항로변경, 회항, 항공기 교체)",NaN
