항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
루프트한자 독일항공,LH8385,FRA(프랑크푸르트),00:15,00:58,00:48,화물,지연,항공기 결함,NaN
칼리타항공,K4935,HFE(허페이),00:15,05:32,05:21,,지연,항공기 연결(도착지연),
카타르항공,QR8982,DOH(도하),00:40,01:16,01:07,화물,지연,기타(접속 관련),
에어로로직,3S580,LEJ(라이프치히),01:10,02:04,01:57,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ988,PVG(푸동),02:00,02:19,02:09,화물,지연,항공기 연결(도착지연),
터키항공,TK6544,IST(이스탄불),02:20,03:41,03:29,화물,지연,항공기 연결(도착지연),
대한항공,KE542,OSL(오슬로),02:50,03:16,03:05,화물,지연,,
대한항공,KE8258,JFK(뉴욕),03:10,03:48,03:38,화물,지연,기타(접속 관련),
아시아나항공,OZ3943,SIN(싱가포르),04:25,07:30,07:21,화물,지연,항공기 연결(도착지연),
베트남항공,VN440,CXR(깜라인(나트랑)),04:25,04:51,04:40,여객,지연,항공기 연결(도착지연),
진에어,LJ008,CNX(치앙마이),04:55,05:14,05:06,여객,지연,"공항, 관제 사유 접속 지연",
폴라에어카고,PO927,LAX(로스앤젤레스),05:25,21:25,:,화물,취소,기타(지연코드 외),
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:47,06:37,여객,지연,,
비엣젯항공,VJ926,HPH(카트비),06:00,06:45,06:36,여객,지연,항공기 연결(도착지연),
대한항공,KE316,PVG(푸동),06:05,11:08,10:57,화물,지연,,
티웨이항공,TW170,BKI(코타키나발루),06:10,06:32,06:23,여객,지연,항공기 연결(도착지연),
대한항공,KE424,GUM(괌),06:20,07:01,06:55,여객,지연,기장 요청에 따른 정비,
진에어,LJ030,CRK(클라크 국제공항),06:25,06:45,06:39,여객,지연,보안검색(의무),
아시아나항공,OZ7385,BKI(코타키나발루),06:35,06:57,06:48,여객,지연,,
아시아나항공,OZ6043,MEL(멜버른),06:40,07:04,06:53,여객,지연,,
티웨이항공,TW118,HKG(홍콩),06:40,07:48,07:37,여객,지연,,
아시아나항공,OZ796,FRA(프랑크푸르트),06:40,08:51,08:35,화물,지연,기상 사유 접속 지연,
대한항공,KE8232,ORD(시카고),06:55,12:24,12:14,화물,지연,,
