항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8474,JFK(뉴욕),00:15,21:15,:,화물,취소,기타(지연코드 외),NaN
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,02:00,01:51,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8948,XMN(샤먼 가오치 국제공항),01:45,02:25,02:17,NaN,지연,NaN,NaN
이스타항공,ZE872,PVG(푸동),03:30,03:53,03:46,여객,지연,항공기 연결(도착지연),NaN
유피에스화물항공,5X33,SDF(루이즈빌),03:45,04:09,03:57,화물,지연,"공항, 관제 사유 접속 지연",NaN
에어서울,RS814,DYG(장가계),03:50,04:19,04:11,여객,지연,NaN,NaN
아틀라스화물항공,5Y8193,XMN(샤먼 가오치 국제공항),03:55,22:41,22:31,NaN,지연,항공기 연결(도착지연),NaN
유나이티드항공,UA805,SFO(샌프란시스코),04:20,04:47,04:37,여객,지연,기타(접속 관련),NaN
피치항공,MM809,HND(하네다),04:40,05:18,05:09,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW114,HKG(홍콩),05:20,05:38,05:27,여객,지연,NaN,NaN
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),05:30,06:30,06:27,화물,지연,항공기 연결(도착지연),NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,07:12,07:02,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE316,PVG(푸동),05:55,07:19,07:09,화물,지연,NaN,NaN
아에로멕시코,AM090,MEX(멕시코시티),06:00,07:26,07:14,여객,지연,NaN,NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:00,10:08,09:55,여객,지연,항공기 연결(도착지연),NaN
천진항공화물,HT3819,WHA(ZSWA),06:05,:,:,화물,취소,화물 연결,NaN
아틀라스화물항공,5Y8791,JFK(뉴욕),06:15,14:07,14:00,NaN,지연,항공기 연결(도착지연),NaN
폴란드항공,LO97,WAW(바르샤바),06:20,07:33,07:22,여객,지연,항공기 연결(도착지연),NaN
에어부산,BX742,VTE(비엔티안),06:20,06:39,06:28,여객,지연,NaN,NaN
진에어,LJ702,HKG(홍콩),06:30,06:51,06:41,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE616,CEB(세부),06:30,06:54,06:45,여객,지연,NaN,NaN
티웨이항공,TW176,CEB(세부),06:35,07:26,07:17,여객,지연,NaN,NaN
아시아나항공,OZ796,FRA(프랑크푸르트),06:35,06:50,06:40,화물,지연,NaN,NaN
페덱스화물항공,FX5159,MEM(멤피스),06:45,07:05,06:52,화물,지연,객실 승무원 연결,NaN
제주항공,7C2406,CEB(세부),06:55,07:37,07:27,여객,지연,NaN,NaN
대한항공,KE690,PNH(프놈펜),07:00,07:21,07:13,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,08:01,07:49,여객,지연,NaN,NaN
대한항공,KE628,CGK(자카르타(수카르노 하타) 국제 공항),07:05,07:20,07:10,여객,지연,NaN,NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,07:55,07:44,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:10,07:35,07:24,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:20,07:48,07:36,여객,지연,NaN,NaN
티웨이항공,TW624,HAK(하이커우),07:25,07:46,07:37,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:25,08:18,08:06,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:30,08:24,08:12,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE634,DPS(덴파사(응우라 라이)),07:35,07:40,07:34,여객,지연,NaN,NaN
제주항공,7C2408,CEB(세부),07:40,07:56,07:48,여객,지연,NaN,NaN
아시아나항공,OZ710,CEB(세부),07:45,08:08,08:00,여객,지연,NaN,NaN
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:44,08:34,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,10:19,10:07,여객,지연,항공기 연결(도착지연),NaN
유피에스화물항공,5X196,ANC(앵커리지),07:55,08:38,08:18,화물,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ082,DAD(다낭),08:00,08:48,08:36,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ7745,CXR(깜라인(나트랑)),08:05,08:25,08:15,여객,지연,NaN,NaN
칼리타항공,K4925,TAO(청도),08:05,17:52,17:42,NaN,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:44,08:32,여객,지연,NaN,NaN
진에어,LJ044,TAG(팡라로),08:15,08:37,08:28,여객,지연,"공항, 관제 사유 접속 지연",NaN
순풍항공,O3364,EHU(어저우화후),08:25,11:59,08:30,화물,지연,NaN,NaN
칼리타항공,K4961,NGB(닝보),08:30,09:07,08:50,NaN,지연,항공기 연결(도착지연),NaN
에티오피안항공,ET3672,OSL(오슬로),08:35,15:00,14:51,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C2904,DAD(다낭),08:40,09:14,09:02,여객,지연,NaN,NaN
제주항공,7C2204,BKK(수안나폼(방콕)),08:40,09:47,09:37,여객,지연,NaN,NaN
아틀라스화물항공,5Y8245,EHU(어저우화후),08:45,09:03,08:46,NaN,지연,NaN,NaN
티웨이항공,TW102,BKK(수안나폼(방콕)),08:55,09:24,09:13,여객,지연,NaN,NaN
카놋샤크항공,HH3303,TAS(타슈켄트),09:10,09:34,09:24,여객,지연,NaN,NaN
페덱스화물항공,FX5434,MEM(멤피스),09:20,09:55,09:35,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ552,IST(이스탄불),09:20,10:06,09:51,여객,지연,NaN,NaN
제주항공,7C2206,BKK(수안나폼(방콕)),09:20,09:52,09:41,여객,지연,NaN,NaN
대한항공,KE328,CGO(정저우),09:25,10:38,10:20,화물,지연,NaN,NaN
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:35,10:05,09:50,여객,지연,NaN,NaN
싱가폴항공,SQ612,SIN(싱가포르),09:50,10:08,09:57,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW172,SIN(싱가포르),09:55,10:16,10:05,여객,지연,NaN,NaN
독일항공,LH718,MUC(뮌헨),09:55,10:10,09:59,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ388,HAN(노이바이(하노이)),10:00,10:36,10:17,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE362,HAN(노이바이(하노이)),10:00,10:11,09:53,화물,지연,기타(지연코드 외),NaN
천진항공화물,HT3843,LYI(린이),10:30,11:17,11:11,화물,지연,화물 연결,NaN
진에어,LJ262,FUK(후쿠오카),11:05,11:45,11:36,여객,지연,"공항, 관제 사유 접속 지연",NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),11:20,21:09,21:00,NaN,지연,기타(지연코드 외),NaN
제주항공,7C5302,BTH(바탐),11:25,12:01,11:54,여객,지연,NaN,NaN
롱하오 항공,GI4203,WEH(위해),11:35,11:49,11:42,화물,지연,기타(화물 관련),NaN
아시아나항공,OZ968,HKG(홍콩),11:40,15:25,15:18,화물,지연,정비 사유 접속 지연,NaN
폴라에어카고,PO947,CVG(신시내티),11:45,12:14,12:07,화물,지연,항공기 연결(도착지연),NaN
중국동방항공,MU5041,PVG(푸동),11:55,12:19,12:11,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대한항공,KE896,PVG(푸동),11:55,12:45,12:35,여객,지연,NaN,NaN
샤먼항공,MF871,XMN(샤먼 가오치 국제공항),12:30,12:52,12:40,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
캐세이퍼시픽항공,CX434,HKG(홍콩),12:35,12:31,12:55,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW614,SHE(심양),13:10,13:31,13:22,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
폴라에어카고,PO213,CVG(신시내티),13:10,:,:,화물,취소,기타(지연코드 외),NaN
대한항공,KE786,KOJ(가고시마),13:35,14:00,13:52,여객,지연,NaN,NaN
제주항공,7C8502,WEH(위해),14:00,15:06,14:58,여객,지연,NaN,NaN
아틀라스화물항공,5Y8126,LAX(로스앤젤레스),14:10,17:13,17:06,화물,지연,항공기 연결(도착지연),NaN
필리핀항공,PR112,MNL(마닐라),14:25,14:54,14:47,NaN,지연,항공기 연결(도착지연),NaN
내셔널 항공,N8566,HKG(홍콩),14:30,:,:,NaN,취소,항공기 정비(계획되지 않은 정비),NaN
아시아나항공,OZ934,HAN(노이바이(하노이)),14:30,15:01,14:55,화물,지연,NaN,NaN
사우디아라비아 항공,SV896,RUH(리야드),14:40,:,:,여객,취소,기타(지연코드 외),NaN
유나이티드항공,UA893,SFO(샌프란시스코),15:00,15:22,15:16,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
제주항공,7C2602,TPE(타이완 타오위안 국제 공항),15:15,15:34,15:27,여객,지연,NaN,NaN
대한항공,KE478,SGN(호찌민),15:15,15:34,15:23,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C9304,YNT(연대),15:30,15:49,15:42,화물,지연,NaN,NaN
대한항공,KE9998,MRS(마르세유),15:30,16:58,16:46,여객,지연,NaN,NaN
대한항공,KE510,AMS(암스테르담),15:35,16:17,16:12,화물,지연,NaN,NaN
진에어,LJ264,FUK(후쿠오카),15:40,15:59,15:51,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE742,NGO(나고야),15:45,16:04,15:56,여객,지연,"공항, 관제 사유 접속 지연",NaN
에어프레미아,YP102,LAX(로스앤젤레스),15:45,16:00,15:54,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
제주항공,7C1601,NGO(나고야),15:50,16:07,15:58,여객,지연,NaN,NaN
대한항공,KE902,CDG(파리),15:55,17:21,17:11,여객,지연,NaN,NaN
캐나다항공,AC063,YVR(밴쿠버),16:05,16:40,16:34,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ986,YNT(연대),16:05,16:33,16:26,화물,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE908,LHR(런던히드로),16:15,17:24,17:13,여객,지연,NaN,NaN
베트남항공,VN402,SGN(호찌민),16:25,16:58,16:51,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
티웨이항공,TW408,BCN(바르셀로나),16:25,17:29,17:21,여객,지연,NaN,NaN
델타항공,DL197,SEA(시애틀),16:30,17:40,17:32,여객,지연,기타(여객 및 위탁수화물 관련),NaN
칼리타항공,K4810,LAX(로스앤젤레스),16:30,20:28,20:20,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9312,DFW(댈러스),16:55,17:14,17:04,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ702,MNL(마닐라),16:55,17:25,17:16,여객,지연,[기상]항공로 또는 대체공항,NaN
티웨이항공,TW272,OKA(오키나와),16:55,17:30,17:23,여객,지연,NaN,NaN
대한항공,KE866,CAN(광저우),17:15,17:38,17:29,여객,지연,운송(PO) 사유 접속 지연,NaN
대한항공,KE024,SFO(샌프란시스코),17:20,18:48,18:40,여객,지연,NaN,NaN
아시아나항공,OZ522,LHR(런던히드로),17:25,18:24,18:16,여객,지연,NaN,NaN
대한항공,KE092,BOS(보스턴),17:25,17:53,17:43,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ221,JFK(뉴욕),17:30,18:00,17:50,여객,지연,[기상]항공로 또는 대체공항,NaN
아시아나항공,OZ201,LAX(로스앤젤레스),17:35,17:53,17:47,여객,지연,NaN,NaN
대한항공,KE8508,ARN(스톡홀름),17:40,17:57,17:51,화물,지연,NaN,NaN
터키항공,TK90,IST(이스탄불),17:40,22:34,22:23,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE094,IAD(워싱톤),17:40,18:28,18:18,여객,지연,NaN,NaN
대한항공,KE402,SYD(시드니),17:45,18:15,18:07,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ271,SEA(시애틀),17:45,18:08,18:02,여객,지연,[기상]항공로 또는 대체공항,NaN
대한항공,KE082,JFK(뉴욕),17:50,18:06,17:59,여객,지연,NaN,NaN
웨스턴글로벌항공,KD219,ANC(앵커리지),17:55,:,:,NaN,취소,항공기 정비(계획되지 않은 정비),NaN
제주항공,7C1511,HIJ(히로시마),18:10,18:38,18:31,여객,지연,NaN,NaN
아시아나항공,OZ360,HGH(항저우),18:10,18:32,18:28,여객,지연,[기상]항공로 또는 대체공항,NaN
이스타항공,ZE644,FUK(후쿠오카),18:20,18:38,18:30,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아틀라스화물항공,5Y9554,JFK(뉴욕),18:30,21:30,:,NaN,취소,기타(지연코드 외),NaN
대한항공,KE648,SIN(싱가포르),18:35,18:51,18:43,여객,지연,NaN,NaN
티웨이항공,TW304,GUM(괌),18:50,19:22,19:16,여객,지연,NaN,NaN
