항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
타이에어아시아엑스,XJ702,BKK(수안나폼(방콕)),00:05,00:22,00:14,여객,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO979,CVG(신시내티),00:50,15:39,15:31,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ281,LAX(로스앤젤레스),01:45,12:37,12:31,화물,지연,정비 사유 접속 지연,
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),
유나이티드항공,UA805,SFO(샌프란시스코),04:20,05:06,05:00,여객,지연,기타(접속 관련),
아시아나항공,OZ203,LAX(로스앤젤레스),04:20,04:44,04:29,여객,지연,항공기 연결(도착지연),
델타항공,DL27,ATL(애틀랜타),04:30,04:52,04:44,여객,지연,기타(여객 및 위탁수화물 관련),
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,04:46,04:46,여객,지연,항공기 연결(도착지연),
대한항공,KE720,HND(하네다),04:35,04:57,04:47,여객,지연,,
아시아나항공,OZ322,CSX(창사(장사)),04:45,14:41,14:31,여객,지연,기상 사유 접속 지연,
대한항공,KE256,DFW(댈러스),04:45,10:17,10:04,화물,지연,기타(접속 관련),
대한항공,KE012,LAX(로스앤젤레스),05:00,05:24,05:14,여객,지연,기타(지연코드 외),
대한항공,KE208,LAX(로스앤젤레스),05:00,12:26,12:21,화물,지연,기타(지연코드 외),
대한항공,KE312,HKG(홍콩),05:10,06:46,06:40,화물,지연,기타(지연코드 외),
필리핀항공,PR466,MNL(마닐라),05:20,05:49,05:41,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ356,CAN(광저우),05:45,07:09,07:01,여객,지연,,
대한항공,KE316,PVG(푸동),05:55,20:55,20:43,화물,지연,기타(접속 관련),
진에어,LJ722,MFM(마카오),06:30,07:22,07:12,여객,지연,항공기 연결(도착지연),
티웨이항공,TW170,BKI(코타키나발루),06:30,06:56,06:48,여객,지연,,
아시아나항공,OZ798,MXP(밀라노),06:35,07:24,07:18,화물,지연,,
티웨이항공,TW176,CEB(세부),06:35,08:07,08:01,여객,지연,,
페덱스화물항공,FX5159,MEM(멤피스),06:45,07:17,07:08,화물,지연,화물 연결,
제주항공,7C2406,CEB(세부),06:55,07:23,07:15,여객,지연,,
이스타항공,ZE594,DAD(다낭),06:55,07:23,07:16,여객,지연,항공기 연결(도착지연),
대한항공,KE690,PNH(프놈펜),07:00,07:38,07:31,여객,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:10,07:30,07:25,여객,지연,,
페덱스화물항공,FX5432,MEM(멤피스),07:15,07:41,07:32,화물,지연,[기상]출발공항 제방빙(항공기),
진에어,LJ032,CEB(세부),07:25,07:39,07:27,여객,지연,항공기 연결(도착지연),
진에어,LJ088,CXR(깜라인(나트랑)),07:30,07:49,07:44,여객,지연,항공기 연결(도착지연),
제주항공,7C2408,CEB(세부),07:40,08:06,07:59,여객,지연,,
유피에스화물항공,5X196,ANC(앵커리지),07:55,:,:,화물,취소,항공기 정비(계획되지 않은 정비),
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,08:49,08:41,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,08:22,08:14,여객,지연,항공기 연결(도착지연),
진에어,LJ082,DAD(다낭),08:00,08:48,08:36,여객,지연,ATFM(항공로 공표 수용능력 저하),
제주항공,7C2904,DAD(다낭),08:05,08:57,08:49,여객,지연,,
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:41,08:33,여객,지연,,
대한항공,KE320,CAN(광저우),08:25,16:40,16:29,화물,지연,기타(접속 관련),
유피에스화물항공,5X11,SDF(루이즈빌),08:55,09:22,09:07,화물,지연,항공기 연결(도착지연),
에어아스타나항공,KC909,ALA(알마티),09:40,09:58,09:51,여객,지연,항공기 연결(도착지연),
싱가폴항공,SQ612,SIN(싱가포르),09:50,10:02,10:02,여객,지연,기타(지연코드 외),
독일항공,LH712,FRA(프랑크푸르트),09:55,10:18,10:11,여객,지연,항공기 연결(도착지연),
원통화물항공,YG9021,NGB(닝보),10:10,11:03,10:48,화물,지연,항공기 연결(도착지연),
대한항공,KE9552,NRT(도쿄/나리타),10:35,11:04,10:53,화물,지연,기타(접속 관련),
진에어,LJ262,FUK(후쿠오카),10:55,11:40,11:32,여객,지연,"공항, 관제 사유 접속 지연",
대한항공,KE722,KIX(간사이),11:05,12:50,12:42,여객,지연,,
롱하오 항공,GI4039,WEH(위해),11:10,11:10,:,화물,취소,기타(화물 관련),
핀란드항공,AY41,HEL(헬싱키),11:20,11:39,11:31,여객,지연,항공기 연결(도착지연),
중국국제항공,CA139,HGH(항저우),12:05,12:20,12:13,여객,지연,"공항, 관제 사유 접속 지연",
필리핀에어아시아,Z2884,MNL(마닐라),12:10,12:27,12:18,여객,지연,항공기 연결(도착지연),
중국동방항공,MU2033,TAO(청도),12:10,12:33,12:27,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
진에어,LJ232,KIX(간사이),12:35,13:05,12:58,여객,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ111,KIX(간사이),12:40,13:01,12:55,여객,지연,항공기 연결(도착지연),
이스타항공,ZE612,KIX(간사이),13:00,14:15,14:07,여객,지연,항공기 연결(도착지연),
대한항공,KE956,IST(이스탄불),13:25,13:55,13:45,여객,지연,기타(지연코드 외),
아시아나항공,OZ588,BRU(브뤼셀),13:50,14:25,14:16,화물,지연,[기상]항공로 또는 대체공항,
제주항공,7C8502,WEH(위해),14:00,14:48,14:38,여객,지연,,
중국국제항공,CA131,PEK(베이징),14:15,15:06,14:57,여객,지연,"공항, 관제 사유 접속 지연",
중국남방항공,CZ3065,CSX(창사(장사)),14:35,15:50,15:51,여객,지연,ATFM(항공로 공표 수용능력 저하),
에어인천,KJ232,YNT(연대),15:00,15:18,15:06,화물,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ502,CDG(파리),15:05,15:22,15:12,여객,지연,[기상]항공로 또는 대체공항,
진에어,LJ264,FUK(후쿠오카),15:40,16:40,16:32,여객,지연,"공항, 관제 사유 접속 지연",
진에어,LJ206,NRT(도쿄/나리타),15:45,16:05,15:57,여객,지연,"공항시설(주기장 부족, 혼잡 등)",
