항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y515,BNA(내슈빌),00:35,12:22,12:08,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,01:48,01:36,NaN,지연,항공기 연결(도착지연),NaN
대한항공,KE214,LAX(로스앤젤레스),00:55,02:19,02:09,화물,지연,기타(지연코드 외),NaN
유피에스화물항공,5X35,SDF(루이즈빌),01:20,01:34,01:23,화물,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y8415,IND(인디애나폴리스),02:10,:,:,화물,취소,기타(지연코드 외),NaN
아틀라스화물항공,5Y9190,GUM(괌),02:30,03:04,02:52,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8837,XMN(샤먼 가오치 국제공항),03:55,04:54,04:42,NaN,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:20,05:04,04:53,여객,지연,NaN,NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,04:53,04:41,여객,지연,항공기 연결(도착지연),NaN
에어프레미아,YP132,EWR(뉴어크 리버티 국제공항),04:55,05:51,05:41,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE658,BKK(수안나폼(방콕)),05:05,06:33,06:23,여객,지연,NaN,NaN
대한항공,KE086,JFK(뉴욕),05:10,05:52,05:45,여객,지연,NaN,NaN
아틀라스화물항공,5Y9711,ORD(시카고),05:25,06:39,06:28,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE462,DAD(다낭),05:30,06:04,05:59,여객,지연,정비 사유 접속 지연,NaN
비엣젯항공,VJ962,HAN(노이바이(하노이)),05:30,06:16,06:05,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4640,CVG(신시내티),05:35,07:08,06:58,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:26,06:17,여객,지연,항공기 연결(도착지연),NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:58,06:48,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE316,PVG(푸동),05:55,06:19,06:08,화물,지연,NaN,NaN
제주항공,7C2108,HKG(홍콩),06:00,06:21,06:09,여객,지연,NaN,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:22,06:12,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아틀라스화물항공,5Y8795,JFK(뉴욕),06:15,06:45,06:38,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ926,HPH(카트비),06:15,06:33,06:20,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C4104,PQC(푸꾸옥),06:25,08:09,07:58,여객,지연,NaN,NaN
티웨이항공,TW170,BKI(코타키나발루),06:30,07:12,07:02,여객,지연,NaN,NaN
베트남항공,VN408,SGN(호찌민),06:40,08:08,07:56,여객,지연,항공기 결함,NaN
베트남항공,VN430,DAD(다낭),06:40,07:17,07:06,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
페덱스화물항공,FX5159,MEM(멤피스),06:45,07:35,07:26,화물,지연,항공기 연결(도착지연),NaN
이스타항공,ZE594,DAD(다낭),06:55,07:50,07:42,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
에어서울,RS512,DAD(다낭),07:05,08:15,08:03,여객,지연,NaN,NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,07:38,07:27,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:10,07:42,07:33,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:20,07:48,07:39,여객,지연,NaN,NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:25,07:43,07:31,여객,지연,"공항, 관제 사유 접속 지연",NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:30,07:56,07:47,여객,지연,NaN,NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:30,07:58,07:53,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE314,HKG(홍콩),07:35,08:17,08:07,화물,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ794,FRA(프랑크푸르트),07:40,16:07,15:57,화물,지연,기상 사유 접속 지연,NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,08:18,08:07,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,08:15,08:06,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:37,08:27,여객,지연,정비 사유 접속 지연,NaN
진에어,LJ082,DAD(다낭),08:00,09:17,09:05,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2904,DAD(다낭),08:05,09:51,09:43,여객,지연,NaN,NaN
진에어,LJ044,TAG(팡라로),08:15,08:49,08:38,여객,지연,"공항, 관제 사유 접속 지연",NaN
페덱스화물항공,FX5926,MEM(멤피스),08:15,08:48,08:29,화물,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE336,PVG(푸동),08:35,09:31,09:17,화물,지연,NaN,NaN
티웨이항공,TW128,DAD(다낭),08:35,10:00,09:52,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
프랑스항공,AF264,CDG(파리),08:40,09:04,08:54,여객,지연,NaN,NaN
아틀라스화물항공,5Y8243,EHU(어저우화후),08:45,08:55,08:42,NaN,지연,NaN,NaN
티웨이항공,TW102,BKK(수안나폼(방콕)),08:55,09:49,09:41,여객,지연,NaN,NaN
유피에스화물항공,5X11,SDF(루이즈빌),08:55,13:50,13:40,화물,지연,항공기 문제로 돌아옴(RETURN),NaN
대한항공,KE2902,SHE(심양),08:55,10:09,10:00,NaN,지연,NaN,NaN
스쿠트타이거,TR842,SIN(싱가포르),09:15,09:35,09:27,여객,지연,항공기 연결(도착지연),NaN
폴란드항공,LO2001,BUD(부다페스트),09:30,09:57,09:50,여객,지연,NaN,NaN
비엣젯항공,VJ862,SGN(호찌민),09:40,10:01,09:54,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW172,SIN(싱가포르),09:55,10:15,10:06,여객,지연,NaN,NaN
독일항공,LH718,MUC(뮌헨),09:55,10:59,10:52,여객,지연,항공기 연결(도착지연),NaN
웨스턴글로벌항공,KD220,HAN(노이바이(하노이)),10:25,11:38,11:33,NaN,지연,항공기 정비(정비 스케줄 지연),NaN
천진항공화물,HT3843,LYI(린이),10:30,17:48,17:39,화물,지연,운항 필수요건 요청,NaN
원통화물항공,YG9051,WNZ(원저우),10:55,12:38,12:30,화물,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,NaN
에어인디아,AI312,DEL(델리),11:00,11:35,11:27,여객,지연,항공기 연결(도착지연),NaN
원통화물항공,YG9021,NGB(닝보),11:10,15:51,15:39,화물,지연,항공기 정비(계획되지 않은 정비),NaN
전일본공수 주식회사,NH8475,NRT(도쿄/나리타),11:25,12:25,12:12,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ368,PVG(푸동),11:30,11:48,11:38,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
롱하오 항공,GI4203,WEH(위해),11:35,13:14,13:06,화물,지연,NaN,NaN
중국동방항공,MU5041,PVG(푸동),11:55,12:10,12:03,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
이스타항공,ZE642,FUK(후쿠오카),12:20,12:43,12:38,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW614,SHE(심양),13:10,13:47,13:37,여객,지연,NaN,NaN
심천항공,ZH633,SZX(선전(심천)),13:40,14:20,14:09,여객,지연,"공항, 관제 사유 접속 지연",NaN
중국남방항공,CZ3089,SZX(선전(심천)),13:40,13:58,13:48,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아시아나항공,OZ588,BRU(브뤼셀),13:50,14:02,13:53,화물,지연,항공기 연결(도착지연),NaN
중국남방항공,CZ337,CAN(광저우),13:55,15:03,14:53,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
제주항공,7C8502,WEH(위해),14:00,14:23,14:11,여객,지연,NaN,NaN
대한항공,KE894,PVG(푸동),14:20,14:39,14:30,여객,지연,NaN,NaN
아시아나항공,OZ362,PVG(푸동),14:30,15:07,14:57,여객,지연,NaN,NaN
중국동방항공,MU891,YNJ(연길),14:40,15:28,15:17,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
사우디아라비아 항공,SV896,RUH(리야드),14:40,:,:,여객,취소,기타(지연코드 외),NaN
아시아나항공,OZ502,CDG(파리),15:05,15:35,15:23,여객,지연,NaN,NaN
중국동방항공,MU5033,PVG(푸동),15:20,16:01,15:50,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대한항공,KE118,YNJ(연길),15:25,16:01,15:52,여객,지연,NaN,NaN
중국남방항공,CZ3061,CAN(광저우),15:25,15:46,15:37,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
에어인천,KJ232,YNT(연대),15:35,16:09,16:00,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
티웨이항공,TW402,CDG(파리),15:40,16:40,16:29,여객,지연,급유 및 배유,NaN
산동항공,SC4615,TAO(청도),15:45,16:14,16:02,여객,지연,항공기 연결(도착지연),NaN
델타항공,DL9970,JFK(뉴욕),15:55,16:12,16:04,NaN,지연,항공기 연결(도착지연),NaN
대한항공,KE902,CDG(파리),15:55,16:19,16:12,여객,지연,NaN,NaN
대한항공,KE240,ORD(시카고),16:00,16:39,16:27,화물,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
중국남방항공,CZ695,DLC(대련),16:15,17:00,16:50,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9216,LAX(로스앤젤레스),16:20,22:20,:,화물,취소,기타(지연코드 외),NaN
네덜란드항공,KL855,AMS(암스테르담),16:25,18:50,18:38,여객,지연,항공기 결함,NaN
아시아나항공,OZ133,FUK(후쿠오카),16:25,17:15,17:06,여객,지연,[기상]출발공항 지상조업(악기상),NaN
칼리타항공,K4810,LAX(로스앤젤레스),16:30,16:58,16:48,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE250,JFK(뉴욕),16:35,16:56,16:45,화물,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE036,ATL(애틀랜타),16:50,17:10,17:01,여객,지연,NaN,NaN
