항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
비엣젯항공,VJ944,DLI(달랏),00:05,00:25,00:17,여객,지연,항공기 연결(도착지연),NaN
루프트한자 독일항공,LH8385,FRA(프랑크푸르트),00:05,00:23,00:13,화물,지연,항공기 연결(도착지연),
비엣젯항공,VJ954,VCA(껀터 국제공항),00:10,03:01,02:53,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,00:46,00:46,여객,지연,항공기 연결(도착지연),
대한항공,KE8232,ORD(시카고),01:20,02:14,02:05,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ241,SEA(시애틀),03:45,04:02,03:53,화물,지연,정비 사유 접속 지연,
폴라에어카고,PO224,CVG(신시내티),04:20,22:20,:,화물,취소,기타(지연코드 외),
피치항공,MM809,HND(하네다),04:45,05:56,05:47,여객,지연,항공기 연결(도착지연),
티웨이항공,TW132,VTE(비엔티안),05:00,05:35,05:24,여객,지연,,
아시아나항공,OZ211,SFO(샌프란시스코),05:30,05:51,05:42,여객,지연,,
진에어,LJ004,BKK(수안나폼(방콕)),05:40,05:59,05:48,여객,지연,"공항, 관제 사유 접속 지연",
대한항공,KE644,SIN(싱가포르),05:45,06:03,05:53,여객,지연,기타(지연코드 외),
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:21,06:10,여객,지연,,
제주항공,7C2108,HKG(홍콩),05:55,06:16,06:06,여객,지연,,
말린도항공,OD820,KUL(쿠알라룸푸르),06:05,08:08,07:57,여객,지연,항공기 연결(도착지연),
대한항공,KE476,SGN(호찌민),06:10,06:44,06:36,여객,지연,보안점검 요청(기장),
티웨이항공,TW118,HKG(홍콩),06:40,07:25,07:15,여객,지연,,
아시아나항공,OZ752,SIN(싱가포르),06:50,07:22,07:12,여객,지연,,
진에어,LJ028,CEB(세부),07:20,07:41,07:30,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
페덱스화물항공,FX5926,MEM(멤피스),07:20,07:58,07:48,화물,지연,기타(화물 관련),
대한항공,KE690,PNH(프놈펜),07:20,07:38,07:28,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ740,PNH(프놈펜),07:30,08:04,07:53,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,07:49,07:39,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
싱가폴항공,SQ608,SIN(싱가포르),07:35,09:00,08:53,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ798,MXP(밀라노),07:40,09:17,09:05,화물,지연,정비 사유 접속 지연,
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:40,08:15,08:04,여객,지연,,
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:17,08:09,화물,지연,,
