항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
칼리타항공,K4612,CVG(신시내티),00:20,04:04,03:43,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,00:49,00:37,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y515,BNA(내슈빌),00:55,22:55,:,화물,취소,기타(지연코드 외),
아틀라스화물항공,5Y7481,ATL(애틀랜타),01:40,02:52,02:35,,지연,항공기 연결(도착지연),
대한항공,KE770D,CTS(삿포로),02:45,03:09,03:00,여객,지연,항공기 교체(기술적 결함),
폴라에어카고,PO224,CVG(신시내티),04:20,22:20,:,화물,취소,기타(지연코드 외),
아시아나항공,OZ203,LAX(로스앤젤레스),04:20,04:50,04:40,여객,지연,[기상]항공로 또는 대체공항,
대한항공,KE208,LAX(로스앤젤레스),05:00,13:29,13:19,화물,지연,"운항통제(항로변경, 회항, 항공기 교체)",
티웨이항공,TW132,VTE(비엔티안),05:00,06:14,06:05,여객,지연,,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:36,06:26,여객,지연,,
제주항공,7C2108,HKG(홍콩),05:55,06:21,06:10,여객,지연,,
아틀라스화물항공,5Y8795,JFK(뉴욕),06:05,08:24,08:08,,지연,항공기 연결(도착지연),
대한항공,KE316,PVG(푸동),06:05,06:32,06:21,화물,지연,,
티웨이항공,TW118,HKG(홍콩),06:40,07:53,07:41,여객,지연,,
제주항공,7C4304,VTE(비엔티안),06:45,07:04,06:55,여객,지연,,
에어인천,KJ252,CGO(정저우),06:50,07:07,06:57,화물,지연,"공항, 관제 사유 접속 지연",
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:23,07:12,여객,지연,수속지연,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:26,08:15,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ740,PNH(프놈펜),07:30,08:16,08:04,여객,지연,,
아시아나항공,OZ798,MXP(밀라노),07:40,09:41,09:23,화물,지연,항공기 연결(도착지연),
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:27,08:10,화물,지연,,
제주항공,7C4410,TAG(팡라로),08:05,08:22,08:11,여객,지연,,
진에어,LJ762,DAC(다카),08:10,08:37,08:25,여객,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:46,08:35,여객,지연,[기상]항공로 또는 대체공항,
티웨이항공,TW128,DAD(다낭),08:20,08:52,08:40,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,08:46,08:36,여객,지연,,
대한항공,KE336,PVG(푸동),08:35,15:03,14:53,화물,지연,항공기 연결(도착지연),
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:12,09:01,여객,지연,,
칼리타항공,K4961,NGB(닝보),09:15,09:31,09:10,,지연,,
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:20,09:37,09:26,여객,지연,,
아틀라스화물항공,5Y8992,JFK(뉴욕),09:35,10:12,09:55,,지연,,
마스에어,M73926,CGO(정저우),09:35,10:00,10:03,,지연,항공기 연결(도착지연),
아시아나항공,OZ934,HAN(노이바이(하노이)),10:00,14:21,14:12,화물,지연,항공기 연결(도착지연),
제주항공,7C2206,BKK(수안나폼(방콕)),10:00,10:19,10:08,여객,지연,,
대한항공,KE362,HAN(노이바이(하노이)),10:10,10:31,10:12,화물,지연,파업(관제 제외),
원통화물항공,YG9021,NGB(닝보),10:25,13:52,13:41,화물,지연,승무원 탑승 및 출발수속 지연,
원통화물항공,YG9051,WNZ(원저우),10:25,10:56,10:45,화물,지연,항공기 연결(도착지연),
중국동방항공,MU2989,WUX(수난 슈오팡 국제공항),10:45,11:00,11:00,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
롱하오 항공,GI4039,WEH(위해),10:50,22:23,22:13,화물,지연,기타(접속 관련),
아틀라스화물항공,5Y9110,JFK(뉴욕),11:15,22:15,:,,취소,기타(지연코드 외),
중국동방항공,MU5071,HGH(항저우),11:15,11:33,11:33,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
산동항공,SC4609,TAO(청도),11:20,11:37,11:26,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
아시아나항공,OZ281,LAX(로스앤젤레스),12:00,12:44,12:26,화물,지연,,
핀란드항공,AY41,HEL(헬싱키),12:20,14:42,14:30,여객,지연,파업(관제 제외),
아시아나항공,OZ794,FRA(프랑크푸르트),12:40,15:28,15:18,화물,지연,정비 사유 접속 지연,
산동항공,SC4611,TAO(청도),12:50,13:11,13:01,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
아시아나항공,OZ318,TAO(청도),12:55,13:28,13:09,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y9364,TPE(타이완 타오위안 국제 공항),13:05,13:20,13:03,,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y511,RFD(시카고 록퍼드 국제공항),13:05,22:05,:,화물,취소,기타(지연코드 외),
에어서울,RS742,TAK(다카마쓰),13:20,15:32,15:22,여객,지연,기상 사유 접속 지연,
이스타항공,ZE642,FUK(후쿠오카),13:30,16:02,15:54,여객,지연,항공기 연결(도착지연),
이스타항공,ZE606,NRT(도쿄/나리타),14:15,15:33,15:24,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ352,YNJ(연길),14:45,15:06,14:55,여객,지연,항공기 연결(도착지연),
폴라에어카고,PO9695,CVG(신시내티),14:50,22:50,:,화물,취소,기타(지연코드 외),
제주항공,7C9304,YNT(연대),14:55,15:48,15:38,화물,지연,,
대한항공,KE792,FUK(후쿠오카),15:10,15:26,15:16,여객,지연,,
아메리칸항공,AA281,DFW(댈러스),15:25,16:13,16:03,여객,지연,기타(항공기 정비 관련),
아시아나항공,OZ171,OKA(오키나와),15:25,16:00,15:47,여객,지연,항공기 연결(도착지연),
