항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아시아나항공,OZ247,ATL(애틀랜타),00:25,09:13,08:55,화물,지연,항공기 연결(도착지연),NaN
델타항공,DL9970,HNL(호놀룰루),00:30,01:17,01:10,,지연,기타(지연코드 외),
아시아나항공,OZ283,SFO(샌프란시스코),00:40,01:06,00:48,화물,지연,항공기 연결(도착지연),
대한항공,KE350,PEN(페낭),01:00,06:17,06:06,화물,지연,,
아시아나항공,OZ241,SEA(시애틀),01:25,03:58,03:42,화물,지연,항공기 연결(도착지연),
실크웨이웨스트항공,7L128,GYD(헤이다르 알리예프),02:00,03:11,02:52,화물,지연,항공기 연결(도착지연),
카고룩스 이탈리아,C87117,MXP(밀라노),02:10,13:11,13:01,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8539,ORD(시카고),03:30,08:32,08:24,화물,지연,항공기 연결(도착지연),
대한항공,KE624,MNL(마닐라),04:20,04:42,04:32,여객,지연,,
아틀라스화물항공,5Y9869,ORD(시카고),04:20,10:48,10:31,화물,지연,항공기 연결(도착지연),
유피에스화물항공,5X37,SDF(루이즈빌),04:30,05:34,05:24,화물,지연,항공기 연결(도착지연),
스리랑칸항공,UL470,CMB(반다라나이케),04:55,05:33,05:22,여객,지연,기타(지연코드 외),
티웨이항공,TW132,VTE(비엔티안),05:00,07:35,07:27,여객,지연,,
아시아나항공,OZ746,HKG(홍콩),05:05,05:28,05:15,여객,지연,,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,07:33,07:23,여객,지연,,
폴라에어카고,PO9698,LAX(로스앤젤레스),05:55,06:29,06:21,화물,지연,항공기 연결(도착지연),
제주항공,7C2108,HKG(홍콩),05:55,06:23,06:13,여객,지연,,
대한항공,KE626,MNL(마닐라),06:00,06:22,06:16,여객,지연,,
티웨이항공,TW308,SPN(사이판),06:10,06:56,06:48,여객,지연,,
티웨이항공,TW170,BKI(코타키나발루),06:10,08:04,07:53,여객,지연,,
에어프레미아,YP602,BKK(수안나폼(방콕)),06:15,08:51,08:41,여객,지연,정비 사유 접속 지연,
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,06:50,06:42,여객,지연,항공기 연결(도착지연),
말레이시아항공,MH066,KUL(쿠알라룸푸르),06:30,15:07,14:54,여객,지연,항공기 교체(기술적 결함),
아틀라스화물항공,5Y8628,LAX(로스앤젤레스),06:40,16:14,16:06,화물,지연,항공기 연결(도착지연),
티웨이항공,TW118,HKG(홍콩),06:40,07:57,07:47,여객,지연,,
폴란드항공,LO1097,WAW(바르샤바),07:10,08:39,08:28,여객,지연,항공기 연결(도착지연),
중국센트럴항공,I99821,WEH(위해),07:15,12:03,11:53,화물,지연,화물 연결,
대한항공,KE690,PNH(프놈펜),07:20,07:52,07:42,여객,지연,,
페덱스화물항공,FX5926,LAX(로스앤젤레스),07:20,07:40,07:29,화물,지연,화물 연결,
대한항공,KE468,CXR(깜라인(나트랑)),07:20,09:11,09:00,여객,지연,항공기 문제로 돌아옴(RETURN),
에어서울,RS528,CXR(깜라인(나트랑)),07:25,08:35,08:24,여객,지연,,
베트남항공,VN430,DAD(다낭),07:25,07:45,07:12,여객,지연,"공항시설(주기장 부족, 혼잡 등)",
아시아나항공,OZ740,PNH(프놈펜),07:30,08:16,08:06,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:58,08:48,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ988,PVG(푸동),07:35,10:18,10:00,화물,지연,항공기 연결(도착지연),
진에어,LJ074,CXR(깜라인(나트랑)),07:35,08:13,08:01,여객,지연,"공항, 관제 사유 접속 지연",
대한항공,KE992,TAS(타슈켄트),07:40,07:55,07:45,여객,지연,,
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,08:22,08:11,여객,지연,항공기 연결(도착지연),
진에어,LJ070,DAD(다낭),08:05,08:44,08:33,여객,지연,"공항, 관제 사유 접속 지연",
티웨이항공,TW9306,GUM(괌),08:20,09:26,09:14,여객,지연,,
에어서울,RS530,CXR(깜라인(나트랑)),08:20,08:47,08:35,여객,지연,,
제주항공,7C2904,DAD(다낭),08:25,09:20,09:07,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,09:01,08:51,여객,지연,,
티웨이항공,TW122,SGN(호찌민),08:30,08:51,08:39,여객,지연,,
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:22,09:12,여객,지연,,
대한항공,KE8316,PVG(푸동),08:50,10:09,09:50,화물,지연,,
대한항공,KE674,BKK(수안나폼(방콕)),08:55,09:15,09:05,여객,지연,,
터키항공,TK20,IST(이스탄불),08:55,09:39,09:29,여객,지연,항공기 연결(도착지연),
대한항공,KE630,DPS(덴파사(응우라 라이)),09:20,09:39,09:32,여객,지연,,
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:20,09:37,09:25,여객,지연,,
대한항공,KE258,JFK(뉴욕),09:35,15:59,15:48,화물,지연,,
에티오피안항공,ET3640,OSL(오슬로),09:50,16:12,16:02,화물,지연,항공기 연결(도착지연),
제주항공,7C2206,BKK(수안나폼(방콕)),10:00,10:25,10:14,여객,지연,,
원통화물항공,YG9021,NGB(닝보),10:25,11:14,10:54,화물,지연,항공기 연결(도착지연),
제주항공,7C1407,FUK(후쿠오카),10:30,12:11,12:00,여객,지연,,
에바항공,BR170,TPE(타이완 타오위안 국제 공항),10:30,10:53,10:41,여객,지연,"공항, 관제 사유 접속 지연",
독일항공,LH712,FRA(프랑크푸르트),10:40,12:22,12:10,여객,지연,ATFM(항공로 공표 수용능력 저하),
중국동방항공,MU5071,HGH(항저우),11:15,11:40,11:30,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
에어부산,BX155,FUK(후쿠오카),11:25,11:45,11:35,여객,지연,,
아시아나항공,OZ107,NRT(도쿄/나리타),11:40,12:29,12:18,여객,지연,항공기 연결(도착지연),
제주항공,7C1303,KIX(간사이),11:50,12:12,12:03,여객,지연,,
중국동방항공,MU5041,PVG(푸동),11:55,14:24,14:14,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
청도항공,QW9899,TAO(청도),12:00,12:38,12:26,여객,지연,"공항, 관제 사유 접속 지연",
대한항공,KE788,FUK(후쿠오카),12:00,12:37,12:30,여객,지연,,
에어서울,RS728,FUK(후쿠오카),12:05,12:35,12:24,여객,지연,,
티웨이항공,TW276,KMJ(구마모토),12:25,14:20,14:12,여객,지연,항공기 결함,
중국국제항공,CA139,HGH(항저우),12:30,12:48,12:38,여객,지연,"공항, 관제 사유 접속 지연",
제주항공,7C1411,FUK(후쿠오카),12:40,13:00,12:52,여객,지연,,
아시아나항공,OZ111,KIX(간사이),12:50,13:09,12:54,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
티웨이항공,TW282,KIX(간사이),12:55,13:14,13:02,여객,지연,,
중국국제항공,CA143,YNJ(연길),13:00,14:32,14:22,여객,지연,기타(여객 및 위탁수화물 관련),
대한항공,KE8506,FRA(프랑크푸르트),13:30,15:27,15:16,화물,지연,,
대한항공,KE938,VIE(비엔나),13:30,13:51,13:41,여객,지연,,
폴라에어카고,PO979,CVG(신시내티),13:40,21:53,21:36,화물,지연,항공기 연결(도착지연),
폴라에어카고,PO9601,CVG(신시내티),13:40,15:48,15:40,화물,지연,항공기 연결(도착지연),
티웨이항공,TW292,FUK(후쿠오카),13:50,14:09,13:59,여객,지연,,
제주항공,7C8502,WEH(위해),14:00,14:13,14:01,여객,지연,,
아시아나항공,OZ338,YNZ(옌청),14:05,14:26,14:06,여객,지연,항공기 연결(도착지연),
대한항공,KE894,PVG(푸동),14:25,15:00,14:52,여객,지연,,
아시아나항공,OZ362,PVG(푸동),14:30,15:07,14:57,여객,지연,,
중국센트럴항공,I98803,WEH(위해),14:35,:,:,화물,취소,화물 연결,
아시아나항공,OZ352,YNJ(연길),14:45,15:06,14:52,여객,지연,,
제주항공,7C9304,YNT(연대),14:55,15:36,15:27,화물,지연,,
대한항공,KE260,ORD(시카고),14:55,19:11,19:01,화물,지연,[기상]출발공항 지상조업(악기상),
아시아나항공,OZ502,CDG(파리),15:00,15:22,15:07,여객,지연,"[기상]출발공항 제설, 제상, 모래 제거(공항/활주로)",
에어프레미아,YP732,NRT(도쿄/나리타),15:15,16:38,16:28,여객,지연,정비 사유 접속 지연,
중국동방항공,MU5033,PVG(푸동),15:20,16:30,16:19,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
에티오피안항공,ET672,ADD(아디스아바바),15:45,16:20,16:07,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ562,FCO(로마),16:00,16:31,16:16,여객,지연,,
대한항공,KE510,AMS(암스테르담),16:20,17:01,16:49,화물,지연,,
아시아나항공,OZ173,CTS(삿포로),16:20,16:33,16:24,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
네덜란드항공,KL855,AMS(암스테르담),16:25,19:03,18:53,여객,지연,항공기 연결(도착지연),
아메리칸항공,AA281,DFW(댈러스),16:25,17:17,17:08,여객,지연,[기상]기타 기상 악화,
대한항공,KE038,ORD(시카고),16:30,18:26,18:18,여객,지연,[기상]출발공항 지상조업(악기상),
델타항공,DL159,DTW(디트로이트),16:30,17:47,17:39,여객,지연,[기상]출발공항 지상조업(악기상),
대한항공,KE074,YYZ(토론토),16:30,17:19,17:11,여객,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ702,MNL(마닐라),16:40,16:57,16:42,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
티웨이항공,TW116,HKG(홍콩),16:45,20:09,19:58,여객,지연,항공기 연결(도착지연),
대한항공,KE812,XIY(시안),16:45,17:27,17:20,여객,지연,운송(PO) 사유 접속 지연,
에미레이트항공,EK322,DXB(두바이),16:50,17:46,17:35,여객,지연,"ATFM(관제, 인접국가 수용능력 저하)",
대한항공,KE870,DLC(대련),16:55,17:24,17:15,여객,지연,항공기 연결(도착지연),
캐나다항공,AC063,YVR(밴쿠버),17:05,20:28,20:18,여객,지연,항공기 연결(도착지연),
상해항공,FM827,PVG(푸동),17:25,18:17,18:09,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
아시아나항공,OZ231,HNL(호놀룰루),17:30,17:46,17:36,여객,지연,항공기 연결(도착지연),
대한항공,KE024,SFO(샌프란시스코),17:30,18:12,18:04,여객,지연,"공항, 관제 사유 접속 지연",
