항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,01:06,00:58,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4654,CVG(신시내티),00:05,13:07,12:54,화물,지연,항공기 연결(도착지연),NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),00:25,03:28,03:18,NaN,지연,항공기 연결(도착지연),NaN
대한항공,KE854,PEK(베이징),00:45,01:39,01:31,여객,지연,항공기 연결(도착지연),NaN
실크웨이웨스트항공,7L128,GYD(헤이다르 알리예프),01:00,13:18,13:12,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y555,JFK(뉴욕),01:05,02:15,02:07,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8476,LAX(로스앤젤레스),01:20,22:20,:,화물,취소,기타(지연코드 외),NaN
카고룩스항공,CV7226,LUX(룩셈부르크 핀델 공항),02:00,04:36,04:26,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8666,UAM(앤더슨비행장),02:05,06:27,06:17,NaN,지연,항공기 연결(도착지연),NaN
이스타항공,ZE872,PVG(푸동),03:30,03:50,03:42,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ588,BRU(브뤼셀),03:40,04:28,04:16,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8793,RFD(시카고 록퍼드 국제공항),03:45,05:16,05:08,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8253,JFK(뉴욕),04:20,07:45,07:36,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:20,04:44,04:34,여객,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y8198,MIA(마이애미),04:30,09:04,08:59,NaN,지연,항공기 연결(도착지연),NaN
델타항공,DL27,ATL(애틀랜타),04:30,05:09,05:04,여객,지연,승무원 탑승 및 출발수속 지연,NaN
대한항공,KE086,JFK(뉴욕),04:45,05:06,05:00,여객,지연,NaN,NaN
비엣젯항공,VJ880,DAD(다낭),05:00,05:18,05:07,여객,지연,NaN,NaN
아시아나항공,OZ324,TFU(청두 티안푸국제공항),05:10,05:32,05:28,여객,지연,NaN,NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:42,06:34,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ358,CAN(광저우),05:45,08:26,08:20,여객,지연,[기상]기타 기상 악화,NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:10,06:05,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C4206,CNX(치앙마이),05:50,06:19,06:11,여객,지연,NaN,NaN
제주항공,7C2108,HKG(홍콩),06:00,06:27,06:19,여객,지연,NaN,NaN
대한항공,KE626,MNL(마닐라),06:15,06:45,06:38,여객,지연,규정 미 충족(객실 승무원),NaN
아시아나항공,OZ247,ATL(애틀랜타),06:20,07:48,07:43,화물,지연,정비 사유 접속 지연,NaN
폴라에어카고,PO980,CVG(신시내티),06:30,06:57,06:49,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ776,FRA(프랑크푸르트),06:30,08:00,07:54,화물,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE616,CEB(세부),06:30,07:11,07:03,여객,지연,NaN,NaN
에어아시아 엑스,D7504,KUL(쿠알라룸푸르),06:30,07:17,07:10,여객,지연,항공기 결함,NaN
타이항공,TG658,BKK(수안나폼(방콕)),06:35,07:02,06:55,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW176,CEB(세부),06:35,07:12,07:05,여객,지연,NaN,NaN
제주항공,7C2508,BKI(코타키나발루),06:45,07:03,06:56,여객,지연,NaN,NaN
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:29,07:21,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE652,BKK(수안나폼(방콕)),06:55,07:23,07:13,여객,지연,NaN,NaN
제주항공,7C2406,CEB(세부),06:55,07:34,07:27,여객,지연,NaN,NaN
대한항공,KE690,PNH(프놈펜),07:00,07:20,07:15,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
