항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
폴라에어카고,PO213,CVG(신시내티),00:35,21:35,:,화물,취소,기타(지연코드 외),NaN
아시아나항공,OZ988,PVG(푸동),00:35,01:13,01:03,화물,지연,정비 사유 접속 지연,
아시아나항공,OZ247,ATL(애틀랜타),00:40,07:51,07:42,화물,지연,"공항, 관제 사유 접속 지연",
실크웨이웨스트항공,7L1121,GYD(헤이다르 알리예프),01:00,03:35,03:26,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ283,SFO(샌프란시스코),01:10,01:52,01:39,화물,지연,운송(PO) 사유 접속 지연,
아틀라스화물항공,5Y8476,LAX(로스앤젤레스),01:20,21:20,:,화물,취소,기타(지연코드 외),
아틀라스화물항공,5Y8390,IND(인디애나폴리스),02:10,04:33,04:23,화물,지연,항공기 연결(도착지연),
폴라에어카고,PO968,CVG(신시내티),02:55,03:27,03:20,화물,지연,항공기 연결(도착지연),
카고룩스 이탈리아,C87117,MXP(밀라노),03:20,05:05,04:55,화물,지연,항공기 연결(도착지연),
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,04:55,04:44,여객,지연,항공기 연결(도착지연),
필리핀항공,PR466,MNL(마닐라),05:20,05:45,05:35,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ734,HAN(노이바이(하노이)),05:50,06:15,06:06,여객,지연,,
폴란드항공,LO97,WAW(바르샤바),06:20,06:42,06:31,여객,지연,항공기 정비(계획되지 않은 정비),
티웨이항공,TW192,DAD(다낭),06:35,07:57,07:46,여객,지연,,
아시아나항공,OZ285,SFO(샌프란시스코),06:50,07:19,07:09,화물,지연,항공기 연결(도착지연),
진에어,LJ006,HKT(푸껫),07:00,07:20,07:13,여객,지연,"공항, 관제 사유 접속 지연",
대한항공,KE628,CGK(자카르타(수카르노 하타) 국제 공항),07:05,07:46,07:39,여객,지연,,
아시아나항공,OZ776,FRA(프랑크푸르트),07:05,13:55,13:46,화물,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ740,PNH(프놈펜),07:10,07:28,07:17,여객,지연,,
말레이시아항공,MH066,KUL(쿠알라룸푸르),07:10,07:40,07:28,여객,지연,항공기 교체(기술적 결함),
진에어,LJ092,PQC(푸꾸옥),07:20,07:44,07:32,여객,지연,"공항, 관제 사유 접속 지연",
진에어,LJ088,CXR(깜라인(나트랑)),07:30,08:10,08:05,여객,지연,항공기 연결(도착지연),
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,08:36,08:25,여객,지연,항공기 연결(도착지연),
제주항공,7C2904,DAD(다낭),08:05,08:42,08:30,여객,지연,,
스위스 국제항공,LX122,ZRH(취리히),08:25,09:01,08:49,여객,지연,항공기 연결(도착지연),
대한항공,KE320,CAN(광저우),08:25,08:57,08:38,화물,지연,,
에티오피안항공,ET3640,OSL(오슬로),08:35,14:55,14:46,화물,지연,항공기 연결(도착지연),
프랑스항공,AF264,CDG(파리),08:40,09:23,09:11,여객,지연,ATFM(항공로 공표 수용능력 저하),
제주항공,7C2204,BKK(수안나폼(방콕)),08:40,08:55,08:45,여객,지연,,
터키항공,TK20,IST(이스탄불),08:45,09:06,08:56,여객,지연,[기상]출발공항 제방빙(항공기),
티웨이항공,TW102,BKK(수안나폼(방콕)),08:55,09:46,09:35,여객,지연,,
아틀라스화물항공,5Y8187,ORD(시카고),08:55,11:05,10:57,화물,지연,항공기 연결(도착지연),
칼리타항공,K4917,PVG(푸동),09:05,12:05,11:58,,지연,항공기 연결(도착지연),
