항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
칼리타항공,K4226,CVG(신시내티),00:05,00:55,00:36,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ974,PQC(푸꾸옥),00:30,00:51,00:39,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8992,ORD(시카고),00:35,05:25,05:17,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8596,RFD(시카고 록퍼드 국제공항),00:40,03:13,02:55,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE9204,LAX(로스앤젤레스),01:00,03:40,03:22,화물,지연,기타(지연코드 외),NaN
대한항공,KE9208,LAX(로스앤젤레스),01:10,01:46,01:28,화물,지연,항공기 연결(도착지연),NaN
칼리타항공,K4818,ANC(앵커리지),01:20,01:31,01:13,화물,지연,NaN,NaN
폴라에어카고,PO916,CVG(신시내티),01:30,02:06,01:49,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8472,ORD(시카고),03:25,05:41,05:32,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8903,ORD(시카고),03:30,04:36,04:28,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE006,LAS(라스베이거스),04:20,05:00,04:52,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ203,LAX(로스앤젤레스),04:20,05:31,05:12,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ211,SFO(샌프란시스코),04:30,05:10,04:58,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4626,LAX(로스앤젤레스),04:40,05:17,05:10,화물,지연,NaN,NaN
이스타항공,ZE872,PVG(푸동),04:55,05:48,05:37,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
스리랑칸항공,UL470,CMB(반다라나이케),05:15,05:50,05:39,여객,지연,항공기 정비(정비 스케줄 지연),NaN
대한항공,KE086,JFK(뉴욕),05:30,06:08,06:01,여객,지연,NaN,NaN
아시아나항공,OZ734,HAN(노이바이(하노이)),05:45,06:18,06:06,여객,지연,NaN,NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:18,06:08,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아에로멕시코,AM090,MEX(멕시코시티),06:00,07:14,07:06,여객,지연,NaN,NaN
대한항공,KE626,MNL(마닐라),06:00,06:20,06:12,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:20,07:16,07:06,여객,지연,항공기 연결(도착지연),NaN
