항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y555,JFK(뉴욕),00:05,01:17,01:09,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8105,ORD(시카고),00:05,00:36,00:26,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ2811,LAX(로스앤젤레스),00:25,01:13,01:04,화물,지연,정비 사유 접속 지연,
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,01:01,00:52,여객,지연,항공기 연결(도착지연),
대한항공,KE8242,DFW(댈러스),00:45,05:03,04:53,화물,지연,기타(접속 관련),
내셔널 항공,N8591,HKG(홍콩),00:50,01:55,01:55,,지연,항공기 정비(계획되지 않은 정비),
대한항공,KE232,ORD(시카고),01:10,01:47,01:37,화물,지연,기타(지연코드 외),
에어로로직,3S580,LEJ(라이프치히),01:10,01:49,01:41,화물,지연,,
대한항공,KE318D,TSN(천진),02:00,02:54,02:45,화물,지연,기타(지연코드 외),
대한항공,KE250,JFK(뉴욕),02:05,03:22,03:12,화물,지연,항공기 연결(도착지연),
유피에스화물항공,5X37,SDF(루이즈빌),03:25,03:46,03:35,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ794,FRA(프랑크푸르트),03:40,10:23,10:07,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y9460,RZE(제슈프 야시온카 국제공항),03:55,04:52,04:42,,지연,항공기 연결(도착지연),
폴라에어카고,PO224,CVG(신시내티),04:20,21:20,:,화물,취소,기타(지연코드 외),
카고룩스 이탈리아,C87112,MXP(밀라노),04:40,18:54,18:41,화물,지연,항공기 연결(도착지연),
스리랑칸항공,UL470,CMB(반다라나이케),04:55,18:04,17:55,여객,지연,대체 항공기 부족,
대한항공,KE456,HAN(노이바이(하노이)),04:55,05:19,05:12,여객,지연,"환승 수속 오류(승객, 위탁 수화물)",
티웨이항공,TW132,VTE(비엔티안),05:00,07:08,06:57,여객,지연,,
티웨이항공,TW616,WUH(우한),05:00,05:44,05:31,여객,지연,,
대한항공,KE086,JFK(뉴욕),05:25,06:22,06:16,여객,지연,,
베트남항공,VN416,HAN(노이바이(하노이)),05:30,06:01,05:49,여객,지연,화물 연결,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:54,06:46,여객,지연,,
비엣젯항공,VJ878,DAD(다낭),06:00,06:26,06:15,여객,지연,항공기 연결(도착지연),
티웨이항공,TW604,FRU(마나스 국제공항),06:00,06:31,06:20,여객,지연,,
티웨이항공,TW192,DAD(다낭),06:05,06:44,06:33,여객,지연,,
제주항공,7C4206,CNX(치앙마이),06:20,07:38,07:28,여객,지연,,
베트남항공,VN408,SGN(호찌민),06:30,07:21,07:13,여객,지연,"공항시설(주기장 부족, 혼잡 등)",
티웨이항공,TW118,HKG(홍콩),06:40,07:34,07:26,여객,지연,,
아메리제트,M61030,RFD(시카고 록퍼드 국제공항),07:00,08:03,07:54,화물,지연,,
에어서울,RS512,DAD(다낭),07:05,07:59,07:50,여객,지연,,
진에어,LJ028,CEB(세부),07:20,07:38,07:33,여객,지연,"공항, 관제 사유 접속 지연",
페덱스화물항공,FX5926,MEM(멤피스),07:20,07:53,07:43,화물,지연,화물 연결,
아시아나항공,OZ948,PVG(푸동),07:25,19:32,19:23,화물,지연,정비 사유 접속 지연,
베트남항공,VN430,DAD(다낭),07:25,07:48,07:36,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
에어서울,RS528,CXR(깜라인(나트랑)),07:25,07:50,07:39,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:10,07:58,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
대한항공,KE314,HKG(홍콩),07:40,09:30,09:12,화물,지연,,
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:40,07:58,07:47,여객,지연,,
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:15,08:07,화물,지연,,
유피에스화물항공,5X11,SDF(루이즈빌),07:50,09:25,09:03,화물,지연,항공기 연결(도착지연),
세부퍼시픽항공,5J186,MNL(마닐라),07:55,08:07,07:56,여객,지연,항공기 교체(기술적 결함),
에어인천,KJ2626,CKG(충칭),07:55,08:11,08:00,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,08:02,08:02,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
대한항공,KE634,DPS(덴파사(응우라 라이)),07:55,09:33,09:22,여객,지연,항공기 정비(계획되지 않은 정비),
진에어,LJ070,DAD(다낭),08:05,08:44,08:33,여객,지연,ATFM(항공로 공표 수용능력 저하),
에어프레미아,YP5672,DAC(다카),08:10,10:25,10:19,여객,지연,기타(지상조업 관련),
대한항공,KE8316,PVG(푸동),08:15,11:38,11:28,화물,지연,기타(접속 관련),
티웨이항공,TW128,DAD(다낭),08:20,09:06,08:55,여객,지연,,
아메리제트,M61040,GSP(그린빌 스파르탄버그),08:20,08:47,08:28,화물,지연,기타(접속 관련),
제주항공,7C2904,DAD(다낭),08:25,09:12,09:02,여객,지연,,
대한항공,KE336,PVG(푸동),08:35,10:29,10:11,화물,지연,,
칼리타항공,K4969,NGB(닝보),08:45,10:44,10:25,,지연,항공기 연결(도착지연),
대한항공,KE320,CAN(광저우),08:45,15:21,15:10,화물,지연,지상조업 사유 접속 지연,
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:12,09:00,여객,지연,,
대한항공,KE674,BKK(수안나폼(방콕)),08:55,09:17,09:05,여객,지연,,
칼리타항공,K4934,LAX(로스앤젤레스),09:15,09:56,09:37,화물,지연,,
칼리타항공,K4934,LAX(로스앤젤레스),09:15,09:56,09:37,화물,지연,,
대한항공,KE9320,CAN(광저우),09:25,16:01,15:50,화물,지연,기타(접속 관련),
대한항공,KE362,HAN(노이바이(하노이)),10:10,13:16,13:05,화물,지연,"운항통제(항로변경, 회항, 항공기 교체)",
