항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
내셔널 항공,N8869,KCH(쿠칭),00:15,03:45,03:37,NaN,지연,항공기 연결(도착지연),NaN.1
카고룩스항공,CV9005,LUX(룩셈부르크 핀델 공항),01:15,01:35,01:25,화물,지연,항공기 연결(도착지연),
이스타항공,ZE872,PVG(푸동),03:30,04:03,03:52,여객,지연,항공기 연결(도착지연),
제주항공,7C2306,MNL(마닐라),04:20,04:56,04:47,여객,지연,,
대한항공,KE624,MNL(마닐라),04:35,04:54,04:46,여객,지연,,
대한항공,KE012,LAX(로스앤젤레스),05:00,05:21,05:07,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
필리핀항공,PR466,MNL(마닐라),05:20,06:25,06:18,여객,지연,항공기 연결(도착지연),
에어로로직,3S580,LEJ(라이프치히),05:30,05:48,05:41,화물,지연,,
비엣젯항공,VJ864,SGN(호찌민),05:45,07:13,07:05,여객,지연,항공기 연결(도착지연),
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:09,06:02,여객,지연,항공기 연결(도착지연),
대한항공,KE316,PVG(푸동),05:55,07:09,07:03,화물,지연,,
비엣젯항공,VJ878,DAD(다낭),06:00,06:39,06:32,여객,지연,항공기 연결(도착지연),
대한항공,KE644,SIN(싱가포르),06:00,07:43,07:34,여객,지연,,
비엣젯항공,VJ926,HPH(카트비),06:15,06:47,06:40,여객,지연,항공기 연결(도착지연),
대한항공,KE626,MNL(마닐라),06:15,06:33,06:25,여객,지연,,
진에어,LJ722,MFM(마카오),06:20,06:34,06:29,여객,지연,"공항, 관제 사유 접속 지연",
아틀라스화물항공,5Y529,MIA(마이애미),06:20,21:20,:,화물,취소,기타(지연코드 외),
대한항공,KE616,CEB(세부),06:30,06:45,06:37,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ790,MXP(밀라노),06:35,06:59,06:48,화물,지연,항공기 연결(도착지연),
티웨이항공,TW176,CEB(세부),06:35,07:39,07:31,여객,지연,,
베트남항공,VN430,DAD(다낭),06:40,07:00,06:51,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
아시아나항공,OZ285,SFO(샌프란시스코),06:50,07:52,07:47,화물,지연,기타(화물 관련),
이스타항공,ZE594,DAD(다낭),06:55,07:30,07:23,여객,지연,항공기 연결(도착지연),
내셔널 항공,N8865,HAN(노이바이(하노이)),06:55,:,:,,취소,항공기 정비(계획되지 않은 정비),
제주항공,7C2406,CEB(세부),06:55,07:25,07:19,여객,지연,,
제주항공,7C3105,GUM(괌),06:55,07:25,07:18,여객,지연,,
마스에어,M73976,WUX(수난 슈오팡 국제공항),06:55,07:23,07:08,,지연,,
에어서울,RS512,DAD(다낭),07:05,08:50,08:42,여객,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:10,07:43,07:39,여객,지연,,
말레이시아항공,MH066,KUL(쿠알라룸푸르),07:10,07:41,07:32,여객,지연,화물 연결,
에어서울,RS528,CXR(깜라인(나트랑)),07:10,08:13,08:07,여객,지연,,
아시아나항공,OZ988,PVG(푸동),07:25,08:05,07:59,화물,지연,,
진에어,LJ032,CEB(세부),07:25,07:43,07:38,여객,지연,기타(접속 관련),
제주항공,7C2804,HAN(노이바이(하노이)),07:30,07:49,07:42,여객,지연,,
진에어,LJ088,CXR(깜라인(나트랑)),07:30,08:24,08:17,여객,지연,항공기 연결(도착지연),
대한항공,KE314,HKG(홍콩),07:35,07:55,07:50,화물,지연,기타(지연코드 외),
제주항공,7C2408,CEB(세부),07:40,08:00,07:51,여객,지연,,
아시아나항공,OZ794,FRA(프랑크푸르트),07:40,08:26,08:20,화물,지연,,
아시아나항공,OZ710,CEB(세부),07:45,08:08,08:02,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,08:29,08:23,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,08:24,08:16,여객,지연,항공기 연결(도착지연),
진에어,LJ082,DAD(다낭),08:00,08:42,08:32,여객,지연,항공기 연결(도착지연),
제주항공,7C2904,DAD(다낭),08:05,09:13,09:06,여객,지연,,
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:44,08:34,여객,지연,,
진에어,LJ002,BKK(수안나폼(방콕)),08:25,08:53,08:48,여객,지연,항공기 연결(도착지연),
대한항공,KE320,CAN(광저우),08:25,09:03,08:58,화물,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:40,09:15,09:08,여객,지연,,
티웨이항공,TW102,BKK(수안나폼(방콕)),08:55,09:11,09:03,여객,지연,,
제주항공,7C2206,BKK(수안나폼(방콕)),09:20,10:14,10:06,여객,지연,,
대한항공,KE328,CGO(정저우),09:25,10:17,10:02,화물,지연,,
델타항공,DL9962,CAN(광저우),09:30,10:10,09:59,,지연,항공기 정비(정비 스케줄 지연),
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:35,09:52,09:40,여객,지연,,
대한항공,KE362,HAN(노이바이(하노이)),10:00,10:23,10:08,화물,지연,,
원통화물항공,YG9021,NGB(닝보),10:10,11:12,10:58,화물,지연,항공기 연결(도착지연),
에어인천,KJ5144,HAN(노이바이(하노이)),10:35,11:37,11:30,화물,지연,기체손상(비행 중),
에어인디아,AI312,DEL(델리),10:40,10:56,10:48,여객,지연,화물 연결,
유피에스화물항공,5X26,ANC(앵커리지),10:55,11:19,11:04,화물,지연,화물 연결,
진에어,LJ350,KKJ(기타규슈),10:55,11:12,11:02,여객,지연,"탑승(승객 불일치, 승객 수속오류, 수속 완료된 승객 소재불명)",
중화항공,CI160,TPE(타이완 타오위안 국제 공항),11:10,11:28,11:17,여객,지연,항공기 연결(도착지연),
진에어,LJ262,FUK(후쿠오카),11:10,11:35,11:28,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ368,PVG(푸동),11:30,12:06,11:57,여객,지연,,
아틀라스화물항공,5Y8209,ORD(시카고),11:30,15:37,15:29,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ968,HKG(홍콩),11:40,13:05,12:59,화물,지연,,
롱하오 항공,GI4203,WEH(위해),11:40,12:01,11:53,화물,지연,기타(화물 관련),
폴라에어카고,PO947,CVG(신시내티),11:45,12:30,12:16,화물,지연,항공기 연결(도착지연),
중국동방항공,MU5041,PVG(푸동),11:55,12:52,12:45,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
