항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8451,MIA(마이애미),00:15,00:32,00:25,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ974,PQC(푸꾸옥),00:30,04:19,04:14,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,01:45,01:37,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ838,CXR(깜라인(나트랑)),00:50,01:48,01:44,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y515,ORD(시카고),01:05,02:04,01:54,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:20,01:51,01:47,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y360,IND(인디애나폴리스),02:10,20:02,19:52,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8187,ORD(시카고),03:15,06:53,06:35,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,06:12,06:03,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE208,LAX(로스앤젤레스),04:05,05:22,05:13,화물,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:20,05:25,05:16,여객,지연,NaN,NaN
베트남항공,VN440,CXR(깜라인(나트랑)),04:25,04:49,04:45,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE454,HAN(노이바이(하노이)),04:55,05:35,05:27,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE486,PQC(푸꾸옥),05:05,05:36,05:26,여객,지연,항공기 청소,NaN
대한항공,KE162,KMG(쿤밍),05:05,05:35,05:23,여객,지연,NaN,NaN
비엣젯항공,VJ864,SGN(호찌민),05:25,06:31,06:20,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE872,PVG(푸동),05:30,05:48,05:35,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
천진항공화물,HT3819,WHA(ZSWA),05:30,:,:,화물,취소,항공기 연결(도착지연),NaN
이스타항공,ZE582,PQC(푸꾸옥),05:30,06:49,06:38,여객,지연,급유 및 배유,NaN
대한항공,KE616,CEB(세부),05:35,06:03,05:53,여객,지연,NaN,NaN
유나이티드항공,UA805,SFO(샌프란시스코),05:40,09:12,08:58,여객,지연,기타(접속 관련),NaN
아시아나항공,OZ356,CAN(광저우),05:40,06:18,06:09,여객,지연,NaN,NaN
이스타항공,ZE518,CNX(치앙마이),05:45,06:34,06:26,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),05:55,07:14,07:02,여객,지연,NaN,NaN
대한항공,KE626,MNL(마닐라),06:00,07:05,06:55,여객,지연,"공항, 관제 사유 접속 지연",NaN
비엣젯항공,VJ926,HPH(카트비),06:00,06:40,06:31,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:28,06:18,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ281,LAX(로스앤젤레스),06:05,09:46,09:25,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE316,PVG(푸동),06:05,07:02,06:52,화물,지연,NaN,NaN
대한항공,KE170,MFM(마카오),06:20,06:59,06:51,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ044,TAG(팡라로),06:25,07:04,06:58,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW308,SPN(사이판),06:25,06:52,06:42,여객,지연,NaN,NaN
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,07:52,07:40,여객,지연,NaN,NaN
페덱스화물항공,FX5161,MEM(멤피스),06:30,06:59,06:40,화물,지연,승무원 탑승 및 출발수속 지연,NaN
대한항공,KE086,JFK(뉴욕),06:30,08:38,08:31,여객,지연,승무원 교체(운항 또는 승무원 전체),NaN
진에어,LJ702,HKG(홍콩),06:35,07:36,07:24,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE476,SGN(호찌민),06:35,06:54,06:44,여객,지연,"출입국, 세관, 검역(CIQ)",NaN
진에어,LJ722,MFM(마카오),06:50,07:33,07:21,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW118,HKG(홍콩),06:50,07:40,07:29,여객,지연,NaN,NaN
대한항공,KE690,PNH(프놈펜),06:55,08:02,07:53,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,07:28,07:17,여객,지연,NaN,NaN
제주항공,7C2406,CEB(세부),07:05,08:00,07:50,여객,지연,NaN,NaN
제주항공,7C5304,DPS(덴파사(응우라 라이)),07:10,07:42,07:32,여객,지연,NaN,NaN
제주항공,7C4410,TAG(팡라로),07:10,08:00,07:52,여객,지연,NaN,NaN
아시아나항공,OZ710,CEB(세부),07:10,08:12,08:03,여객,지연,NaN,NaN
대한항공,KE664,HKT(푸껫),07:15,07:34,07:27,여객,지연,NaN,NaN
에어인천,KJ252,CGO(정저우),07:20,07:35,07:30,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),07:20,11:28,11:11,NaN,지연,항공기 정비(계획되지 않은 정비),NaN
베트남항공,VN430,DAD(다낭),07:25,07:48,07:36,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:25,07:54,07:43,여객,지연,NaN,NaN
대한항공,KE620,MNL(마닐라),07:25,08:12,08:04,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:30,08:09,07:58,여객,지연,NaN,NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:35,08:01,07:51,여객,지연,NaN,NaN
이스타항공,ZE261F,GMP(김포),07:40,08:00,07:49,NaN,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2508,BKI(코타키나발루),07:40,08:06,07:57,여객,지연,NaN,NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:40,08:20,08:12,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE634,DPS(덴파사(응우라 라이)),07:45,08:42,08:33,여객,지연,NaN,NaN
아시아나항공,OZ798,MXP(밀라노),07:45,08:44,08:24,화물,지연,[기상]항공로 또는 대체공항,NaN
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,08:20,08:09,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),08:00,08:59,08:48,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C4304,VTE(비엔티안),08:05,08:54,08:43,여객,지연,NaN,NaN
아시아나항공,OZ574,TAS(타슈켄트),08:15,09:07,08:54,여객,지연,[기상]항공로 또는 대체공항,NaN
제주항공,7C2804,HAN(노이바이(하노이)),08:20,08:50,08:39,여객,지연,NaN,NaN
페덱스화물항공,FX5432,MEM(멤피스),08:20,09:03,08:53,화물,지연,[기상]출발공항 제방빙(항공기),NaN
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,09:23,09:12,여객,지연,NaN,NaN
티웨이항공,TW122,SGN(호찌민),08:30,09:55,09:44,여객,지연,NaN,NaN
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,09:02,08:52,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
에어부산,BX7145,TAG(팡라로),08:35,09:14,09:03,여객,지연,NaN,NaN
아틀라스화물항공,5Y8243,EHU(어저우화후),08:40,12:17,12:08,NaN,지연,항공기 연결(도착지연),NaN
순풍항공,O3178,EHU(어저우화후),08:40,08:46,08:41,화물,지연,NaN,NaN
우즈베키스탄항공,HY511,TAS(타슈켄트),08:40,09:01,08:50,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ794,FRA(프랑크푸르트),08:45,10:05,09:46,화물,지연,NaN,NaN
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:30,09:20,여객,지연,NaN,NaN
대한항공,KE646,SIN(싱가포르),08:50,09:21,09:10,여객,지연,NaN,NaN
아시아나항공,OZ7741,CXR(깜라인(나트랑)),08:55,09:29,09:15,여객,지연,NaN,NaN
칼리타항공,K4967,NGB(닝보),09:15,09:49,09:31,NaN,지연,NaN,NaN
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:15,09:46,09:34,여객,지연,NaN,NaN
대한항공,KE320,CAN(광저우),09:25,09:44,09:27,화물,지연,NaN,NaN
