항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
중국동방항공,MU2003,KMG(쿤밍),00:05,00:35,00:25,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아틀라스화물항공,5Y8229,ORD(시카고),00:05,00:20,00:22,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y515,BNA(내슈빌),00:35,19:14,19:09,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE8204,LAX(로스앤젤레스),01:20,05:27,05:18,화물,지연,기타(지연코드 외),NaN
칼리타항공,K4294,CVG(신시내티),01:45,03:03,02:54,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8835,IND(인디애나폴리스),02:10,02:23,02:18,화물,지연,NaN,NaN
에어아시아버하드,AK1623,BKI(코타키나발루),02:20,02:49,02:41,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE872,PVG(푸동),03:30,03:53,03:46,여객,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),NaN
아틀라스화물항공,5Y8837,XMN(샤먼 가오치 국제공항),03:55,13:01,12:54,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,04:38,04:26,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ203,LAX(로스앤젤레스),04:20,04:45,04:35,여객,지연,NaN,NaN
칼리타항공,K4682,CVG(신시내티),04:35,11:35,11:26,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE624,MNL(마닐라),04:35,05:31,05:22,여객,지연,NaN,NaN
아시아나항공,OZ322,CSX(창사(장사)),04:45,05:21,05:07,여객,지연,NaN,NaN
아시아나항공,OZ324,TFU(청두 티안푸국제공항),04:50,05:08,05:00,여객,지연,NaN,NaN
아시아나항공,OZ223,JFK(뉴욕),05:10,06:19,06:10,여객,지연,NaN,NaN
필리핀항공,PR466,MNL(마닐라),05:20,06:04,05:55,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8947,ONT(온타리오),05:25,09:24,09:11,NaN,지연,항공기 연결(도착지연),NaN
베트남항공,VN416,HAN(노이바이(하노이)),05:50,06:39,06:30,여객,지연,"운항통제(항로변경, 회항, 항공기 교체)",NaN
대한항공,KE316,PVG(푸동),05:55,07:30,07:22,화물,지연,NaN,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,07:55,07:47,여객,지연,항공기 결함,NaN
제주항공,7C4104,PQC(푸꾸옥),06:25,06:44,06:39,여객,지연,NaN,NaN
아시아나항공,OZ798,MXP(밀라노),06:35,08:48,08:36,화물,지연,항공기 연결(도착지연),NaN
페덱스화물항공,FX5159,MEM(멤피스),06:45,07:01,06:49,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:16,07:10,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE690,PNH(프놈펜),07:00,07:52,07:44,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,11:05,10:58,여객,지연,정비 사유 접속 지연,NaN
아시아나항공,OZ736,SGN(호찌민),07:10,07:41,07:32,여객,지연,NaN,NaN
말레이시아항공,MH066,KUL(쿠알라룸푸르),07:10,14:37,14:29,여객,지연,항공기 교체(기술적 결함),NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,07:29,07:21,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:10,07:40,07:36,여객,지연,NaN,NaN
대한항공,KE9244,ANC(앵커리지),07:15,08:24,08:17,화물,지연,NaN,NaN
제주항공,7C2804,HAN(노이바이(하노이)),07:30,07:51,07:45,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ578,ALA(알마티),07:40,08:01,07:55,여객,지연,[기상]항공로 또는 대체공항,NaN
아시아나항공,OZ794,FRA(프랑크푸르트),07:40,08:01,07:56,화물,지연,NaN,NaN
칼리타항공,K4925,TAO(청도),07:45,07:56,07:48,NaN,지연,NaN,NaN
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:27,08:19,화물,지연,항공기 정비(계획되지 않은 정비),NaN
아시아나항공,OZ766,CNX(치앙마이),07:50,08:11,08:03,여객,지연,[기상]항공로 또는 대체공항,NaN
유피에스화물항공,5X196,ANC(앵커리지),07:55,08:09,08:02,화물,지연,항공기 연결(도착지연),NaN
진에어,LJ082,DAD(다낭),08:00,08:37,08:25,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
제주항공,7C2904,DAD(다낭),08:05,08:59,08:52,여객,지연,NaN,NaN
칼리타항공,K4624,CVG(신시내티),08:15,11:41,11:33,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE320,CAN(광저우),08:25,08:57,08:46,화물,지연,NaN,NaN
아틀라스화물항공,5Y8352,LAX(로스앤젤레스),08:25,09:26,09:21,화물,지연,항공기 연결(도착지연),NaN
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,08:52,08:39,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
티웨이항공,TW128,DAD(다낭),08:35,09:26,09:19,여객,지연,NaN,NaN
제주항공,7C3403,SPN(사이판),08:35,08:53,08:44,여객,지연,"공항, 관제 사유 접속 지연",NaN
프랑스항공,AF264,CDG(파리),08:40,09:28,09:16,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW102,BKK(수안나폼(방콕)),08:55,09:32,09:23,여객,지연,NaN,NaN
칼리타항공,K4961,NGB(닝보),09:15,09:59,09:42,NaN,지연,NaN,NaN
