항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
이스타항공,ZE152,CJU(제주),00:05,00:36,00:13,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C064,CJU(제주),00:05,00:33,00:27,여객,지연,,
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,01:02,00:57,여객,지연,항공기 연결(도착지연),
대한항공,KE9552,NRT(도쿄/나리타),00:30,00:48,00:42,화물,지연,,
아시아나항공,OZ988,PVG(푸동),00:45,00:25,02:05,화물,지연,정비 사유 접속 지연,
칼리타항공,K4827,HKG(홍콩),00:45,01:36,01:29,,지연,항공기 연결(도착지연),
필리핀항공,PR468,MNL(마닐라),00:55,01:43,01:33,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ944,DLI(달랏),01:10,02:08,02:00,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ932,HAN(노이바이(하노이)),01:15,02:00,01:51,화물,지연,정비 사유 접속 지연,
제주항공,7C066,CJU(제주),01:20,02:37,02:26,여객,지연,,
아틀라스화물항공,5Y8893,LAX(로스앤젤레스),01:35,21:35,:,화물,취소,기타(지연코드 외),
아틀라스화물항공,5Y8227,MIA(마이애미),01:40,21:40,:,,취소,기타(지연코드 외),
제주항공,7C068,CJU(제주),01:40,03:20,03:10,여객,지연,,
아시아나항공,OZ2913,ORD(시카고),02:45,06:13,06:04,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ948,PVG(푸동),03:35,07:42,07:33,화물,지연,정비 사유 접속 지연,
베트남항공,VN440,CXR(깜라인(나트랑)),04:25,04:45,04:37,여객,지연,항공기 연결(도착지연),
티웨이항공,TW132,VTE(비엔티안),05:00,06:28,06:20,여객,지연,,
베트남항공,VN416,HAN(노이바이(하노이)),05:30,07:47,07:35,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ756,DAD(다낭),05:40,06:00,05:51,여객,지연,,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:52,06:45,여객,지연,,
비엣젯항공,VJ878,DAD(다낭),06:00,06:40,06:29,여객,지연,항공기 연결(도착지연),
말린도항공,OD820,KUL(쿠알라룸푸르),06:05,08:16,08:06,여객,지연,항공기 연결(도착지연),
티웨이항공,TW308,SPN(사이판),06:10,06:37,06:28,여객,지연,,
대한항공,KE668,CNX(치앙마이),06:15,06:51,06:43,여객,지연,,
폴라에어카고,PO224,CVG(신시내티),06:15,22:15,:,화물,취소,기타(지연코드 외),
말레이시아항공,MH066,KUL(쿠알라룸푸르),06:30,06:46,06:33,여객,지연,항공기 연결(도착지연),
티웨이항공,TW118,HKG(홍콩),06:40,07:33,07:22,여객,지연,,
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:13,07:01,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ736,SGN(호찌민),07:00,07:17,07:07,여객,지연,,
대한항공,KE316,PVG(푸동),07:00,10:27,10:08,화물,지연,기타(접속 관련),
에어서울,RS512,DAD(다낭),07:05,08:38,08:26,여객,지연,,
이스타항공,ZE594,DAD(다낭),07:10,08:14,08:03,여객,지연,항공기 연결(도착지연),
대한항공,KE690,PNH(프놈펜),07:20,07:38,07:31,여객,지연,,
진에어,LJ028,CEB(세부),07:20,07:58,07:52,여객,지연,항공기 연결(도착지연),
대한항공,KE468,CXR(깜라인(나트랑)),07:20,07:58,07:47,여객,지연,항공기 연결(도착지연),
대한항공,KE146P,GMP(김포),07:20,16:25,16:15,,지연,"운항통제(항로변경, 회항, 항공기 교체)",
아시아나항공,OZ988,PVG(푸동),07:25,16:59,16:49,화물,지연,정비 사유 접속 지연,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:12,08:00,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ740,PNH(프놈펜),07:30,08:22,08:10,여객,지연,,
아시아나항공,OZ790,MXP(밀라노),07:40,13:04,12:46,화물,지연,지상조업 사유 접속 지연,
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:40,08:32,08:22,여객,지연,,
진에어,LJ070,DAD(다낭),08:05,09:38,09:28,여객,지연,정비 사유 접속 지연,
아시아나항공,OZ574,TAS(타슈켄트),08:15,09:35,09:20,여객,지연,,
티웨이항공,TW128,DAD(다낭),08:20,09:00,08:49,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,09:06,08:55,여객,지연,,
제주항공,7C2904,DAD(다낭),08:25,09:19,09:08,여객,지연,,
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,09:11,09:00,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE654,BKK(수안나폼(방콕)),08:30,08:49,08:39,여객,지연,,
아시아나항공,OZ794,FRA(프랑크푸르트),08:40,13:03,12:54,화물,지연,정비 사유 접속 지연,
대한항공,KE320,CAN(광저우),08:45,21:14,21:03,화물,지연,기타(접속 관련),
페덱스화물항공,FX5926,MEM(멤피스),08:50,09:17,09:07,화물,지연,기타(접속 관련),
에어인천,KJ252,CGO(정저우),08:50,09:47,09:36,화물,지연,[기상]목적공항 시정악화,
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:43,09:33,여객,지연,,
터키항공,TK20,IST(이스탄불),08:55,09:46,09:36,여객,지연,항공기 연결(도착지연),
에어인천,KJ212,CTU(청두(성도)),09:10,10:11,09:51,화물,지연,[기상]목적공항 시정악화,
대한항공,KE328,CGO(정저우),09:20,10:38,10:19,화물,지연,,
아틀라스화물항공,5Y8813,JFK(뉴욕),09:30,20:30,:,,취소,기타(지연코드 외),
아틀라스화물항공,5Y8140,DEL(델리),09:45,20:45,:,,취소,기타(지연코드 외),
아틀라스화물항공,5Y8197,JFK(뉴욕),09:50,20:50,:,,취소,기타(지연코드 외),
대한항공,KE362,HAN(노이바이(하노이)),10:10,13:09,12:58,화물,지연,기타(접속 관련),
대한항공,KE234,SEA(시애틀),10:15,15:25,15:15,화물,지연,기타(지연코드 외),
원통화물항공,YG9021,NGB(닝보),10:25,11:10,10:58,화물,지연,항공기 연결(도착지연),
독일항공,LH712,FRA(프랑크푸르트),10:40,11:40,11:29,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y654,HKG(홍콩),10:40,16:37,16:29,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8470,JFK(뉴욕),10:45,12:44,12:25,,지연,항공기 연결(도착지연),
독일항공,LH718,MUC(뮌헨),10:50,11:05,10:53,여객,지연,항공기 연결(도착지연),
진에어,LJ362,KKJ(기타규슈),10:55,11:12,11:01,여객,지연,항공기 연결(도착지연),
폴라에어카고,PO717,LAX(로스앤젤레스),11:05,21:05,:,화물,취소,기타(지연코드 외),
중국동방항공,MU5071,HGH(항저우),11:15,11:35,11:25,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE722,KIX(간사이),11:15,11:46,11:36,여객,지연,,
타이에어아시아엑스,XJ700,BKK(수안나폼(방콕)),11:20,11:44,11:32,여객,지연,항공기 연결(도착지연),
롱하오 항공,GI4039,WEH(위해),11:20,14:12,14:01,화물,지연,기타(화물 관련),
아시아나항공,OZ107,NRT(도쿄/나리타),11:40,12:01,11:52,여객,지연,,
아틀라스화물항공,5Y8209,ORD(시카고),11:45,15:39,15:30,화물,지연,항공기 연결(도착지연),
중국동방항공,MU5041,PVG(푸동),11:55,12:21,12:11,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
핀란드항공,AY41,HEL(헬싱키),12:20,12:42,12:30,여객,지연,"탑승(승객 불일치, 승객 수속오류, 수속 완료된 승객 소재불명)",
제주항공,7C8402,TAO(청도),12:20,12:49,12:38,여객,지연,,
전일본공수 주식회사,NH8475,NRT(도쿄/나리타),12:35,12:54,12:35,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ302,DLC(대련),13:15,14:19,14:05,여객,지연,,
에어서울,RS742,TAK(다카마쓰),13:20,13:43,13:35,여객,지연,,
대한항공,KE938,VIE(비엔나),13:30,13:48,13:38,여객,지연,,
아시아나항공,OZ952,HAN(노이바이(하노이)),13:35,17:43,17:34,화물,지연,정비 사유 접속 지연,
대한항공,KE8592,MAD(마드리드),13:55,14:12,14:03,화물,지연,,
대한항공,KE832,SHE(심양),14:20,14:37,14:28,여객,지연,,
이스타항공,ZE602,NRT(도쿄/나리타),14:30,14:54,14:46,여객,지연,항공기 연결(도착지연),
에어프레미아,YP732,NRT(도쿄/나리타),14:45,15:02,14:52,여객,지연,ATFM(항공로 공표 수용능력 저하),
제주항공,7C9304,YNT(연대),14:55,15:34,15:24,화물,지연,,
아틀라스화물항공,5Y8709,LAX(로스앤젤레스),15:15,20:15,:,화물,취소,기타(지연코드 외),
아시아나항공,OZ171,OKA(오키나와),15:25,16:37,16:27,여객,지연,,
대한항공,KE928,MXP(밀라노),15:30,15:47,15:37,여객,지연,기타(지연코드 외),
에티오피안항공,ET672,ADD(아디스아바바),15:45,16:08,15:53,여객,지연,항공기 연결(도착지연),
롱하오 항공,GI4203,WEH(위해),15:50,:,:,화물,취소,기타(화물 관련),
아시아나항공,OZ101,NRT(도쿄/나리타),15:55,17:17,17:07,여객,지연,,
