항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,01:24,01:16,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ193,NRT(도쿄/나리타),00:30,00:19,:,화물,지연,정비 사유 접속 지연,NaN
비엣젯항공,VJ974,PQC(푸꾸옥),00:35,01:10,01:03,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8903,ORD(시카고),02:40,22:13,22:05,화물,지연,항공기 연결(도착지연),NaN
에어로로직,3S634,FRA(프랑크푸르트),03:15,03:43,03:36,화물,지연,NaN,NaN
아틀라스화물항공,5Y8527,ORD(시카고),04:06,04:29,04:21,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:20,05:01,04:56,여객,지연,NaN,NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,04:46,04:42,여객,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:35,04:55,04:45,여객,지연,NaN,NaN
아시아나항공,OZ704,MNL(마닐라),04:50,05:09,05:03,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
에어프레미아,YP132,EWR(뉴어크 리버티 국제공항),04:55,05:29,:,여객,지연,NaN,NaN
비엣젯항공,VJ962,HAN(노이바이(하노이)),05:30,05:59,:,여객,지연,NaN,NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:36,06:28,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE170,MFM(마카오),06:00,08:00,:,여객,지연,기상 사유 접속 지연,NaN
대한항공,KE644,SIN(싱가포르),06:00,06:47,:,여객,지연,NaN,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:19,06:12,여객,지연,항공기 연결(도착지연),NaN
베트남항공,VN408,SGN(호찌민),06:40,07:20,:,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
페덱스화물항공,FX5159,MEM(멤피스),06:45,07:30,:,화물,지연,[기상]출발공항 지상조업(악기상),NaN
제주항공,7C2508,BKI(코타키나발루),06:45,07:05,06:58,여객,지연,NaN,NaN
제주항공,7C2406,CEB(세부),06:55,07:12,:,여객,지연,NaN,NaN
대한항공,KE652,BKK(수안나폼(방콕)),06:55,07:25,:,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,08:17,:,여객,지연,NaN,NaN
