항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
대한항공,KE9208,LAX(로스앤젤레스),00:05,00:24,00:15,화물,지연,NaN,NaN.1
아틀라스화물항공,5Y8711,ORD(시카고),00:15,23:25,23:16,화물,지연,항공기 연결(도착지연),
대한항공,KE336D,PVG(푸동),00:25,01:35,01:16,화물,지연,기타(접속 관련),
에어서울,RS704,NRT(도쿄/나리타),00:45,01:33,01:24,여객,지연,,
아틀라스화물항공,5Y8196,JFK(뉴욕),01:30,02:05,01:46,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ281,LAX(로스앤젤레스),02:15,03:05,02:46,화물,지연,정비 사유 접속 지연,
유피에스화물항공,5X37,SDF(루이즈빌),02:25,03:20,03:00,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ247,ATL(애틀랜타),02:35,10:33,10:18,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ384,SIN(싱가포르),04:05,11:41,11:35,화물,지연,항공기 연결(도착지연),
폴라에어카고,PO224,CVG(신시내티),04:20,20:20,:,화물,취소,기타(지연코드 외),
아시아나항공,OZ203,LAX(로스앤젤레스),04:20,05:05,04:55,여객,지연,[기상]항공로 또는 대체공항,
스리랑칸항공,UL470,CMB(반다라나이케),04:55,05:40,05:32,여객,지연,대체 항공기 부족,
대한항공,KE554D,KIX(간사이),05:00,11:00,10:48,화물,지연,기타(접속 관련),
티웨이항공,TW132,VTE(비엔티안),05:00,06:57,06:53,여객,지연,,
대한항공,KE012,LAX(로스앤젤레스),05:10,05:38,05:30,여객,지연,,
대한항공,KE086,JFK(뉴욕),05:25,06:34,06:27,여객,지연,"공항시설(주기장 부족, 혼잡 등)",
베트남항공,VN416,HAN(노이바이(하노이)),05:30,06:21,06:17,여객,지연,항공기 연결(도착지연),
대한항공,KE462,DAD(다낭),05:35,06:03,05:56,여객,지연,ATFM(항공로 공표 수용능력 저하),
진에어,LJ004,BKK(수안나폼(방콕)),05:40,06:18,06:11,여객,지연,"공항, 관제 사유 접속 지연",
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:42,06:37,여객,지연,,
제주항공,7C2108,HKG(홍콩),05:55,06:15,06:09,여객,지연,,
비엣젯항공,VJ878,DAD(다낭),06:00,06:37,06:29,여객,지연,항공기 연결(도착지연),
티웨이항공,TW192,DAD(다낭),06:05,06:28,06:21,여객,지연,,
제주항공,7C4206,CNX(치앙마이),06:20,07:10,07:03,여객,지연,,
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,06:51,06:40,여객,지연,항공기 연결(도착지연),
티웨이항공,TW118,HKG(홍콩),06:40,08:41,08:34,여객,지연,,
제주항공,7C4304,VTE(비엔티안),06:45,07:21,07:16,여객,지연,,
타이항공,TG656,BKK(수안나폼(방콕)),06:55,08:20,08:13,여객,지연,항공기 연결(도착지연),
아메리제트,M61030,RFD(시카고 록퍼드 국제공항),07:00,07:51,07:45,화물,지연,기타(접속 관련),
에어서울,RS512,DAD(다낭),07:05,08:57,08:50,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ710,CEB(세부),07:10,07:29,07:21,여객,지연,항공기 연결(도착지연),
이스타항공,ZE594,DAD(다낭),07:10,07:33,07:25,여객,지연,항공기 연결(도착지연),
페덱스화물항공,FX5926,MEM(멤피스),07:20,08:04,07:55,화물,지연,화물 연결,
대한항공,KE690,PNH(프놈펜),07:20,08:04,07:53,여객,지연,,
에어서울,RS528,CXR(깜라인(나트랑)),07:25,09:35,09:26,여객,지연,정비 사유 접속 지연,
