항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
대한항공,KE9232,ORD(시카고),00:05,01:19,01:02,화물,지연,NaN,NaN
비엣젯항공,VJ974,PQC(푸꾸옥),00:30,01:12,01:00,여객,지연,NaN,NaN
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,01:52,01:35,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y515,ORD(시카고),01:05,06:56,06:46,화물,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO916,CVG(신시내티),01:30,21:30,:,화물,취소,기타(지연코드 외),NaN
칼리타항공,K4624,LAX(로스앤젤레스),01:35,02:01,01:43,화물,지연,NaN,NaN
제주항공,7C2306,MNL(마닐라),04:10,04:26,04:15,여객,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:20,04:50,04:41,여객,지연,NaN,NaN
대한항공,KE696,KTM(카트만두),04:30,04:46,04:38,여객,지연,NaN,NaN
대한항공,KE454,HAN(노이바이(하노이)),04:55,05:12,05:03,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE486,PQC(푸꾸옥),05:05,06:11,06:02,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE006,LAS(라스베이거스),05:20,06:14,06:06,여객,지연,NaN,NaN
아시아나항공,OZ756,DAD(다낭),05:30,06:05,05:55,여객,지연,NaN,NaN
아시아나항공,OZ211,SFO(샌프란시스코),05:30,06:02,05:49,여객,지연,[기상]항공로 또는 대체공항,NaN
대한항공,KE616,CEB(세부),05:35,05:58,05:53,여객,지연,NaN,NaN
칼리타항공,K4216,CVG(신시내티),05:35,06:11,06:02,화물,지연,NaN,NaN
대한항공,KE462,DAD(다낭),05:35,06:41,06:34,여객,지연,항공기 연결(도착지연),NaN
델타항공,DL27,ATL(애틀랜타),05:45,06:19,06:12,여객,지연,기타(운항기준 및 승무원 관련),NaN
대한항공,KE644,SIN(싱가포르),05:45,06:01,05:50,여객,지연,파업(관제 제외),NaN
에어서울,RS582,TAG(팡라로),05:50,06:08,05:58,여객,지연,NaN,NaN
