항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
칼리타항공,K4912,CVG(신시내티),00:45,02:22,02:06,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE8204,LAX(로스앤젤레스),01:20,02:37,02:23,화물,지연,,
중국동방항공,MU2003,KMG(쿤밍),01:40,03:39,03:31,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
칼리타항공,K4640,CVG(신시내티),03:45,05:07,05:00,화물,지연,항공기 연결(도착지연),
유나이티드항공,UA805,SFO(샌프란시스코),04:20,04:46,04:40,여객,지연,기타(접속 관련),
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,06:42,06:34,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ322,CSX(창사(장사)),04:45,06:30,06:18,여객,지연,기상 사유 접속 지연,
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:10,05:56,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ356,CAN(광저우),05:45,22:56,22:46,여객,지연,[기상]기타 기상 악화,
제주항공,7C4206,CNX(치앙마이),05:50,06:23,06:11,여객,지연,,
베트남항공,VN416,HAN(노이바이(하노이)),05:50,06:20,06:08,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ734,HAN(노이바이(하노이)),05:50,06:27,06:16,여객,지연,[기상]항공로 또는 대체공항,
대한항공,KE316,PVG(푸동),05:55,06:39,06:30,화물,지연,,
비엣젯항공,VJ926,HPH(카트비),06:15,06:49,06:38,여객,지연,ATFM(항공로 공표 수용능력 저하),
아틀라스화물항공,5Y8795,MIA(마이애미),06:15,07:44,07:36,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ798,MXP(밀라노),06:35,07:25,07:15,화물,지연,정비 사유 접속 지연,
페덱스화물항공,FX5159,MEM(멤피스),06:45,11:25,11:25,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
이스타항공,ZE594,DAD(다낭),06:55,07:21,07:11,여객,지연,ATFM(항공로 공표 수용능력 저하),
진에어,LJ762,DAC(다카),06:55,08:01,07:50,여객,지연,"공항, 관제 사유 접속 지연",
제주항공,7C2406,CEB(세부),06:55,07:29,07:19,여객,지연,,
타이항공,TG656,BKK(수안나폼(방콕)),06:55,08:13,08:02,여객,지연,항공기 연결(도착지연),
마스에어,M73946,WUX(수난 슈오팡 국제공항),07:00,12:02,11:55,,지연,항공기 정비(계획되지 않은 정비),
대한항공,KE141P,GMP(김포),07:00,09:28,09:19,,지연,,
에어서울,RS512,DAD(다낭),07:05,09:09,08:57,여객,지연,정비 사유 접속 지연,
에어서울,RS528,CXR(깜라인(나트랑)),07:10,07:42,07:30,여객,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:10,07:36,07:26,여객,지연,,
아시아나항공,OZ736,SGN(호찌민),07:10,07:43,07:33,여객,지연,,
말레이시아항공,MH066,KUL(쿠알라룸푸르),07:10,11:30,11:17,여객,지연,항공기 결함,
에어인천,KJ252,CGO(정저우),07:20,08:06,07:55,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
진에어,LJ088,CXR(깜라인(나트랑)),07:30,07:49,07:44,여객,지연,"공항, 관제 사유 접속 지연",
제주항공,7C2804,HAN(노이바이(하노이)),07:30,09:04,08:54,여객,지연,,
칼리타항공,K4290,CVG(신시내티),07:35,09:28,09:09,화물,지연,항공기 연결(도착지연),
내셔널 항공,N8668,CAN(광저우),07:40,21:14,21:04,,지연,항공기 연결(도착지연),
제주항공,7C2408,CEB(세부),07:40,07:46,07:35,여객,지연,,
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:13,08:05,화물,지연,,
유피에스화물항공,5X196,ANC(앵커리지),07:55,12:55,:,화물,취소,[기상]기타 기상 악화,
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,09:31,09:20,여객,지연,항공기 연결(도착지연),
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,08:18,08:07,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
칼리타항공,K4925,TAO(청도),08:00,08:16,08:00,,지연,,
진에어,LJ082,DAD(다낭),08:00,08:40,08:29,여객,지연,ATFM(항공로 공표 수용능력 저하),
제주항공,7C2904,DAD(다낭),08:05,08:25,08:13,여객,지연,,
페덱스화물항공,FX5926,MEM(멤피스),08:15,12:03,12:03,화물,지연,항공기 교체(기술적 결함),
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:45,08:33,여객,지연,,
대한항공,KE320,CAN(광저우),08:25,13:04,12:45,화물,지연,[기상]항공로 또는 대체공항,
프랑스항공,AF264,CDG(파리),08:40,09:00,08:50,여객,지연,,
진에어,LJ002,BKK(수안나폼(방콕)),08:50,10:03,09:52,여객,지연,"공항, 관제 사유 접속 지연",
유피에스화물항공,5X11,SDF(루이즈빌),08:55,09:56,09:37,화물,지연,항공기 연결(도착지연),
대한항공,KE8328,CGO(정저우),09:20,10:40,10:23,화물,지연,,
제주항공,7C2206,BKK(수안나폼(방콕)),09:20,09:44,09:34,여객,지연,,
아틀라스화물항공,5Y8051,JFK(뉴욕),09:30,10:55,10:36,화물,지연,항공기 연결(도착지연),
에어아스타나항공,KC909,ALA(알마티),09:40,10:25,10:15,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8992,JFK(뉴욕),09:40,15:29,15:22,,지연,항공기 연결(도착지연),
독일항공,LH718,MUC(뮌헨),09:55,10:23,10:12,여객,지연,항공기 연결(도착지연),
독일항공,LH712,FRA(프랑크푸르트),09:55,10:20,10:09,여객,지연,항공기 연결(도착지연),
대한항공,KE362,HAN(노이바이(하노이)),10:00,11:43,11:32,화물,지연,,
원통화물항공,YG9021,NGB(닝보),10:10,11:13,10:53,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8711,ORD(시카고),10:10,20:05,20:00,화물,지연,항공기 연결(도착지연),
원통화물항공,YG9051,WNZ(원저우),10:55,13:18,12:56,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y9869,MIA(마이애미),11:00,11:56,11:48,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ281,LAX(로스앤젤레스),11:05,11:51,11:39,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
중화항공,CI160,TPE(타이완 타오위안 국제 공항),11:10,11:02,11:24,여객,지연,항공기 연결(도착지연),
롱하오 항공,GI4203,WEH(위해),11:10,12:44,12:23,화물,지연,,
핀란드항공,AY41,HEL(헬싱키),11:20,12:24,12:12,여객,지연,기체손상(비행 중),
페덱스화물항공,FX5154,MEM(멤피스),11:25,17:30,:,화물,취소,운항승무원 부족,
에어서울,RS728,FUK(후쿠오카),11:35,12:11,12:01,여객,지연,,
에티하드 공항,EY856,AUH(아부다비 국제공항),11:40,13:39,13:29,여객,지연,"ATFM(관제, 인접국가 수용능력 저하)",
대한항공,KE952,DXB(두바이),11:50,13:24,13:17,여객,지연,,
필리핀에어아시아,Z2884,MNL(마닐라),12:10,13:10,12:49,여객,지연,항공기 연결(도착지연),
