항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y515,BNA(내슈빌),00:55,21:55,:,화물,취소,기타(지연코드 외),NaN
아시아나항공,OZ776,FRA(프랑크푸르트),04:15,04:40,04:31,화물,지연,정비 사유 접속 지연,
폴라에어카고,PO224,CVG(신시내티),04:20,21:20,:,화물,취소,기타(지연코드 외),
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,21:59,21:48,여객,지연,항공기 결함,
제주항공,7C2108,HKG(홍콩),05:55,06:29,06:19,여객,지연,,
진에어,LJ030,CRK(클라크 국제공항),06:25,06:57,06:45,여객,지연,"공항, 관제 사유 접속 지연",
말레이시아항공,MH066,KUL(쿠알라룸푸르),06:30,08:24,08:11,여객,지연,항공기 연결(도착지연),
티웨이항공,TW118,HKG(홍콩),06:40,07:32,07:21,여객,지연,,
아시아나항공,OZ742,BKK(수안나폼(방콕)),06:55,07:09,06:59,여객,지연,,
에어서울,RS512,DAD(다낭),07:05,07:29,07:17,여객,지연,,
아시아나항공,OZ710,CEB(세부),07:10,07:30,07:21,여객,지연,[기상]항공로 또는 대체공항,
이스타항공,ZE594,DAD(다낭),07:10,08:39,08:29,여객,지연,항공기 연결(도착지연),
중국센트럴항공,I99821,WEH(위해),07:15,10:41,10:25,화물,지연,항공기 연결(도착지연),
진에어,LJ028,CEB(세부),07:20,07:40,07:28,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
에어서울,RS528,CXR(깜라인(나트랑)),07:25,07:43,07:33,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:05,07:57,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ798,MXP(밀라노),07:40,15:41,15:31,화물,지연,정비 사유 접속 지연,
아시아나항공,OZ574,TAS(타슈켄트),08:15,09:10,08:58,여객,지연,,
제주항공,7C2904,DAD(다낭),08:25,08:57,08:47,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,08:41,08:31,여객,지연,,
대한항공,KE336,PVG(푸동),08:35,08:56,08:38,화물,지연,,
아틀라스화물항공,5Y8472,JFK(뉴욕),09:20,19:25,19:14,,지연,항공기 연결(도착지연),
