항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
비엣젯항공,VJ974,PQC(푸꾸옥),00:30,01:22,01:14,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4614,ORD(시카고),00:40,05:41,05:32,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE9208,LAX(로스앤젤레스),01:35,02:03,01:54,화물,지연,NaN,NaN
카고룩스항공,CV9005,LUX(룩셈부르크 핀델 공항),02:10,02:53,02:41,화물,지연,항공기 연결(도착지연),NaN
중국화물항공,CK257,PVG(푸동),02:20,02:47,02:36,화물,지연,NaN,NaN
아시아나항공,OZ203,LAX(로스앤젤레스),04:20,04:56,04:46,여객,지연,NaN,NaN
대한항공,KE696,KTM(카트만두),04:30,05:04,04:54,여객,지연,NaN,NaN
유나이티드항공,UA805,SFO(샌프란시스코),04:40,04:59,04:49,여객,지연,기타(접속 관련),NaN
대한항공,KE658,BKK(수안나폼(방콕)),04:45,07:43,07:35,여객,지연,항공기 정비(계획되지 않은 정비),NaN
아시아나항공,OZ746,HKG(홍콩),05:00,05:37,05:28,여객,지연,NaN,NaN
대한항공,KE486,PQC(푸꾸옥),05:05,06:27,06:17,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE178,HKG(홍콩),05:20,05:44,05:39,여객,지연,NaN,NaN
비엣젯항공,VJ864,SGN(호찌민),05:25,05:46,05:35,여객,지연,항공기 연결(도착지연),NaN
천진항공화물,HT3819,WHA(ZSWA),05:30,06:07,05:58,화물,지연,화물 연결,NaN
대한항공,KE616,CEB(세부),05:35,07:55,07:47,여객,지연,정비 사유 접속 지연,NaN
아시아나항공,OZ358,CAN(광저우),05:40,06:36,06:25,여객,지연,NaN,NaN
진에어,LJ002,BKK(수안나폼(방콕)),05:40,06:02,05:56,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE644,SIN(싱가포르),05:45,05:59,05:54,여객,지연,NaN,NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:27,06:15,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8823,JFK(뉴욕),05:50,12:09,11:52,NaN,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),05:55,06:29,06:19,여객,지연,NaN,NaN
대한항공,KE626,MNL(마닐라),06:00,06:38,06:31,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE466,CXR(깜라인(나트랑)),06:05,07:22,07:11,여객,지연,"공항, 관제 사유 접속 지연",NaN
필리핀항공,PR466,MNL(마닐라),06:05,06:33,06:22,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE170,MFM(마카오),06:20,07:36,07:25,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:20,07:08,06:57,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ044,TAG(팡라로),06:25,07:24,07:19,여객,지연,"공항, 관제 사유 접속 지연",NaN
페덱스화물항공,FX5161,MEM(멤피스),06:30,08:12,08:02,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,06:48,06:39,여객,지연,NaN,NaN
대한항공,KE476,SGN(호찌민),06:35,09:06,08:58,여객,지연,정비 사유 접속 지연,NaN
대한항공,KE628,CGK(자카르타(수카르노 하타) 국제 공항),06:50,07:07,06:59,여객,지연,NaN,NaN
아시아나항공,OZ752,SIN(싱가포르),06:50,07:36,07:26,여객,지연,NaN,NaN
아시아나항공,OZ742,BKK(수안나폼(방콕)),06:55,07:23,07:06,여객,지연,항공기 연결(도착지연),NaN
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:22,07:13,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE316,PVG(푸동),06:55,09:05,08:46,화물,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),06:55,07:44,07:32,여객,지연,NaN,NaN
제주항공,7C2406,CEB(세부),07:05,08:06,07:57,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,08:41,08:31,여객,지연,NaN,NaN
제주항공,7C5304,DPS(덴파사(응우라 라이)),07:10,07:44,07:36,여객,지연,NaN,NaN
제주항공,7C4410,TAG(팡라로),07:10,08:04,07:52,여객,지연,NaN,NaN
아시아나항공,OZ710,CEB(세부),07:10,08:12,08:01,여객,지연,NaN,NaN
대한항공,KE672,KUL(쿠알라룸푸르),07:15,08:19,08:12,여객,지연,NaN,NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:25,07:53,07:41,여객,지연,NaN,NaN
이스타항공,ZE594,DAD(다낭),07:25,08:13,08:03,여객,지연,항공기 연결(도착지연),NaN
싱가폴항공,SQ608,SIN(싱가포르),07:25,07:53,07:42,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ740,PNH(프놈펜),07:30,08:07,07:55,여객,지연,NaN,NaN
아시아나항공,OZ988,PVG(푸동),07:30,07:57,07:48,화물,지연,NaN,NaN
아틀라스화물항공,5Y8707,ORD(시카고),07:40,09:43,09:26,화물,지연,항공기 연결(도착지연),NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:40,08:17,08:10,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:40,08:32,08:20,여객,지연,NaN,NaN
대한항공,KE314,HKG(홍콩),07:50,08:07,07:57,화물,지연,NaN,NaN
아시아나항공,OZ578,ALA(알마티),07:50,08:13,07:59,여객,지연,NaN,NaN
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,08:19,08:08,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),08:00,09:15,09:05,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),08:00,09:27,09:17,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ574,TAS(타슈켄트),08:15,09:44,09:30,여객,지연,NaN,NaN
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,08:46,08:36,여객,지연,NaN,NaN
대한항공,KE654,BKK(수안나폼(방콕)),08:30,09:09,09:00,여객,지연,NaN,NaN
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,09:03,08:52,여객,지연,기타(지연코드 외),NaN
티웨이항공,TW122,SGN(호찌민),08:30,09:07,08:56,여객,지연,NaN,NaN
에어부산,BX7145,TAG(팡라로),08:35,08:51,08:40,여객,지연,NaN,NaN
대한항공,KE646,SIN(싱가포르),08:50,09:13,09:03,여객,지연,NaN,NaN
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:17,09:07,여객,지연,NaN,NaN
페덱스화물항공,FX5926,MEM(멤피스),08:50,09:06,08:44,화물,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ7741,CXR(깜라인(나트랑)),08:55,10:11,09:59,여객,지연,NaN,NaN
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:15,09:47,09:35,여객,지연,NaN,NaN
가루다인도네시아,GA870,DPS(덴파사(응우라 라이)),09:15,09:44,09:33,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ754,SIN(싱가포르),09:20,10:26,10:11,여객,지연,NaN,NaN
대한항공,KE320,CAN(광저우),09:25,10:01,09:44,화물,지연,NaN,NaN
대한항공,KE328,CGO(정저우),09:25,10:11,09:52,화물,지연,NaN,NaN
중국센트럴항공,I98809,YNT(연대),09:45,13:42,13:26,화물,지연,항공기 연결(도착지연),NaN
티웨이항공,TW172,SIN(싱가포르),09:50,10:14,10:02,여객,지연,NaN,NaN
대한항공,KE234,SEA(시애틀),09:55,11:46,11:36,화물,지연,NaN,NaN
제주항공,7C2206,BKK(수안나폼(방콕)),09:55,10:17,10:06,여객,지연,NaN,NaN
대한항공,KE362,HAN(노이바이(하노이)),10:15,10:40,10:20,화물,지연,NaN,NaN
아시아나항공,OZ388,HAN(노이바이(하노이)),10:30,10:45,10:24,화물,지연,[기상]항공로 또는 대체공항,NaN
에어인디아,AI312,DEL(델리),10:30,12:19,12:07,여객,지연,항공기 정비(정비 스케줄 지연),NaN
중국동방항공,MU549,YNT(연대),10:55,11:22,11:11,여객,지연,[기상]출발공항 시정 악화(운고 포함),NaN
원통화물항공,YG9021,NGB(닝보),10:55,11:15,11:04,화물,지연,항공기 연결(도착지연),NaN
중화항공,CI160,TPE(타이완 타오위안 국제 공항),11:20,11:47,11:40,여객,지연,항공기 연결(도착지연),NaN
롱하오 항공,GI4203,WEH(위해),11:25,12:05,11:46,화물,지연,기타(화물 관련),NaN
중국남방항공,CZ683,HRB(하얼빈),11:30,12:20,12:09,여객,지연,[기상]기타 기상 악화,NaN
아시아나항공,OZ107,NRT(도쿄/나리타),11:35,11:54,11:44,여객,지연,NaN,NaN
중국국제항공,CA123,PEK(베이징),11:40,13:06,12:55,여객,지연,[기상]기타 기상 악화,NaN
아틀라스화물항공,5Y9115,LAX(로스앤젤레스),11:40,14:17,14:12,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE788,FUK(후쿠오카),12:00,12:31,12:21,여객,지연,NaN,NaN
유피에스화물항공,5X26,ANC(앵커리지),12:10,12:40,12:18,화물,지연,화물 연결,NaN
중국남방항공,CZ687,CGQ(장춘),12:15,13:54,13:43,여객,지연,[기상]기타 기상 악화,NaN
핀란드항공,AY41,HEL(헬싱키),12:20,13:33,13:21,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
샤먼항공,MF871,XMN(샤먼 가오치 국제공항),12:20,13:44,13:34,여객,지연,"환승 수속 오류(승객, 위탁 수화물)",NaN
아시아나항공,OZ131,FUK(후쿠오카),12:50,13:25,13:12,여객,지연,NaN,NaN
아시아나항공,OZ111,KIX(간사이),12:50,13:15,13:03,여객,지연,NaN,NaN
에어서울,RS742,TAK(다카마쓰),13:20,13:37,13:27,여객,지연,NaN,NaN
대한항공,KE846,TAO(청도),13:25,13:41,13:32,여객,지연,NaN,NaN
이스타항공,ZE642,FUK(후쿠오카),13:30,13:58,13:50,여객,지연,항공기 연결(도착지연),NaN
페덱스화물항공,FX5432,MEM(멤피스),13:35,14:15,14:05,화물,지연,[기상]출발공항 제방빙(항공기),NaN
중국국제항공,CA135,PEK(베이징),13:35,14:47,14:37,여객,지연,[기상]기타 기상 악화,NaN
대한항공,KE756,OKA(오키나와),13:45,14:11,14:02,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ332,PEK(베이징),13:45,14:19,14:07,여객,지연,NaN,NaN
대한항공,KE860,PEK(베이징),13:45,14:30,14:23,여객,지연,NaN,NaN
아시아나항공,OZ952,HAN(노이바이(하노이)),13:55,14:30,14:20,화물,지연,NaN,NaN
심천항공,ZH633,SZX(선전(심천)),13:55,14:52,14:42,여객,지연,"공항, 관제 사유 접속 지연",NaN
에어서울,RS706,NRT(도쿄/나리타),14:05,14:58,14:47,여객,지연,NaN,NaN
제주항공,7C1404,FUK(후쿠오카),14:20,14:59,14:48,여객,지연,NaN,NaN
대한항공,KE256,DFW(댈러스),14:20,14:45,14:35,화물,지연,NaN,NaN
대한항공,KE478,SGN(호찌민),15:05,15:32,15:18,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
에어로케이항공(주),RF325,NRT(도쿄/나리타),15:05,15:22,15:14,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE592,MAD(마드리드),15:05,17:46,17:36,화물,지연,NaN,NaN
유나이티드항공,UA893,SFO(샌프란시스코),15:15,16:33,16:24,여객,지연,운송(PO) 사유 접속 지연,NaN
아시아나항공,OZ171,OKA(오키나와),15:20,16:46,16:36,여객,지연,NaN,NaN
에어서울,RS702,NRT(도쿄/나리타),15:25,15:41,15:33,여객,지연,NaN,NaN
대한항공,KE928,MXP(밀라노),15:35,15:54,15:47,여객,지연,NaN,NaN
대한항공,KE042,SEA(시애틀),15:55,16:30,16:22,여객,지연,NaN,NaN
대한항공,KE728,KIX(간사이),15:55,16:23,16:18,여객,지연,NaN,NaN
아시아나항공,OZ364,PVG(푸동),16:00,16:21,16:11,여객,지연,NaN,NaN
대한항공,KE8518,AMS(암스테르담),16:05,16:54,16:45,화물,지연,NaN,NaN
에어프레미아,YP102,LAX(로스앤젤레스),16:10,16:52,16:42,여객,지연,보안검색(의무),NaN
베트남항공,VN402,SGN(호찌민),16:25,16:55,16:44,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
티웨이항공,TW612,WNZ(원저우),16:25,16:50,16:39,여객,지연,NaN,NaN
대한항공,KE092,BOS(보스턴),16:30,16:44,16:37,여객,지연,NaN,NaN
