항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
칼리타항공,K4818,ORD(시카고),00:05,01:15,01:05,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ181,KIX(간사이),00:30,01:55,01:46,화물,지연,정비 사유 접속 지연,
카타르항공,QR8982,DOH(도하),00:35,00:35,00:34,화물,지연,,
내셔널 항공,N8501,HKG(홍콩),00:40,14:50,14:45,,지연,항공기 정비(계획되지 않은 정비),
아틀라스화물항공,5Y555,JFK(뉴욕),00:50,01:57,01:50,화물,지연,"출입국, 세관, 검역(CIQ)",
아틀라스화물항공,5Y654,HKG(홍콩),00:55,11:42,11:35,화물,지연,항공기 연결(도착지연),
에어인천,KJ2426,SZX(선전(심천)),01:10,02:07,01:56,화물,지연,"공항, 관제 사유 접속 지연",
아틀라스화물항공,5Y8948,XMN(샤먼 가오치 국제공항),01:25,03:06,02:58,,지연,항공기 연결(도착지연),
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,01:50,01:40,여객,지연,항공기 연결(도착지연),
칼리타항공,K4810,LAX(로스앤젤레스),03:30,04:54,04:49,화물,지연,,
폴라에어카고,PO927,LAX(로스앤젤레스),03:35,21:35,:,화물,취소,기타(지연코드 외),
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),
제주항공,7C2306,MNL(마닐라),04:20,04:45,04:37,여객,지연,,
아시아나항공,OZ704,MNL(마닐라),04:50,06:15,06:00,여객,지연,,
아틀라스화물항공,5Y8196,JFK(뉴욕),04:55,05:16,05:08,,지연,,
비엣젯항공,VJ880,DAD(다낭),05:00,05:03,04:54,여객,지연,항공기 연결(도착지연),
필리핀항공,PR466,MNL(마닐라),05:20,06:16,06:06,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ962,HAN(노이바이(하노이)),05:30,05:51,05:41,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y9795,JFK(뉴욕),05:30,21:30,:,화물,취소,기타(지연코드 외),
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:21,06:10,여객,지연,항공기 연결(도착지연),
베트남항공,VN416,HAN(노이바이(하노이)),05:50,06:30,06:18,여객,지연,기타(지연코드 외),
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,07:54,07:45,여객,지연,항공기 연결(도착지연),
대한항공,KE316,PVG(푸동),05:55,06:26,06:17,화물,지연,정시 출발하였으나 해당 공항에 접속 지연,
비엣젯항공,VJ878,DAD(다낭),06:00,09:34,09:23,여객,지연,ATFM(항공로 공표 수용능력 저하),
제주항공,7C2108,HKG(홍콩),06:00,06:33,06:24,여객,지연,,
