항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아시아나항공,OZ988,PVG(푸동),00:05,01:52,01:39,화물,지연,정비 사유 접속 지연,NaN
아틀라스화물항공,5Y8675,ORD(시카고),00:05,00:43,00:26,화물,지연,NaN,NaN
아틀라스화물항공,5Y8941,ORD(시카고),00:05,01:36,01:24,화물,지연,항공기 연결(도착지연),NaN
몽골항공,OM309,UBN(칭기즈 칸(신 울란바토르) 국제공항),00:40,01:07,00:59,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE854,PEK(베이징),00:45,02:03,01:54,여객,지연,NaN,NaN
대한항공,KE188D,TPE(타이완 타오위안 국제 공항),00:45,01:17,01:07,여객,지연,기상 사유 접속 지연,NaN
아틀라스화물항공,5Y8240,JFK(뉴욕),00:50,03:10,03:19,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y555,JFK(뉴욕),01:00,02:18,02:04,화물,지연,항공기 연결(도착지연),NaN
실크웨이웨스트항공,7L121,GYD(헤이다르 알리예프),01:00,18:02,17:56,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ974,PQC(푸꾸옥),01:00,02:05,01:57,여객,지연,항공기 연결(도착지연),NaN
에어서울,RS704,NRT(도쿄/나리타),01:00,01:50,01:42,여객,지연,기상 사유 접속 지연,NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,02:53,02:45,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW9670,TPE(타이완 타오위안 국제 공항),01:30,02:32,02:24,여객,지연,NaN,NaN
말레이시아항공,MH038,KUL(쿠알라룸푸르),01:40,02:49,02:41,여객,지연,항공기 정비(계획되지 않은 정비),NaN
아틀라스화물항공,5Y8029,ORD(시카고),01:40,02:59,02:54,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8791,JFK(뉴욕),02:45,05:57,05:50,NaN,지연,항공기 연결(도착지연),NaN
터키항공,TK6544,IST(이스탄불),03:05,04:33,04:18,화물,지연,항공기 연결(도착지연),NaN
유피에스화물항공,5X33,SDF(루이즈빌),03:45,06:06,05:58,화물,지연,항공기 연결(도착지연),NaN
에어서울,RS716,KIX(간사이),04:00,04:43,04:31,여객,지연,"공항, 관제 사유 접속 지연",NaN
제주항공,7C2306,MNL(마닐라),04:20,05:12,05:08,여객,지연,NaN,NaN
델타항공,DL27,ATL(애틀랜타),04:30,05:04,04:54,여객,지연,정비 사유 접속 지연,NaN
베트남항공,VN440,CXR(깜라인(나트랑)),04:30,05:22,05:16,여객,지연,"운항통제(항로변경, 회항, 항공기 교체)",NaN
에어마카오,NX826,MFM(마카오),04:30,05:37,05:30,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE624,MNL(마닐라),04:35,06:30,06:20,여객,지연,NaN,NaN
대한항공,KE086,JFK(뉴욕),04:45,05:43,05:36,여객,지연,기타(지연코드 외),NaN
아시아나항공,OZ704,MNL(마닐라),04:50,07:19,07:11,여객,지연,기타(접속 관련),NaN
