항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
스리랑칸항공,UL470,CMB(반다라나이케),04:55,07:46,07:38,여객,지연,대체 항공기 부족,NaN
티웨이항공,TW132,VTE(비엔티안),05:00,06:05,05:59,여객,지연,,
에어서울,RS532,KLO(칼리보),05:25,06:19,06:12,여객,지연,,
대한항공,KE696,KTM(카트만두),05:25,05:45,05:38,여객,지연,,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,07:45,07:36,여객,지연,,
제주항공,7C2108,HKG(홍콩),05:55,06:23,06:16,여객,지연,,
대한항공,KE626,MNL(마닐라),06:00,06:19,06:09,여객,지연,,
필리핀항공,PR490,KLO(칼리보),06:10,13:04,13:04,여객,지연,항공기 연결(도착지연),
티웨이항공,TW308,SPN(사이판),06:10,06:36,06:28,여객,지연,,
진에어,LJ030,CRK(클라크 국제공항),06:25,06:48,06:41,여객,지연,기타(접속 관련),
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,06:53,06:48,여객,지연,,
아시아나항공,OZ7385,BKI(코타키나발루),06:35,06:59,06:50,여객,지연,,
진에어,LJ722,MFM(마카오),06:40,08:02,07:50,여객,지연,"공항시설(주기장 부족, 혼잡 등)",
제주항공,7C3105,GUM(괌),06:40,07:23,07:17,여객,지연,,
티웨이항공,TW118,HKG(홍콩),06:40,07:14,07:06,여객,지연,,
제주항공,7C4304,VTE(비엔티안),06:45,07:22,07:16,여객,지연,,
폴라에어카고,PO9698,LAX(로스앤젤레스),06:55,21:55,:,화물,취소,기타(지연코드 외),
제주항공,7C2406,CEB(세부),07:05,07:20,07:13,여객,지연,,
이스타항공,ZE594,DAD(다낭),07:10,07:37,07:30,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ710,CEB(세부),07:10,08:01,07:54,여객,지연,,
대한항공,KE672,KUL(쿠알라룸푸르),07:15,07:51,07:42,여객,지연,,
진에어,LJ006,HKT(푸껫),07:15,08:10,08:03,여객,지연,기타(접속 관련),
대한항공,KE690,PNH(프놈펜),07:20,08:01,07:52,여객,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:30,07:56,07:48,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:26,08:18,여객,지연,항공기 연결(도착지연),
대한항공,KE142P,GMP(김포),07:40,08:47,08:37,,지연,,
티웨이항공,TW176,CEB(세부),07:50,08:11,08:04,여객,지연,,
에어서울,RS530,CXR(깜라인(나트랑)),08:20,08:38,08:32,여객,지연,,
에어부산,BX7145,TAG(팡라로),08:25,08:50,08:43,여객,지연,,
티웨이항공,TW122,SGN(호찌민),08:30,08:55,08:48,여객,지연,,
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:09,09:00,여객,지연,,
