항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
내셔널 항공,N8561,HKG(홍콩),00:05,02:46,:,NaN,취소,화물 연결,NaN.1
대한항공,KE458,DAD(다낭),00:35,00:35,00:44,여객,지연,기상 사유 접속 지연,
비엣젯항공,VJ838,CXR(깜라인(나트랑)),01:40,02:08,01:57,여객,지연,항공기 연결(도착지연),
폴라에어카고,PO224,CVG(신시내티),03:35,20:35,:,화물,취소,기타(지연코드 외),
칼리타항공,K4640,CVG(신시내티),04:10,05:00,04:55,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y617,MIA(마이애미),04:40,20:40,:,화물,취소,기타(지연코드 외),
대한항공,KE006,LAS(라스베이거스),04:50,05:10,05:02,여객,지연,,
대한항공,KE012,LAX(로스앤젤레스),05:00,05:22,05:15,여객,지연,,
비엣젯항공,VJ880,DAD(다낭),05:00,05:54,05:41,여객,지연,항공기 연결(도착지연),
미얀마 항공,UB8301,RGN(양곤),05:20,05:37,05:27,여객,지연,,
비엣젯항공,VJ864,SGN(호찌민),05:45,06:48,06:37,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,07:54,07:42,여객,지연,항공기 연결(도착지연),
대한항공,KE316,PVG(푸동),05:55,07:15,07:06,화물,지연,,
비엣젯항공,VJ878,DAD(다낭),06:00,06:28,06:18,여객,지연,항공기 연결(도착지연),
제주항공,7C4104,PQC(푸꾸옥),06:25,07:23,07:10,여객,지연,,
티웨이항공,TW192,DAD(다낭),06:35,07:05,06:54,여객,지연,,
제주항공,7C2406,CEB(세부),06:55,07:33,07:23,여객,지연,,
대한항공,KE476,SGN(호찌민),07:00,07:28,07:18,여객,지연,화물 연결,
마스에어,M73946,WUX(수난 슈오팡 국제공항),07:00,12:33,12:16,,지연,항공기 연결(도착지연),
라오항공,QV923,VTE(비엔티안),07:05,08:03,07:51,여객,지연,,
아시아나항공,OZ798,MXP(밀라노),07:05,09:53,09:35,화물,지연,,
에어서울,RS512,DAD(다낭),07:05,08:27,08:16,여객,지연,,
에어서울,RS528,CXR(깜라인(나트랑)),07:10,07:55,07:45,여객,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:10,07:57,07:46,여객,지연,,
말레이시아항공,MH066,KUL(쿠알라룸푸르),07:10,08:23,08:11,여객,지연,항공기 교체(기술적 결함),
