항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
칼리타항공,K4626,LAX(로스앤젤레스),00:05,00:49,00:39,화물,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO211,CVG(신시내티),00:05,00:41,00:33,화물,지연,항공기 연결(도착지연),
실크웨이웨스트항공,7L121,GYD(헤이다르 알리예프),01:00,11:21,11:15,화물,지연,항공기 연결(도착지연),
비엣젯항공,VJ838,CXR(깜라인(나트랑)),01:00,01:31,01:27,여객,지연,항공기 연결(도착지연),
터키항공,TK6544,IST(이스탄불),01:05,02:37,02:30,화물,지연,항공기 연결(도착지연),
마스에어,M73926,WUX(수난 슈오팡 국제공항),03:30,05:43,05:34,,지연,항공기 연결(도착지연),
폴라에어카고,PO224,CVG(신시내티),03:35,20:35,:,화물,취소,기타(지연코드 외),
폴라에어카고,PO927,LAX(로스앤젤레스),03:35,20:35,:,화물,취소,기타(지연코드 외),
제주항공,7C2306,MNL(마닐라),04:20,06:15,06:09,여객,지연,,
유나이티드항공,UA805,SFO(샌프란시스코),04:20,04:44,04:38,여객,지연,"승객편의, 홍보, VIP, 언론",
대한항공,KE006,LAS(라스베이거스),04:50,05:10,05:01,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
대한항공,KE012,LAX(로스앤젤레스),05:00,05:18,05:09,여객,지연,,
대한항공,KE316,PVG(푸동),05:55,06:22,06:17,화물,지연,,
제주항공,7C2108,HKG(홍콩),06:00,06:27,06:19,여객,지연,,
에어부산,BX742,VTE(비엔티안),06:10,06:29,06:21,여객,지연,,
대한항공,KE616,CEB(세부),06:30,06:56,06:45,여객,지연,,
진에어,LJ038,CRK(클라크 국제공항),06:30,07:04,06:57,여객,지연,"공항, 관제 사유 접속 지연",
티웨이항공,TW176,CEB(세부),06:35,06:54,06:47,여객,지연,,
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:32,07:24,여객,지연,항공기 결함,
제주항공,7C2406,CEB(세부),06:55,08:00,07:55,여객,지연,,
대한항공,KE672,KUL(쿠알라룸푸르),07:00,07:18,07:08,여객,지연,,
티웨이항공,TW308,SPN(사이판),07:00,07:02,06:54,여객,지연,,
에어서울,RS512,DAD(다낭),07:05,07:53,07:45,여객,지연,,
말레이시아항공,MH066,KUL(쿠알라룸푸르),07:10,10:59,10:51,여객,지연,항공기 결함,
아시아나항공,OZ740,PNH(프놈펜),07:10,07:49,07:44,여객,지연,,
제주항공,7C4304,VTE(비엔티안),07:20,07:38,07:28,여객,지연,,
아시아나항공,OZ948,PVG(푸동),07:25,08:54,08:42,화물,지연,항공기 결함,
진에어,LJ088,CXR(깜라인(나트랑)),07:30,08:43,08:31,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ578,ALA(알마티),07:40,08:08,08:02,여객,지연,,
제주항공,7C2408,CEB(세부),07:40,08:08,07:59,여객,지연,,
에어홍콩화물항공,LD128D,HKG(홍콩),07:45,21:16,21:08,화물,지연,항공기 결함,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,08:23,08:15,여객,지연,항공기 연결(도착지연),
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:04,07:53,여객,지연,"공항, 관제 사유 접속 지연",
폴라에어카고,PO212,LAX(로스앤젤레스),08:00,09:08,08:54,화물,지연,,
제주항공,7C2904,DAD(다낭),08:05,08:27,08:20,여객,지연,,
아시아나항공,OZ5645,ATH(아테네),08:10,08:44,08:36,여객,지연,,
대한항공,KE214,LAX(로스앤젤레스),08:10,10:03,09:50,화물,지연,정비 사유 접속 지연,
대한항공,KE320,CAN(광저우),08:25,08:59,08:48,화물,지연,,
티웨이항공,TW128,DAD(다낭),08:35,08:52,08:44,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:40,09:18,09:10,여객,지연,,
칼리타항공,K4963,NGB(닝보),08:50,09:58,09:45,,지연,,
티웨이항공,TW102,BKK(수안나폼(방콕)),08:55,09:21,09:13,여객,지연,,
페덱스화물항공,FX5434,MEM(멤피스),08:55,11:12,10:55,화물,지연,[기상]기타 기상 악화,
에어서울,RS530,CXR(깜라인(나트랑)),09:05,09:22,09:16,여객,지연,,
제주항공,7C2206,BKK(수안나폼(방콕)),09:20,10:08,09:59,여객,지연,,
대한항공,KE362,HAN(노이바이(하노이)),10:00,10:36,10:25,화물,지연,,
원통화물항공,YG9021,NGB(닝보),10:10,11:49,11:41,화물,지연,항공기 연결(도착지연),
에어인천,KJ311,NRT(도쿄/나리타),10:25,11:08,11:02,화물,지연,"공항, 관제 사유 접속 지연",
아틀라스화물항공,5Y8377,DFW(댈러스),10:30,20:30,:,화물,취소,기타(지연코드 외),
원통화물항공,YG9051,WNZ(원저우),10:55,:,:,화물,취소,항공기 정비(계획되지 않은 정비),
핀란드항공,AY41,HEL(헬싱키),11:20,11:47,11:39,여객,지연,항공기 연결(도착지연),
내셔널 항공,N8541,HKG(홍콩),11:30,:,:,,취소,항공기 정비(계획되지 않은 정비),
아시아나항공,OZ368,PVG(푸동),11:30,11:49,11:43,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE896,PVG(푸동),11:55,12:14,12:04,여객,지연,,
중국동방항공,MU5041,PVG(푸동),11:55,12:15,12:08,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE788,FUK(후쿠오카),12:00,12:18,12:06,여객,지연,기타(지연코드 외),
필리핀에어아시아,Z2884,MNL(마닐라),12:10,12:36,12:28,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
폴라에어카고,PO213,CVG(신시내티),12:35,20:35,:,화물,취소,기타(지연코드 외),
이스타항공,ZE612,KIX(간사이),13:00,13:43,13:37,여객,지연,항공기 연결(도착지연),
중국동방항공,MU5061,PVG(푸동),13:30,14:04,13:57,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
아시아나항공,OZ932,HAN(노이바이(하노이)),13:45,15:37,15:32,화물,지연,항공기 연결(도착지연),
대한항공,KE918,ZRH(취리히),13:50,14:09,13:59,여객,지연,,
이스타항공,ZE882,TPE(타이완 타오위안 국제 공항),13:55,14:18,14:12,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
진에어,LJ732,TPE(타이완 타오위안 국제 공항),14:05,14:22,14:14,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
델타항공,DL189,ATL(애틀랜타),14:25,16:01,15:53,여객,지연,기타(화물 관련),
대한항공,KE538,FRA(프랑크푸르트),14:30,16:05,15:57,화물,지연,,
중국동방항공,MU891,YNJ(연길),14:40,14:58,14:51,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
아시아나항공,OZ562,FCO(로마),14:40,15:05,14:54,여객,지연,[기상]항공로 또는 대체공항,
아시아나항공,OZ352,YNJ(연길),14:55,15:42,15:34,여객,지연,항공기 연결(도착지연),
진에어,LJ302,CTS(삿포로),15:00,15:25,15:18,여객,지연,"공항, 관제 사유 접속 지연",
대한항공,KE118,YNJ(연길),15:25,15:55,15:50,여객,지연,,
에어프레미아,YP5246,BCN(바르셀로나),15:35,17:15,17:08,여객,지연,정비 사유 접속 지연,
칼리타항공,K4818,ORD(시카고),15:45,18:14,18:06,화물,지연,항공기 연결(도착지연),
대한항공,KE902,CDG(파리),15:55,16:34,16:22,여객,지연,,
아틀라스화물항공,5Y8934,JFK(뉴욕),16:10,18:21,18:12,,지연,항공기 연결(도착지연),
샤먼항공,MF877,FOC(푸저우(복주)),16:20,17:07,17:00,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE812,XIY(시안),16:40,18:28,18:22,여객,지연,,
대한항공,KE898,PVG(푸동),16:45,17:14,17:05,여객,지연,,
대한항공,KE870,DLC(대련),16:55,17:20,17:11,여객,지연,,
아시아나항공,OZ702,MNL(마닐라),16:55,17:21,17:15,여객,지연,,
에미레이트항공,EK322,DXB(두바이),17:00,16:56,17:24,여객,지연,"ATFM(관제, 인접국가 수용능력 저하)",
대한항공,KE036,ATL(애틀랜타),17:05,17:19,17:09,여객,지연,,
캐나다항공,AC061,YYZ(토론토),17:30,18:47,18:41,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ722,HKG(홍콩),17:30,17:49,17:42,여객,지연,ATFM(항공로 공표 수용능력 저하),
터키항공,TK90,IST(이스탄불),17:40,22:01,21:55,여객,지연,항공기 문제로 돌아옴(RETURN),
아시아나항공,OZ271,SEA(시애틀),17:45,19:16,19:10,여객,지연,,
대한항공,KE402,SYD(시드니),17:45,18:01,17:52,여객,지연,항공기 청소,
티웨이항공,TW126,DAD(다낭),18:05,18:34,18:27,여객,지연,,
아틀라스화물항공,5Y8865,ORD(시카고),18:45,21:02,20:54,화물,지연,항공기 연결(도착지연),
대한항공,KE8232,ORD(시카고),19:00,21:08,21:01,화물,지연,정비 사유 접속 지연,
하와이안 항공,HA459,HNL(호놀룰루),19:00,19:38,19:31,여객,지연,기타(지연코드 외),
아시아나항공,OZ602,SYD(시드니),19:05,19:38,19:30,여객,지연,[기상]항공로 또는 대체공항,
대한항공,KE8552,NRT(도쿄/나리타),19:10,19:31,19:25,화물,지연,,
진에어,LJ266,FUK(후쿠오카),19:40,20:47,20:42,여객,지연,"공항, 관제 사유 접속 지연",
제주항공,7C1281,FSZ(시즈오카),20:10,20:36,20:29,여객,지연,,
젯스타 에어웨이즈,JQ47,SYD(시드니),20:15,20:34,20:27,여객,지연,"탑승(승객 불일치, 승객 수속오류, 수속 완료된 승객 소재불명)",
대한항공,KE9314,HKG(홍콩),20:15,20:38,20:24,화물,지연,,
폴라에어카고,PO916,CVG(신시내티),20:25,21:18,21:11,화물,지연,항공기 연결(도착지연),
중국남방항공,CZ671,SHE(심양),20:30,21:07,20:59,여객,지연,,
중국동방항공,MU5051,PVG(푸동),20:45,21:23,21:16,여객,지연,항공기 연결(도착지연),
제주항공,7C2902,DAD(다낭),20:50,21:31,21:24,여객,지연,,
진에어,LJ268,FUK(후쿠오카),20:55,21:36,21:26,여객,지연,"공항, 관제 사유 접속 지연",
진에어,LJ240,KIX(간사이),21:00,21:16,21:06,여객,지연,"공항, 관제 사유 접속 지연",
에미레이트항공,EK324,DXB(두바이),21:05,21:29,21:22,여객,지연,"ATFM(관제, 인접국가 수용능력 저하)",
대한항공,KE552,NRT(도쿄/나리타),21:05,21:23,21:18,화물,지연,,
아시아나항공,OZ283,SFO(샌프란시스코),21:10,23:54,23:48,화물,지연,"공항, 관제 사유 접속 지연",
이스타항공,ZE604,NRT(도쿄/나리타),21:15,21:40,21:33,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ874,DAD(다낭),21:45,22:05,22:00,여객,지연,항공기 연결(도착지연),
제주항공,7C1107,NRT(도쿄/나리타),22:00,22:19,22:13,여객,지연,,
대한항공,KE458,DAD(다낭),22:15,00:04,23:54,여객,지연,정비 사유 접속 지연,
말레이시아항공,MH038,KUL(쿠알라룸푸르),22:30,23:10,23:05,여객,지연,"비행계획(제출, 수정, 문서 지연)",
대한항공,KE654,BKK(수안나폼(방콕)),22:40,23:09,23:01,여객,지연,,
비엣젯항공,VJ838,CXR(깜라인(나트랑)),22:45,23:13,23:07,여객,지연,항공기 연결(도착지연),
