항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
스쿠트타이거,TR896,SIN(싱가포르),00:25,00:55,00:43,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ974,PQC(푸꾸옥),00:30,01:54,01:42,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ838,CXR(깜라인(나트랑)),00:50,01:42,01:32,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4818,ANC(앵커리지),01:15,03:06,02:47,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:20,02:34,02:24,여객,지연,항공기 연결(도착지연),NaN
카고룩스 이탈리아,C87117,MXP(밀라노),02:10,12:09,11:57,화물,지연,항공기 연결(도착지연),NaN
에어서울,RS592,HAN(노이바이(하노이)),02:10,03:06,02:54,NaN,지연,NaN,NaN
티웨이항공,TW102F,TNA(지난),02:35,03:43,03:32,NaN,지연,NaN,NaN
아틀라스화물항공,5Y9811,JFK(뉴욕),04:15,06:02,05:57,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE624,MNL(마닐라),04:20,04:41,04:33,여객,지연,NaN,NaN
이스타항공,ZE854,CGO(정저우),04:45,05:09,04:58,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ398,SIN(싱가포르),05:15,07:55,07:46,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:25,06:18,06:08,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE872,PVG(푸동),05:30,05:52,05:44,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
이스타항공,ZE582,PQC(푸꾸옥),05:30,05:58,05:50,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:35,06:32,06:21,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE616,CEB(세부),05:35,06:14,06:06,여객,지연,NaN,NaN
진에어,LJ002,BKK(수안나폼(방콕)),05:40,06:19,06:14,여객,지연,NaN,NaN
델타항공,DL27,ATL(애틀랜타),05:45,07:06,06:54,여객,지연,기타 시스템,NaN
대한항공,KE644,SIN(싱가포르),05:45,11:32,11:22,여객,지연,영업 사유 접속 지연,NaN
아틀라스화물항공,5Y8545,ORD(시카고),05:50,16:36,16:29,화물,지연,항공기 연결(도착지연),NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:31,06:21,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:45,06:35,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE498,DEL(델리),06:00,06:43,06:37,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
실크웨이웨스트항공,7L128,GYD(헤이다르 알리예프),06:00,09:18,08:59,화물,지연,항공기 연결(도착지연),NaN
아에로멕시코,AM090,MEX(멕시코시티),06:00,19:17,19:10,여객,지연,[기상]기타 기상 악화,NaN
아틀라스화물항공,5Y8677,UAM(앤더슨비행장),06:10,16:20,16:15,NaN,지연,항공기 연결(도착지연),NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:20,07:05,06:56,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ044,TAG(팡라로),06:25,07:18,07:10,여객,지연,NaN,NaN
베트남항공,VN408,SGN(호찌민),06:30,07:43,07:31,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,07:40,07:32,여객,지연,NaN,NaN
대한항공,KE476,SGN(호찌민),06:35,07:37,07:28,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ702,HKG(홍콩),06:35,07:53,07:41,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE652,BKK(수안나폼(방콕)),06:40,06:54,06:42,여객,지연,NaN,NaN
진에어,LJ038,CRK(클라크 국제공항),06:40,06:57,06:46,여객,지연,NaN,NaN
제주항공,7C3218,SPN(사이판),06:45,07:35,07:27,여객,지연,NaN,NaN
대한항공,KE690,PNH(프놈펜),06:55,07:12,07:07,여객,지연,NaN,NaN
아시아나항공,OZ742,BKK(수안나폼(방콕)),06:55,07:38,07:23,여객,지연,NaN,NaN
에어프레미아,YP5672,DAC(다카),06:55,07:21,07:12,여객,지연,정비 사유 접속 지연,NaN
대한항공,KE232,ORD(시카고),07:00,08:01,07:49,화물,지연,NaN,NaN
아시아나항공,OZ710,CEB(세부),07:10,07:29,07:19,여객,지연,[기상]항공로 또는 대체공항,NaN
제주항공,7C5304,DPS(덴파사(응우라 라이)),07:10,08:18,08:09,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:15,07:33,07:19,여객,지연,NaN,NaN
베트남항공,VN430,DAD(다낭),07:25,08:05,07:53,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
이스타항공,ZE594,DAD(다낭),07:25,07:52,07:44,여객,지연,항공기 연결(도착지연),NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:25,08:03,07:55,여객,지연,NaN,NaN
싱가폴항공,SQ608,SIN(싱가포르),07:25,07:46,07:35,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ740,PNH(프놈펜),07:30,08:44,08:30,여객,지연,NaN,NaN
제주항공,7C4206,CNX(치앙마이),07:30,07:48,07:38,여객,지연,NaN,NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:35,08:06,08:00,여객,지연,NaN,NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:35,08:15,08:05,여객,지연,NaN,NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:40,08:21,08:10,여객,지연,"공항, 관제 사유 접속 지연",NaN
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:40,08:30,08:18,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ762,CGK(자카르타(수카르노 하타) 국제 공항),07:40,08:00,07:50,여객,지연,[기상]항공로 또는 대체공항,NaN
대한항공,KE634,DPS(덴파사(응우라 라이)),07:45,08:44,08:36,여객,지연,NaN,NaN
아시아나항공,OZ578,ALA(알마티),07:50,08:42,08:33,여객,지연,NaN,NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),08:00,08:36,08:27,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),08:00,08:30,08:20,여객,지연,"공항, 관제 사유 접속 지연",NaN
제주항공,7C4304,VTE(비엔티안),08:05,08:34,08:23,여객,지연,NaN,NaN
티웨이항공,TW128,DAD(다낭),08:05,09:27,09:17,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
진에어,LJ082,DAD(다낭),08:15,09:08,08:57,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,09:00,08:48,여객,지연,NaN,NaN
제주항공,7C2904,DAD(다낭),08:25,09:46,09:36,여객,지연,NaN,NaN
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,09:23,09:13,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW122,SGN(호찌민),08:30,09:17,09:06,여객,지연,NaN,NaN
대한항공,KE654,BKK(수안나폼(방콕)),08:30,08:56,08:44,여객,지연,NaN,NaN
대한항공,KE214,LAX(로스앤젤레스),08:35,22:22,22:05,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C5302,BTH(바탐),08:35,09:21,09:08,여객,지연,NaN,NaN
에티오피안항공,ET3640,OSL(오슬로),08:40,12:08,11:59,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE646,SIN(싱가포르),08:50,10:05,09:53,여객,지연,NaN,NaN
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:55,09:44,여객,지연,NaN,NaN
터키항공,TK20,IST(이스탄불),09:05,10:18,10:03,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2312,DLI(달랏),09:05,09:21,09:10,여객,지연,NaN,NaN
아틀라스화물항공,5Y8187,ORD(시카고),09:05,09:19,09:01,화물,지연,NaN,NaN
가루다인도네시아,GA870,DPS(덴파사(응우라 라이)),09:15,09:59,09:48,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:15,09:41,09:26,여객,지연,NaN,NaN
아시아나항공,OZ754,SIN(싱가포르),09:20,10:46,10:34,여객,지연,NaN,NaN
에어부산,BX788,CXR(깜라인(나트랑)),09:30,09:52,09:40,여객,지연,NaN,NaN
대한항공,KE258,JFK(뉴욕),09:35,11:04,10:45,화물,지연,NaN,NaN
피치항공,MM701,KIX(간사이),09:45,10:07,09:51,여객,지연,항공기 연결(도착지연),NaN
중국센트럴항공,I98809,YNT(연대),09:45,10:03,09:46,화물,지연,NaN,NaN
티웨이항공,TW172,SIN(싱가포르),09:50,10:37,10:27,여객,지연,NaN,NaN
비엣젯항공,VJ862,SGN(호찌민),09:50,10:30,10:21,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2206,BKK(수안나폼(방콕)),09:55,10:24,10:12,여객,지연,NaN,NaN
아틀라스화물항공,5Y5579,IND(인디애나폴리스),10:05,11:02,10:43,화물,지연,항공기 연결(도착지연),NaN
원통화물항공,YG9021,NGB(닝보),10:55,11:20,11:09,화물,지연,항공기 문제로 돌아옴(RETURN),NaN
아시아나항공,OZ115,KIX(간사이),11:00,11:17,11:05,여객,지연,NaN,NaN
롱하오 항공,GI4203,WEH(위해),11:25,12:00,11:50,화물,지연,기타(접속 관련),NaN
칼리타항공,K4509,HKG(홍콩),11:45,14:33,14:26,NaN,지연,항공기 연결(도착지연),NaN
중국동방항공,MU5041,PVG(푸동),11:55,12:17,12:07,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대한항공,KE896,PVG(푸동),12:00,12:34,12:23,여객,지연,승무원 교체(운항 또는 승무원 전체),NaN
아틀라스화물항공,5Y8470,ORD(시카고),12:00,15:35,15:18,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE788,FUK(후쿠오카),12:00,12:18,12:09,여객,지연,NaN,NaN
에어서울,RS728,FUK(후쿠오카),12:05,12:50,12:42,여객,지연,NaN,NaN
진에어,LJ694F,GMP(김포),12:20,12:23,:,NaN,취소,기타(접속 관련),NaN
에어재팬,NQ021,NRT(도쿄/나리타),12:30,12:51,12:34,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ346,NGO(나고야),12:40,13:35,13:24,여객,지연,NaN,NaN
대한항공,KE846,TAO(청도),13:25,13:39,13:30,여객,지연,NaN,NaN
이스타항공,ZE642,FUK(후쿠오카),13:30,13:46,13:31,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
페덱스화물항공,FX5235,MEM(멤피스),13:35,14:03,13:28,화물,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE756,OKA(오키나와),13:45,14:22,14:14,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ328,TSN(천진),13:45,14:03,13:49,여객,지연,NaN,NaN
심천항공,ZH633,SZX(선전(심천)),13:55,14:29,14:19,여객,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y8936,ORD(시카고),14:05,14:41,14:22,화물,지연,항공기 연결(도착지연),NaN
진에어,LJ358,SHI(시모지시마),14:10,14:40,14:30,여객,지연,NaN,NaN
대한항공,KE894,PVG(푸동),14:25,15:00,14:52,여객,지연,NaN,NaN
이스타항공,ZE602,NRT(도쿄/나리타),14:30,15:48,14:39,여객,지연,항공기 연결(도착지연),NaN
롱하오 항공,GI4217,WEH(위해),14:55,16:55,16:48,화물,지연,기타(접속 관련),NaN
티웨이항공,TW212,NRT(도쿄/나리타),14:55,15:15,15:07,여객,지연,NaN,NaN
대한항공,KE260,ORD(시카고),14:55,15:14,15:04,화물,지연,NaN,NaN
대한항공,KE946,FRA(프랑크푸르트),15:05,15:31,15:23,여객,지연,NaN,NaN
대한항공,KE792,FUK(후쿠오카),15:05,15:24,15:15,여객,지연,NaN,NaN
에어로케이항공(주),RF325,NRT(도쿄/나리타),15:05,15:47,15:38,여객,지연,"공항, 관제 사유 접속 지연",NaN
에어인천,KJ232,YNT(연대),15:15,15:32,15:27,화물,지연,"출입국, 세관, 검역(CIQ)",NaN
아시아나항공,OZ171,OKA(오키나와),15:20,15:51,15:31,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE132,CGO(정저우),15:30,16:24,16:13,여객,지연,NaN,NaN
이스타항공,ZE608,NRT(도쿄/나리타),15:30,16:03,15:51,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대한항공,KE388,BKK(수안나폼(방콕)),15:40,15:58,15:49,화물,지연,파업(관제 제외),NaN
심천항공,ZH631,SZX(선전(심천)),15:40,16:05,15:56,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ342,OKA(오키나와),15:50,16:10,16:03,여객,지연,NaN,NaN
대한항공,KE742,NGO(나고야),15:50,16:30,16:22,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE728,KIX(간사이),15:55,16:41,16:33,여객,지연,NaN,NaN
아시아나항공,OZ101,NRT(도쿄/나리타),15:55,16:30,16:20,여객,지연,NaN,NaN
아시아나항공,OZ173,CTS(삿포로),16:00,16:30,16:11,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE510,AMS(암스테르담),16:20,16:34,16:24,화물,지연,파업(관제 제외),NaN
진에어,LJ206,NRT(도쿄/나리타),16:25,17:07,17:02,여객,지연,NaN,NaN
베트남항공,VN402,SGN(호찌민),16:25,16:48,16:37,여객,지연,NaN,NaN
대한항공,KE092,BOS(보스턴),16:30,17:19,17:14,여객,지연,NaN,NaN
아시아나항공,OZ133,FUK(후쿠오카),16:30,16:51,16:39,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE704,NRT(도쿄/나리타),16:40,18:00,17:48,여객,지연,NaN,NaN
아시아나항공,OZ702,MNL(마닐라),16:40,17:12,17:01,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C1104,NRT(도쿄/나리타),16:45,17:06,16:59,여객,지연,NaN,NaN
에미레이트항공,EK322,DXB(두바이),16:50,16:51,17:14,여객,지연,위탁수화물처리(분류 등),NaN
대한항공,KE926,AMS(암스테르담),16:50,17:15,17:08,여객,지연,NaN,NaN
샤먼항공,MF877,FOC(푸저우(복주)),16:55,17:15,17:04,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아시아나항공,OZ712,TPE(타이완 타오위안 국제 공항),17:00,17:30,17:11,여객,지연,[기상]항공로 또는 대체공항,NaN
제주항공,7C2602,TPE(타이완 타오위안 국제 공항),17:00,17:26,17:16,여객,지연,NaN,NaN
아시아나항공,OZ221,JFK(뉴욕),17:00,18:39,18:29,여객,지연,NaN,NaN
아시아나항공,OZ348,XIY(시안),17:10,17:33,17:21,여객,지연,NaN,NaN
대한항공,KE766,CTS(삿포로),17:15,18:01,17:52,여객,지연,NaN,NaN
에어로로직,3S580,LEJ(라이프치히),17:25,17:44,17:36,화물,지연,NaN,NaN
아시아나항공,OZ201,LAX(로스앤젤레스),17:30,17:51,17:38,여객,지연,NaN,NaN
에어아시아 엑스,D7506,KUL(쿠알라룸푸르),17:30,18:03,17:51,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE844,TAO(청도),17:35,18:13,18:03,여객,지연,"운항통제(항로변경, 회항, 항공기 교체)",NaN
티웨이항공,TW284,KIX(간사이),17:35,17:58,17:49,여객,지연,NaN,NaN
대한항공,KE082,JFK(뉴욕),17:45,20:20,20:13,여객,지연,영업 사유 접속 지연,NaN
에어서울,RS714,KIX(간사이),17:55,18:25,18:17,여객,지연,NaN,NaN
아시아나항공,OZ340,HRB(하얼빈),18:10,18:20,18:11,여객,지연,NaN,NaN
진에어,LJ360,TAK(다카마쓰),18:20,19:29,19:24,여객,지연,NaN,NaN
터키항공,TK90,IST(이스탄불),18:20,21:43,21:33,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE442,HAN(노이바이(하노이)),18:25,23:27,23:19,여객,지연,정비 사유 접속 지연,NaN
대한항공,KE8208,LAX(로스앤젤레스),18:30,21:35,21:24,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8133,ORD(시카고),18:35,18:54,18:47,화물,지연,항공기 연결(도착지연),NaN
에바항공,BR160,TPE(타이완 타오위안 국제 공항),18:45,19:36,19:25,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ602,SYD(시드니),19:00,19:25,19:15,여객,지연,NaN,NaN
티웨이항공,TW140,KLO(칼리보),19:05,21:16,21:05,여객,지연,NaN,NaN
티웨이항공,TW140,KLO(칼리보),19:05,21:16,21:05,여객,지연,NaN,NaN
아시아나항공,OZ732,SGN(호찌민),19:20,19:58,19:44,여객,지연,NaN,NaN
비엣젯항공,VJ860,SGN(호찌민),19:25,20:22,20:10,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ2913,ORD(시카고),19:40,21:24,21:13,화물,지연,기타(접속 관련),NaN
유피에스화물항공,5X173,ANC(앵커리지),19:45,20:41,20:30,화물,지연,NaN,NaN
이스타항공,ZE614,KIX(간사이),19:50,20:30,20:21,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ360,HGH(항저우),20:05,20:37,20:27,여객,지연,NaN,NaN
진에어,LJ914,GUM(괌),20:05,20:30,20:19,여객,지연,NaN,NaN
에어부산,BX187,CTS(삿포로),20:10,20:25,20:17,여객,지연,NaN,NaN
젯스타 에어웨이즈,JQ47,SYD(시드니),20:15,20:55,20:47,여객,지연,항공기 정비(계획되지 않은 정비),NaN
콴타스항공,QF87,SYD(시드니),20:25,20:54,20:44,여객,지연,항공사 사유의 가용주기장 부족(조기도착 포함),NaN
아시아나항공,OZ123,NGO(나고야),20:30,20:47,20:37,여객,지연,NaN,NaN
진에어,LJ348,NGO(나고야),20:45,21:47,21:36,여객,지연,NaN,NaN
에어부산,BX175,KIX(간사이),20:45,21:26,21:15,여객,지연,NaN,NaN
제주항공,7C1604,FSZ(시즈오카),21:15,21:29,21:18,여객,지연,NaN,NaN
티웨이항공,TW502,SYD(시드니),21:15,22:05,21:53,여객,지연,NaN,NaN
대한항공,KE470,SGN(호찌민),21:15,21:31,21:23,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE624,CTS(삿포로),21:25,21:54,21:43,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ874,DAD(다낭),21:30,22:07,21:55,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE604,NRT(도쿄/나리타),21:35,22:12,22:01,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
진에어,LJ208,NRT(도쿄/나리타),21:40,22:07,21:57,여객,지연,NaN,NaN
중국남방항공,CZ339,CAN(광저우),21:50,22:02,21:51,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
티웨이항공,TW216,NRT(도쿄/나리타),21:50,22:13,22:03,여객,지연,NaN,NaN
대한항공,KE190,RMQ(타이중),21:55,22:19,22:11,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ135,FUK(후쿠오카),22:00,22:28,22:14,여객,지연,[기상]항공로 또는 대체공항,NaN
칼리타항공,K4624,LAX(로스앤젤레스),23:00,23:38,23:29,화물,지연,항공기 연결(도착지연),NaN
티웨이항공,TW9140,TPE(타이완 타오위안 국제 공항),23:40,21:20,:,여객,취소,기타(지연코드 외),NaN
