항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
대한항공,KE552D,NRT(도쿄/나리타),00:05,00:34,00:17,화물,지연,NaN,NaN
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,00:24,00:14,여객,지연,항공기 연결(도착지연),NaN
필리핀항공,PR5468,MNL(마닐라),00:25,01:05,00:55,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4937,HFE(허페이),00:30,03:20,03:15,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8192,DFW(댈러스),00:35,01:31,01:24,화물,지연,항공기 연결(도착지연),NaN
말레이시아항공,MH034,KUL(쿠알라룸푸르),00:40,01:28,01:18,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE854,PEK(베이징),00:45,01:19,01:11,여객,지연,"공항, 관제 사유 접속 지연",NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,01:57,01:57,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4614,CVG(신시내티),01:30,06:02,05:54,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE082D,JFK(뉴욕),01:50,02:19,02:09,여객,지연,정비 사유 접속 지연,NaN
아틀라스화물항공,5Y8256,ORD(시카고),03:20,04:07,03:56,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:20,05:50,05:38,여객,지연,NaN,NaN
카고룩스 이탈리아,C87736,MXP(밀라노),04:20,04:51,04:41,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE086,JFK(뉴욕),04:45,05:43,05:38,여객,지연,NaN,NaN
유피에스화물항공,5X99,SDF(루이즈빌),04:50,05:28,05:17,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
에어프레미아,YP132,EWR(뉴어크 리버티 국제공항),04:55,06:12,06:02,여객,지연,보안검색(의무),NaN
비엣젯항공,VJ880,DAD(다낭),05:00,05:54,05:43,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ842,HET(후허하오터),05:00,05:41,05:30,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE658,BKK(수안나폼(방콕)),05:05,05:43,05:35,여객,지연,NaN,NaN
진에어,LJ010,CNX(치앙마이),05:20,09:18,09:06,여객,지연,정비 사유 접속 지연,NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:34,06:34,여객,지연,항공기 연결(도착지연),NaN
카고룩스항공,CV7226,LUX(룩셈부르크 핀델 공항),05:55,11:06,10:56,화물,지연,항공기 연결(도착지연),NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:00,06:47,06:37,여객,지연,[기상]출발공항 지상조업(악기상),NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:23,06:23,여객,지연,항공기 연결(도착지연),NaN
에어부산,BX748,BKK(수안나폼(방콕)),06:05,06:51,06:40,여객,지연,NaN,NaN
비엣젯항공,VJ926,HPH(카트비),06:15,06:43,06:43,여객,지연,항공기 연결(도착지연),NaN
에어프레미아,YP602,BKK(수안나폼(방콕)),06:25,07:00,06:50,여객,지연,[기상]출발공항 지상조업(악기상),NaN
진에어,LJ038,CRK(클라크 국제공항),06:30,06:54,06:47,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ702,HKG(홍콩),06:30,06:56,06:45,여객,지연,"공항, 관제 사유 접속 지연",NaN
