항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아시아나항공,OZ988,PVG(푸동),00:00,00:42,00:33,화물,지연,NaN,NaN.1
마스에어,M73926,CGO(정저우),00:40,01:11,01:02,,지연,항공기 연결(도착지연),
대한항공,KE8242,DFW(댈러스),00:45,02:50,02:41,화물,지연,,
카타르항공,QR8982,DOH(도하),00:45,01:02,00:53,화물,지연,항공기 연결(도착지연),
대한항공,KE770,CTS(삿포로),00:55,01:18,01:09,여객,지연,[기상]출발공항 제방빙(항공기),
내셔널 항공,N8846,DYU(두샨베),01:15,01:35,01:35,,지연,항공기 연결(도착지연),
필리핀에어아시아,Z2888,MNL(마닐라),01:20,01:48,01:39,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8105,ORD(시카고),02:05,02:30,02:22,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8903,ORD(시카고),02:10,03:38,03:30,화물,지연,항공기 연결(도착지연),
대한항공,KE766D,CTS(삿포로),03:55,04:50,04:42,여객,지연,[기상]출발공항 제방빙(항공기),
카고룩스 이탈리아,C87112,MXP(밀라노),04:40,05:15,05:03,화물,지연,항공기 연결(도착지연),
대한항공,KE488,PQC(푸꾸옥),04:50,05:39,05:34,여객,지연,"공항, 관제 사유 접속 지연",
티웨이항공,TW132,VTE(비엔티안),05:00,07:03,06:53,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ880,DAD(다낭),05:05,05:54,05:44,여객,지연,항공기 연결(도착지연),
에어프레미아,YP132,EWR(뉴어크 리버티 국제공항),05:30,05:58,05:49,여객,지연,[기상]출발공항 제방빙(항공기),
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,08:19,08:09,여객,지연,[기상]목적공항 시정악화,
비엣젯항공,VJ878,DAD(다낭),06:00,06:52,06:43,여객,지연,항공기 연결(도착지연),
티웨이항공,TW604,FRU(마나스 국제공항),06:00,07:23,07:11,여객,지연,,
티웨이항공,TW308,SPN(사이판),06:10,06:59,06:51,여객,지연,,
티웨이항공,TW170,BKI(코타키나발루),06:10,07:15,07:07,여객,지연,,
대한항공,KE086,JFK(뉴욕),06:25,07:58,07:48,여객,지연,,
진에어,LJ030,CRK(클라크 국제공항),06:25,06:54,06:49,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
티웨이항공,TW118,HKG(홍콩),06:40,07:20,07:09,여객,지연,,
아시아나항공,OZ6043,MEL(멜버른),06:40,07:29,07:18,여객,지연,,
제주항공,7C4304,VTE(비엔티안),06:45,07:10,06:58,여객,지연,,
이스타항공,ZE594,DAD(다낭),07:10,07:43,07:33,여객,지연,ATFM(항공로 공표 수용능력 저하),
중국센트럴항공,I99821,WEH(위해),07:15,10:39,10:39,화물,지연,화물 연결,
페덱스화물항공,FX5926,MEM(멤피스),07:20,07:52,07:42,화물,지연,"출입국, 세관, 검역(CIQ)",
아시아나항공,OZ740,PNH(프놈펜),07:30,07:50,07:40,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:02,07:54,여객,지연,ATFM(항공로 공표 수용능력 저하),
아메리제트,M61010,GSP(그린빌 스파르탄버그),07:40,08:32,08:24,화물,지연,항공기 연결(도착지연),
대한항공,KE8252,JFK(뉴욕),07:40,10:27,10:09,화물,지연,,
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:40,08:01,07:50,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ578,ALA(알마티),07:45,08:07,07:55,여객,지연,[기상]항공로 또는 대체공항,
티웨이항공,TW176,CEB(세부),07:50,08:50,08:39,여객,지연,,
아틀라스화물항공,5Y515,BNA(내슈빌),08:00,13:11,13:04,화물,지연,항공기 연결(도착지연),
진에어,LJ070,DAD(다낭),08:05,08:28,08:16,여객,지연,ATFM(항공로 공표 수용능력 저하),
칼리타항공,K4961,NGB(닝보),08:15,11:49,11:41,,지연,항공기 연결(도착지연),
티웨이항공,TW128,DAD(다낭),08:20,08:42,08:31,여객,지연,,
제주항공,7C2904,DAD(다낭),08:25,11:25,11:17,여객,지연,"공항, 관제 사유 접속 지연",
대한항공,KE336,PVG(푸동),08:35,14:00,13:51,화물,지연,,
대한항공,KE320,CAN(광저우),08:45,14:18,14:07,화물,지연,,
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:38,09:28,여객,지연,,
에어부산,BX788,CXR(깜라인(나트랑)),09:30,09:56,09:45,여객,지연,기타(항공기 정비 관련),
프랑스항공,AF264,CDG(파리),09:40,10:16,10:06,여객,지연,보안검색(의무),
에어아스타나항공,KC909,ALA(알마티),09:55,10:47,10:37,여객,지연,,
제주항공,7C2206,BKK(수안나폼(방콕)),10:00,10:22,10:12,여객,지연,,
중국센트럴항공,I98809,YNT(연대),10:05,11:36,11:36,화물,지연,[기상]출발공항 제방빙(항공기),
에어인천,KJ311,NRT(도쿄/나리타),10:25,10:52,10:30,화물,지연,항공기 연결(도착지연),
원통화물항공,YG9021,NGB(닝보),10:25,11:07,10:57,화물,지연,항공기 연결(도착지연),
페덱스화물항공,FX5434,MEM(멤피스),10:30,11:32,11:22,화물,지연,화물 연결,
대한항공,KE952,DXB(두바이),10:30,11:00,10:49,여객,지연,,
독일항공,LH712,FRA(프랑크푸르트),10:40,11:34,11:22,여객,지연,항공기 연결(도착지연),
중국동방항공,MU549,YNT(연대),10:55,11:14,11:04,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
에티오피안항공,ET3640,OSL(오슬로),11:00,12:49,12:40,화물,지연,항공기 연결(도착지연),
대한항공,KE1414,PUS(김해),11:35,12:14,12:06,여객,지연,,
유피에스화물항공,5X64,ANC(앵커리지),11:45,12:53,12:31,화물,지연,[기상]출발공항 제방빙(항공기),
티웨이항공,TW3002,GMP(김포),11:50,15:38,15:27,,지연,,
중국동방항공,MU5041,PVG(푸동),11:55,12:10,11:59,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
폴라에어카고,PO977,CVG(신시내티),12:05,13:18,13:11,화물,지연,,
핀란드항공,AY41,HEL(헬싱키),12:20,13:18,13:06,여객,지연,화물 연결,
티웨이항공,TW276,KMJ(구마모토),12:25,13:28,13:21,여객,지연,,
