항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
티웨이항공,TW3004,TAE(대구),00:00,00:24,00:13,NaN,지연,NaN,NaN
중국남방항공,CZ671,SHE(심양),00:00,00:20,00:08,여객,지연,[기상]목적공항 눈,NaN
티웨이항공,TW9730,CJU(제주),00:05,00:59,00:49,여객,지연,NaN,NaN
제주항공,7C3212,SPN(사이판),00:05,00:29,00:18,여객,지연,NaN,NaN
대한항공,KE820,CSX(창사(장사)),00:05,00:10,00:01,여객,지연,기상 사유 접속 지연,NaN
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,03:14,00:05,여객,지연,"공항시설(주기장 부족, 혼잡 등)",NaN
중국남방항공,CZ369,PVG(푸동),00:10,00:28,00:16,여객,지연,[기상]목적공항 눈,NaN
제주항공,7C1108,NRT(도쿄/나리타),00:20,00:20,00:09,여객,지연,NaN,NaN
아틀라스화물항공,5Y8938,ORD(시카고),00:20,00:44,00:27,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9244,ORD(시카고),00:25,02:47,02:37,화물,지연,항공기 연결(도착지연),NaN
중국남방항공,CZ315,PKX(베이징 다싱 국제공항),00:30,00:34,00:23,여객,지연,[기상]목적공항 눈,NaN
중국국제항공,CA709,PEK(베이징),00:30,00:48,00:38,여객,지연,"공항, 관제 사유 접속 지연",NaN
비엣젯항공,VJ974,PQC(푸꾸옥),00:30,03:56,00:31,여객,지연,"공항시설(주기장 부족, 혼잡 등)",NaN
진에어,LJ208,NRT(도쿄/나리타),00:33,00:43,00:33,여객,지연,NaN,NaN
티웨이항공,TW284,KIX(간사이),00:35,00:48,00:37,여객,지연,NaN,NaN
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,01:23,01:16,NaN,지연,항공기 연결(도착지연),NaN
대한항공,KE860,PEK(베이징),00:40,00:35,00:25,여객,지연,기상 사유 접속 지연,NaN
칼리타항공,K4614,CVG(신시내티),00:40,02:20,02:11,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9284,DNA(카데나),00:45,00:52,00:45,NaN,지연,항공기 연결(도착지연),NaN
제주항공,7C1802,OKA(오키나와),00:45,00:55,00:41,여객,지연,NaN,NaN
진에어,LJ348,NGO(나고야),00:50,01:03,00:52,여객,지연,NaN,NaN
비엣젯항공,VJ838,CXR(깜라인(나트랑)),00:50,05:20,02:19,여객,지연,"공항시설(주기장 부족, 혼잡 등)",NaN
제주항공,7C1204,NGO(나고야),01:00,01:28,01:20,여객,지연,NaN,NaN
아시아나항공,OZ113,KIX(간사이),01:00,01:05,00:56,여객,지연,NaN,NaN
중국국제항공,CA125,PEK(베이징),01:00,16:08,00:20,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
진에어,LJ238,KIX(간사이),01:05,01:13,01:07,여객,지연,NaN,NaN
대한항공,KE726,KIX(간사이),01:10,01:35,01:26,여객,지연,NaN,NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:20,03:05,01:12,여객,지연,"공항시설(주기장 부족, 혼잡 등)",NaN
제주항공,7C3102,GUM(괌),01:30,01:35,01:22,여객,지연,NaN,NaN
폴라에어카고,PO916,CVG(신시내티),01:30,04:31,04:24,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C1376,KIX(간사이),01:45,02:00,01:52,여객,지연,NaN,NaN
진에어,LJ236D,KIX(간사이),02:00,10:04,09:54,여객,지연,NaN,NaN
아시아나항공,OZ360,HGH(항저우),02:00,02:34,02:25,여객,지연,[기상]출발공항 제방빙(항공기),NaN
칼리타항공,K4612,CVG(신시내티),02:30,03:33,03:23,화물,지연,항공기 연결(도착지연),NaN
에어서울,RS714,KIX(간사이),02:45,02:10,02:33,여객,지연,기상 사유 접속 지연,NaN
제주항공,7C2902,DAD(다낭),03:30,03:15,03:07,여객,지연,NaN,NaN
대한항공,KE422,GUM(괌),03:30,03:28,03:19,여객,지연,기상 사유 접속 지연,NaN
대한항공,KE164,DYG(장가계),03:40,03:08,:,여객,취소,[기상]목적공항 눈,NaN
제주항공,7C2602,TPE(타이완 타오위안 국제 공항),03:45,04:50,04:40,여객,지연,NaN,NaN
에어서울,RS814,DYG(장가계),03:50,15:29,15:17,여객,지연,기상 사유 접속 지연,NaN
유피에스화물항공,5X33,SDF(루이즈빌),03:55,04:50,04:38,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,05:00,03:39,여객,지연,"공항시설(주기장 부족, 혼잡 등)",NaN
에어인천,KJ234,YNT(연대),04:05,05:31,05:26,화물,지연,"공항, 관제 사유 접속 지연",NaN
에어인천,KJ222,TAO(청도),04:10,20:15,20:10,화물,지연,"공항, 관제 사유 접속 지연",NaN
제주항공,7C2306,MNL(마닐라),04:10,10:13,10:03,여객,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:20,06:07,:,여객,취소,[기상]목적공항 눈,NaN
베트남항공,VN440,CXR(깜라인(나트랑)),04:25,04:16,04:08,여객,지연,NaN,NaN
티웨이항공,TW286,KIX(간사이),04:25,05:02,04:53,여객,지연,NaN,NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,06:38,04:30,여객,지연,"공항시설(주기장 부족, 혼잡 등)",NaN
MFX,C67679,TAS(타슈켄트),04:30,05:32,05:24,화물,지연,항공기 연결(도착지연),NaN
