항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,01:30,01:22,여객,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO937,CVG(신시내티),00:05,01:06,00:59,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ974,PQC(푸꾸옥),00:30,01:17,01:09,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ838,CXR(깜라인(나트랑)),00:50,01:53,01:45,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4509,HKG(홍콩),01:15,01:35,01:25,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8810,JFK(뉴욕),01:25,02:05,01:57,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9460,RZE(제슈프 야시온카 국제공항),02:10,03:10,03:01,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9662,RZE(제슈프 야시온카 국제공항),02:40,06:26,06:16,NaN,지연,항공기 연결(도착지연),NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),03:00,20:00,20:00,NaN,지연,항공기 정비(계획되지 않은 정비),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,04:41,04:35,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ177,HND(하네다),04:10,04:28,04:22,여객,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:20,04:45,04:37,여객,지연,NaN,NaN
카고룩스 이탈리아,C87112,MXP(밀라노),04:40,05:14,05:07,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE658,BKK(수안나폼(방콕)),04:45,05:08,04:58,여객,지연,NaN,NaN
대한항공,KE178,HKG(홍콩),05:20,05:59,05:49,여객,지연,NaN,NaN
비엣젯항공,VJ864,SGN(호찌민),05:25,06:10,06:04,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:35,06:01,05:53,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE616,CEB(세부),05:35,06:18,06:10,여객,지연,NaN,NaN
진에어,LJ002,BKK(수안나폼(방콕)),05:40,06:25,06:20,여객,지연,"공항, 관제 사유 접속 지연",NaN
델타항공,DL27,ATL(애틀랜타),05:45,06:16,06:06,여객,지연,기타 시스템,NaN
대한항공,KE644,SIN(싱가포르),05:45,06:03,05:55,여객,지연,NaN,NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:49,06:42,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:19,06:11,여객,지연,항공기 연결(도착지연),NaN
