항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
칼리타항공,K4612,CVG(신시내티),00:20,02:32,02:16,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,01:39,01:27,여객,지연,항공기 연결(도착지연),
칼리타항공,K4250,CVG(신시내티),00:30,01:00,00:42,화물,지연,,
아시아나항공,OZ948,PVG(푸동),02:55,06:32,06:23,화물,지연,정비 사유 접속 지연,
대한항공,KE9232,ORD(시카고),03:15,03:51,03:33,화물,지연,기타(지연코드 외),
칼리타항공,K4969,NGB(닝보),03:35,04:47,04:35,,지연,항공기 연결(도착지연),
에어로로직,3S582,LEJ(라이프치히),04:25,05:21,05:13,화물,지연,항공기 연결(도착지연),
대한항공,KE720,HND(하네다),04:50,05:11,05:03,여객,지연,"조업장비(견인차량, 인원부족 등)",
대한항공,KE456,HAN(노이바이(하노이)),04:55,06:15,06:07,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
티웨이항공,TW132,VTE(비엔티안),05:00,05:38,05:28,여객,지연,,
대한항공,KE696,KTM(카트만두),05:25,05:49,05:41,여객,지연,항공기 연결(도착지연),
에어프레미아,YP132,EWR(뉴어크 리버티 국제공항),05:30,06:04,05:53,여객,지연,기상 사유 접속 지연,
대한항공,KE616,CEB(세부),05:35,06:21,06:11,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ756,DAD(다낭),05:40,06:29,06:17,여객,지연,,
델타항공,DL27,ATL(애틀랜타),05:45,06:38,06:30,여객,지연,항공기 정비(계획되지 않은 정비),
아시아나항공,OZ734,HAN(노이바이(하노이)),05:45,06:17,06:02,여객,지연,,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:48,06:38,여객,지연,,
제주항공,7C2108,HKG(홍콩),05:55,06:44,06:34,여객,지연,,
대한항공,KE498,DEL(델리),06:00,06:38,06:27,여객,지연,항공기 연결(도착지연),
대한항공,KE626,MNL(마닐라),06:00,06:29,06:19,여객,지연,,
비엣젯항공,VJ878,DAD(다낭),06:00,07:14,07:03,여객,지연,항공기 연결(도착지연),
대한항공,KE316,PVG(푸동),06:05,07:04,06:54,화물,지연,,
말린도항공,OD820,KUL(쿠알라룸푸르),06:05,06:54,06:45,여객,지연,항공기 연결(도착지연),
대한항공,KE476,SGN(호찌민),06:10,07:05,06:57,여객,지연,항공기 연결(도착지연),
티웨이항공,TW170,BKI(코타키나발루),06:10,06:36,06:28,여객,지연,,
제주항공,7C4206,CNX(치앙마이),06:20,06:42,06:31,여객,지연,,
대한항공,KE086,JFK(뉴욕),06:25,06:51,06:42,여객,지연,항공기 연결(도착지연),
대한항공,KE180,HKG(홍콩),06:35,06:56,06:44,여객,지연,,
대한항공,KE8232,ORD(시카고),06:35,08:39,08:22,화물,지연,,
제주항공,7C3105,GUM(괌),06:40,07:01,06:51,여객,지연,,
진에어,LJ722,MFM(마카오),06:40,07:04,06:59,여객,지연,"공항, 관제 사유 접속 지연",
티웨이항공,TW118,HKG(홍콩),06:40,08:00,07:49,여객,지연,,
에어인천,KJ252,CGO(정저우),06:50,07:19,07:08,화물,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ742,BKK(수안나폼(방콕)),06:55,07:14,07:04,여객,지연,,
아시아나항공,OZ736,SGN(호찌민),06:55,07:38,07:28,여객,지연,,
페덱스화물항공,FX5159,MEM(멤피스),07:00,08:10,08:00,화물,지연,승무원 교체(운항 또는 승무원 전체),
에어서울,RS512,DAD(다낭),07:05,07:21,07:12,여객,지연,,
아시아나항공,OZ710,CEB(세부),07:10,07:38,07:29,여객,지연,,
이스타항공,ZE594,DAD(다낭),07:10,09:09,08:58,여객,지연,항공기 연결(도착지연),
진에어,LJ006,HKT(푸껫),07:15,07:36,07:31,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
중국센트럴항공,I99821,WEH(위해),07:15,10:43,10:27,화물,지연,화물 연결,
대한항공,KE690,PNH(프놈펜),07:20,07:48,07:42,여객,지연,항공기 연결(도착지연),
에어서울,RS528,CXR(깜라인(나트랑)),07:25,08:18,08:07,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,09:51,09:41,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ740,PNH(프놈펜),07:30,09:05,08:54,여객,지연,,
진에어,LJ074,CXR(깜라인(나트랑)),07:35,07:56,07:46,여객,지연,"공항, 관제 사유 접속 지연",
대한항공,KE314,HKG(홍콩),07:40,15:15,15:05,화물,지연,,
아시아나항공,OZ798,MXP(밀라노),07:40,08:00,07:51,화물,지연,,
유피에스화물항공,5X196,ANC(앵커리지),07:50,08:15,08:06,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
제주항공,7C4604,CRK(클라크 국제공항),08:05,08:25,08:14,여객,지연,,
페덱스화물항공,FX5432,MEM(멤피스),08:15,09:29,09:10,화물,지연,[기상]출발공항 시정 악화(운고 포함),
아시아나항공,OZ574,TAS(타슈켄트),08:15,08:42,08:30,여객,지연,ATFM(항공로 공표 수용능력 저하),
에어부산,BX7145,TAG(팡라로),08:25,08:48,08:38,여객,지연,"승객편의, 홍보, VIP, 언론",
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,09:00,08:48,여객,지연,,
제주항공,7C2904,DAD(다낭),08:25,08:53,08:42,여객,지연,,
칼리타항공,K4290,CVG(신시내티),08:30,08:54,08:36,화물,지연,,
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,08:51,08:40,여객,지연,항공기 교체(기술적 결함),
티웨이항공,TW122,SGN(호찌민),08:30,09:48,09:37,여객,지연,,
제주항공,7C3403,SPN(사이판),08:35,09:15,09:03,여객,지연,,
대한항공,KE336,PVG(푸동),08:35,14:05,13:55,화물,지연,,
아틀라스화물항공,5Y9551,JFK(뉴욕),08:45,20:52,20:42,화물,지연,항공기 연결(도착지연),
대한항공,KE320,CAN(광저우),08:45,10:20,10:03,화물,지연,,
제주항공,7C4704,SGN(호찌민),09:20,10:06,09:54,여객,지연,,
대한항공,KE9320,CAN(광저우),09:25,12:17,11:59,화물,지연,,
프랑스항공,AF264,CDG(파리),09:40,11:01,10:51,여객,지연,급유 및 배유,
제주항공,7C2312,DLI(달랏),09:40,09:57,09:45,여객,지연,,
제주항공,7C4908,CXR(깜라인(나트랑)),09:45,10:42,10:30,여객,지연,,
티웨이항공,TW172,SIN(싱가포르),09:50,10:06,09:56,여객,지연,,
아시아나항공,OZ934,HAN(노이바이(하노이)),10:00,22:25,22:16,화물,지연,정비 사유 접속 지연,
제주항공,7C2206,BKK(수안나폼(방콕)),10:00,10:35,10:25,여객,지연,,
대한항공,KE362,HAN(노이바이(하노이)),10:10,10:31,10:13,화물,지연,,
원통화물항공,YG9051,WNZ(원저우),10:25,10:58,10:40,화물,지연,항공기 연결(도착지연),
원통화물항공,YG9021,NGB(닝보),10:25,11:13,10:54,화물,지연,항공기 연결(도착지연),
