항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8941,ORD(시카고),00:05,04:24,04:15,화물,지연,항공기 연결(도착지연),NaN
말레이시아항공,MH7214,KUL(쿠알라룸푸르),00:25,00:59,00:53,여객,지연,항공기 연결(도착지연),
에어로로직,3S580,LEJ(라이프치히),00:25,01:36,01:29,화물,지연,항공기 연결(도착지연),
카타르항공,QR8982,DOH(도하),00:35,00:55,00:45,화물,지연,항공기 연결(도착지연),
대한항공,KE854,PEK(베이징),00:45,01:12,01:04,여객,지연,항공기 연결(도착지연),
내셔널 항공,N8824,ORD(시카고),01:00,01:20,01:12,화물,지연,,
실크웨이웨스트항공,7L121,GYD(헤이다르 알리예프),01:00,14:12,14:02,화물,지연,항공기 연결(도착지연),
폴라에어카고,PO211,CVG(신시내티),01:10,01:30,01:23,화물,지연,,
에어인천,KJ2426,SZX(선전(심천)),01:15,02:02,01:55,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
폴라에어카고,PO325,CVG(신시내티),01:30,02:44,02:37,화물,지연,항공기 연결(도착지연),
대한항공,KE036D,ATL(애틀랜타),01:35,01:55,01:46,여객,지연,정비 사유 접속 지연,
칼리타항공,K4614,CVG(신시내티),02:20,02:59,02:50,화물,지연,,
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),
유피에스화물항공,5X33,SDF(루이즈빌),03:45,04:01,03:53,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
제주항공,7C2306,MNL(마닐라),04:20,04:55,04:51,여객,지연,,
아시아나항공,OZ203,LAX(로스앤젤레스),04:20,04:37,04:31,여객,지연,,
델타항공,DL27,ATL(애틀랜타),04:30,05:29,05:19,여객,지연,,
대한항공,KE624,MNL(마닐라),04:35,05:01,04:52,여객,지연,,
피치항공,MM809,HND(하네다),04:40,06:18,06:10,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ704,MNL(마닐라),04:50,05:11,05:04,여객,지연,,
대한항공,KE012,LAX(로스앤젤레스),05:00,06:18,06:09,여객,지연,"공항시설(주기장 부족, 혼잡 등)",
대한항공,KE086,JFK(뉴욕),05:20,05:38,05:28,여객,지연,기타(지연코드 외),
필리핀항공,PR466,MNL(마닐라),05:20,05:59,05:51,여객,지연,항공기 연결(도착지연),
에어서울,RS532,KLO(칼리보),05:40,06:02,05:56,여객,지연,,
아시아나항공,OZ734,HAN(노이바이(하노이)),05:50,06:13,06:05,여객,지연,,
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:19,06:13,여객,지연,항공기 연결(도착지연),
대한항공,KE316,PVG(푸동),05:55,06:56,06:49,화물,지연,,
아틀라스화물항공,5Y8520,JFK(뉴욕),05:55,18:13,18:03,화물,지연,항공기 연결(도착지연),
비엣젯항공,VJ878,DAD(다낭),06:00,06:51,06:44,여객,지연,항공기 연결(도착지연),
진에어,LJ038,CRK(클라크 국제공항),06:30,07:41,07:31,여객,지연,정비 사유 접속 지연,
아시아나항공,OZ398,SIN(싱가포르),06:50,07:47,07:40,화물,지연,정비 사유 접속 지연,
