항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
대한항공,KE316D,PVG(푸동),00:05,00:34,00:15,화물,지연,기상 사유 접속 지연,NaN
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,01:42,01:33,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4917D,PVG(푸동),00:30,00:48,00:29,NaN,지연,항공기 연결(도착지연),NaN
중국센트럴항공,I98805,WUX(수난 슈오팡 국제공항),00:30,02:13,02:04,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ285,SFO(샌프란시스코),00:45,04:02,03:52,화물,지연,정비 사유 접속 지연,NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,03:15,03:05,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8415,IND(인디애나폴리스),02:10,:,:,화물,취소,기타(지연코드 외),NaN
폴라에어카고,PO224,CVG(신시내티),03:35,20:35,:,화물,취소,기타(지연코드 외),NaN
티웨이항공,TW304,GUM(괌),03:50,04:18,04:08,여객,지연,기상 사유 접속 지연,NaN
대한항공,KE208,LAX(로스앤젤레스),03:55,09:16,08:58,화물,지연,기타(접속 관련),NaN
아틀라스화물항공,5Y8837,XMN(샤먼 가오치 국제공항),03:55,06:07,05:59,NaN,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ211,SFO(샌프란시스코),04:00,04:18,04:09,여객,지연,NaN,NaN
진에어,LJ914D,GUM(괌),04:25,06:37,06:31,여객,지연,기상 사유 접속 지연,NaN
제주항공,7C3405,SPN(사이판),04:45,08:38,08:27,여객,지연,[기상]출발공항 태풍,NaN
제주항공,7C3471,SPN(사이판),04:50,09:03,08:51,여객,지연,[기상]출발공항 태풍,NaN
제주항공,7C3101,GUM(괌),05:00,08:54,08:44,여객,지연,[기상]출발공항 태풍,NaN
대한항공,KE086,JFK(뉴욕),05:10,08:27,08:20,여객,지연,기체손상(지상운항 중),NaN
아시아나항공,OZ7385,BKI(코타키나발루),05:15,05:40,05:30,여객,지연,NaN,NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:24,06:16,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:26,06:18,여객,지연,항공기 연결(도착지연),NaN
