항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
칼리타항공,K4654,CVG(신시내티),00:05,02:17,02:00,화물,지연,항공기 연결(도착지연),NaN
에티오피안항공,ET673,NRT(도쿄/나리타),00:05,00:27,00:20,여객,지연,항공기 연결(도착지연),NaN
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,00:26,00:18,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW422,UBN(칭기즈 칸(신 울란바토르) 국제공항),00:20,00:43,00:34,여객,지연,항공기 교체(기술적 결함),NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),00:55,05:20,05:18,NaN,지연,항공기 정비(정비 스케줄 지연),NaN
아틀라스화물항공,5Y555,JFK(뉴욕),01:05,02:46,02:31,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,03:30,03:22,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8011,LAX(로스앤젤레스),01:45,21:45,:,화물,취소,기타(지연코드 외),NaN
이스타항공,ZE872,PVG(푸동),03:30,04:20,04:14,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,04:34,04:29,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:20,05:13,05:06,여객,지연,항공기 연결(도착지연),NaN
필리핀항공,PR466,MNL(마닐라),05:20,06:07,05:59,여객,지연,기타(지연코드 외),NaN
비엣젯항공,VJ962,HAN(노이바이(하노이)),05:30,05:47,05:40,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW9172,SIN(싱가포르),05:35,07:48,07:40,여객,지연,항공기 결함,NaN
티웨이항공,TW9172,SIN(싱가포르),05:35,07:48,07:40,여객,지연,NaN,NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:05,05:58,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:10,06:04,여객,지연,항공기 연결(도착지연),NaN
에어서울,RS582,TAG(팡라로),05:50,06:51,06:45,여객,지연,NaN,NaN
베트남항공,VN416,HAN(노이바이(하노이)),05:50,06:27,06:19,여객,지연,"운항통제(항로변경, 회항, 항공기 교체)",NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:13,06:06,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C4206,CNX(치앙마이),05:50,06:42,06:36,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE316,PVG(푸동),05:55,06:24,06:18,화물,지연,NaN,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:50,06:41,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE170,MFM(마카오),06:00,06:20,06:08,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ038,CRK(클라크 국제공항),06:30,07:14,07:07,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ702,HKG(홍콩),06:30,07:02,06:54,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
티웨이항공,TW176,CEB(세부),06:35,07:31,07:25,여객,지연,NaN,NaN
티웨이항공,TW192,DAD(다낭),06:35,08:02,07:54,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
베트남항공,VN430,DAD(다낭),06:40,07:20,07:12,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ285,SFO(샌프란시스코),06:50,22:23,22:07,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C2406,CEB(세부),06:55,07:22,07:15,여객,지연,NaN,NaN
이스타항공,ZE594,DAD(다낭),06:55,07:35,07:27,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE476,SGN(호찌민),07:00,07:25,07:14,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
