항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
산동항공,SC4621,TAO(청도),00:05,23:45,01:07,여객,지연,[기상]기타 기상 악화,NaN
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,01:25,01:17,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ197,NRT(도쿄/나리타),00:35,01:01,00:52,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ998,TSN(천진),00:40,06:19,06:01,화물,지연,기타(접속 관련),
대한항공,KE854,PEK(베이징),01:00,01:48,01:40,여객,지연,기상 사유 접속 지연,
스쿠트타이거,TR896,SIN(싱가포르),01:10,05:10,05:22,여객,지연,항공기 연결(도착지연),
대한항공,KE318D,TSN(천진),02:40,03:39,03:28,화물,지연,기타(지연코드 외),
아시아나항공,OZ948,PVG(푸동),03:15,17:57,17:51,화물,지연,항공기 연결(도착지연),
유피에스화물항공,5X33,SDF(루이즈빌),03:55,05:16,05:05,화물,지연,항공기 정비(계획되지 않은 정비),
대한항공,KE624,MNL(마닐라),04:20,05:05,04:57,여객,지연,,
폴라에어카고,PO224,CVG(신시내티),04:20,22:20,:,화물,취소,기타(지연코드 외),
진에어,LJ008,CNX(치앙마이),04:55,08:44,08:32,여객,지연,정비 사유 접속 지연,
아시아나항공,OZ704,MNL(마닐라),05:00,05:17,05:07,여객,지연,,
아시아나항공,OZ746,HKG(홍콩),05:05,05:25,05:13,여객,지연,,
비엣젯항공,VJ880,DAD(다낭),05:05,05:34,05:24,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ203,LAX(로스앤젤레스),05:20,05:42,05:17,여객,지연,항공기 연결(도착지연),
대한항공,KE178,HKG(홍콩),05:20,06:25,06:13,여객,지연,,
아시아나항공,OZ211,SFO(샌프란시스코),05:30,06:00,05:48,여객,지연,,
대한항공,KE462,DAD(다낭),05:35,08:41,08:30,여객,지연,ATFM(항공로 공표 수용능력 저하),
대한항공,KE616,CEB(세부),05:35,06:03,05:54,여객,지연,,
아시아나항공,OZ358,CAN(광저우),05:40,06:42,06:28,여객,지연,,
아시아나항공,OZ756,DAD(다낭),05:40,07:37,07:29,여객,지연,,
델타항공,DL27,ATL(애틀랜타),05:45,06:13,06:03,여객,지연,[기상]항공로 또는 대체공항,
아시아나항공,OZ734,HAN(노이바이(하노이)),05:45,06:40,06:26,여객,지연,,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:58,06:47,여객,지연,,
대한항공,KE490,RGN(양곤),05:50,06:18,06:08,여객,지연,"공항, 관제 사유 접속 지연",
제주항공,7C2108,HKG(홍콩),05:55,07:55,07:48,여객,지연,,
아시아나항공,OZ7583,DAD(다낭),05:55,06:31,06:19,여객,지연,,
진에어,LJ104,BKI(코타키나발루),05:55,06:16,05:56,여객,지연,항공기 연결(도착지연),
대한항공,KE626,MNL(마닐라),06:00,06:46,06:36,여객,지연,,
비엣젯항공,VJ878,DAD(다낭),06:00,12:28,12:20,여객,지연,[기상]목적공항 눈,
티웨이항공,TW192,DAD(다낭),06:05,09:32,09:24,여객,지연,,
말린도항공,OD820,KUL(쿠알라룸푸르),06:05,06:55,06:45,여객,지연,항공기 연결(도착지연),
티웨이항공,TW170,BKI(코타키나발루),06:10,06:42,06:33,여객,지연,,
대한항공,KE476,SGN(호찌민),06:10,07:45,07:33,여객,지연,항공기 연결(도착지연),
티웨이항공,TW308,SPN(사이판),06:10,06:25,06:15,여객,지연,,
아시아나항공,OZ7385,BKI(코타키나발루),06:15,06:32,06:17,여객,지연,[기상]항공로 또는 대체공항,
대한항공,KE424,GUM(괌),06:20,07:15,07:03,여객,지연,기상 사유 접속 지연,
제주항공,7C4206,CNX(치앙마이),06:20,06:40,06:30,여객,지연,,
에어아시아 엑스,D7504,KUL(쿠알라룸푸르),06:20,07:06,06:58,여객,지연,항공기 정비(계획되지 않은 정비),
진에어,LJ030,CRK(클라크 국제공항),06:25,08:12,07:56,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
말레이시아항공,MH066,KUL(쿠알라룸푸르),06:30,09:18,09:10,여객,지연,항공기 결함,
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,07:37,07:26,여객,지연,,
대한항공,KE180,HKG(홍콩),06:35,07:31,07:21,여객,지연,"공항, 관제 사유 접속 지연",
에어부산,BX742,VTE(비엔티안),06:35,06:53,06:42,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
타이항공,TG658,BKK(수안나폼(방콕)),06:35,06:56,06:44,여객,지연,ATFM(항공로 공표 수용능력 저하),
제주항공,7C3105,GUM(괌),06:40,07:38,07:31,여객,지연,,
